tag	chrom	pos	pvalue	variant_id
UKB_2395_3_Hair_or_balding_pattern_Pattern_3	chr3	157700615	9.32905503187821e-09	rs2002771
UKB_2395_3_Hair_or_balding_pattern_Pattern_3	chr3	126372380	4.29773985033567e-08	rs9877710
UKB_2395_3_Hair_or_balding_pattern_Pattern_3	chr7	18872334	3.66408796906969e-30	rs6951745
UKB_2395_3_Hair_or_balding_pattern_Pattern_3	chr7	508163	4.39753864333399e-20	rs9690350
UKB_2395_3_Hair_or_balding_pattern_Pattern_3	chr7	69132357	6.36383152633407e-19	rs143766247
UKB_2395_3_Hair_or_balding_pattern_Pattern_3	chr7	46860732	1.80023785541501e-15	rs4577858
UKB_2395_3_Hair_or_balding_pattern_Pattern_3	chr17	46720553	1.48650337537124e-22	rs199456
UKB_2395_3_Hair_or_balding_pattern_Pattern_3	chr17	45680084	4.21797449874522e-21	rs55974014
UKB_2395_3_Hair_or_balding_pattern_Pattern_3	chr17	46198283	2.15819888214498e-20	rs556100463
UKB_2395_3_Hair_or_balding_pattern_Pattern_3	chr17	57153682	4.23211266567051e-10	rs9907841
UKB_2395_3_Hair_or_balding_pattern_Pattern_3	chr2	238787252	1.38008859548469e-20	rs11684254
UKB_2395_3_Hair_or_balding_pattern_Pattern_3	chr2	218989595	3.14358432945765e-15	rs146199923
UKB_2395_3_Hair_or_balding_pattern_Pattern_3	chr2	67645439	4.63456998638248e-14	rs2902028
UKB_2395_3_Hair_or_balding_pattern_Pattern_3	chr2	222177655	1.20978987005036e-12	rs6717799
UKB_2395_3_Hair_or_balding_pattern_Pattern_3	chr2	31954463	1.59541289355506e-11	rs1011309
UKB_2395_3_Hair_or_balding_pattern_Pattern_3	chr2	32620926	4.27997803609527e-09	rs113600170
UKB_2395_3_Hair_or_balding_pattern_Pattern_3	chr13	100393105	4.47749155554259e-18	rs2254579
UKB_2395_3_Hair_or_balding_pattern_Pattern_3	chr5	158893869	3.47679421892603e-16	rs1422798
UKB_2395_3_Hair_or_balding_pattern_Pattern_3	chr5	154487661	2.18494649937203e-08	rs13178677
UKB_2395_3_Hair_or_balding_pattern_Pattern_3	chr5	123112079	3.04176256237678e-08	rs632678
UKB_2395_3_Hair_or_balding_pattern_Pattern_3	chr1	170744926	4.49839070857959e-14	rs10919456
UKB_2395_3_Hair_or_balding_pattern_Pattern_3	chr1	203822046	4.01680206279557e-11	rs12123537
UKB_2395_3_Hair_or_balding_pattern_Pattern_3	chr1	24965206	1.22276286014363e-10	rs188468174
UKB_2395_3_Hair_or_balding_pattern_Pattern_3	chr1	53721609	8.77095498673852e-10	rs17384346
UKB_2395_3_Hair_or_balding_pattern_Pattern_3	chr1	152110849	1.33540888683664e-08	
UKB_2395_3_Hair_or_balding_pattern_Pattern_3	chr4	80279491	1.09565880544237e-13	rs6827834
UKB_2395_3_Hair_or_balding_pattern_Pattern_3	chr4	107131838	9.11674563038137e-10	rs76067940
UKB_2395_3_Hair_or_balding_pattern_Pattern_3	chr6	126677103	8.74794584755628e-13	rs72552001
UKB_2395_3_Hair_or_balding_pattern_Pattern_3	chr6	7101851	3.67245879109761e-10	rs675209
UKB_2395_3_Hair_or_balding_pattern_Pattern_3	chr6	421281	1.36144196838057e-09	rs62389423
UKB_2395_3_Hair_or_balding_pattern_Pattern_3	chr6	9302316	7.19621599030659e-09	rs9348667
UKB_2395_3_Hair_or_balding_pattern_Pattern_3	chr6	133332583	8.15171913813743e-09	rs68021023
UKB_2395_3_Hair_or_balding_pattern_Pattern_3	chr6	105796063	1.51299542162359e-08	rs2221654
UKB_2395_3_Hair_or_balding_pattern_Pattern_3	chr11	44411367	2.12057653479168e-12	rs12786821
UKB_2395_3_Hair_or_balding_pattern_Pattern_3	chr11	27375520	1.78950818934804e-08	rs1979400
UKB_2395_3_Hair_or_balding_pattern_Pattern_3	chr12	26273738	2.2197127778379e-12	rs9300169
UKB_2395_3_Hair_or_balding_pattern_Pattern_3	chr12	29115684	1.10179274187506e-08	rs7972016
UKB_2395_3_Hair_or_balding_pattern_Pattern_3	chr21	35015234	4.13048033244421e-09	rs881386
UKB_2395_3_Hair_or_balding_pattern_Pattern_3	chr8	116031993	4.17885272275272e-09	rs13269663
UKB_2395_3_Hair_or_balding_pattern_Pattern_3	chr9	80928331	7.71570670429974e-09	rs10491943
UKB_2395_3_Hair_or_balding_pattern_Pattern_3	chr15	98501188	1.02520285149784e-08	rs28510513
UKB_2395_3_Hair_or_balding_pattern_Pattern_3	chr16	14298066	3.2325599550363e-08	rs246180
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr20	22005674	1.02176386339504e-126	rs6047799
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr20	56859997	9.90847857256438e-24	rs13037922
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr20	41203988	6.79725118444184e-22	rs17265513
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr20	21064986	1.38830723277215e-08	rs62218918
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr7	18859540	9.25804902118803e-114	rs67248060
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr7	69121819	1.26425276455398e-64	rs6415221
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr7	493715	1.10051719477728e-19	rs9691699
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr7	131313238	2.04871436069409e-16	rs11763660
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr7	69686899	6.17003921074897e-13	rs2533433
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr7	46887097	2.53555669909903e-11	rs10951878
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr7	26723663	1.07462985094864e-09	rs1024452
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr7	85496960	1.13393506845149e-09	rs1523624
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr7	140525950	6.95709976799825e-09	rs2252397
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr7	70209469	7.12471574421509e-09	rs12698871
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr7	101762540	1.15272183054005e-08	rs139978687
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr3	139313491	4.07082811186032e-103	rs7642536
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr3	126274431	7.7596088383668e-46	rs115182912
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr3	157789367	1.85784306163703e-20	rs1979578
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr3	151939981	3.68283269558577e-20	rs13060333
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr3	141402972	3.00228294164711e-19	rs2871960
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr3	30476941	3.85734756095149e-12	rs62244773
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr3	182614388	2.51484041595308e-10	rs4859135
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr3	11566640	4.61116931085228e-10	rs2616534
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr3	41249590	1.12075537496571e-09	rs2293304
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr3	138577167	1.58240603836427e-09	rs773447
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr3	135940152	3.58541364753318e-09	rs66626713
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr3	137658027	3.77711978063987e-08	rs184701674
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr5	158905372	2.69375378683191e-90	rs17543752
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr5	123154795	9.70279968340581e-21	rs509256
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr5	158083600	2.96692165865127e-15	rs10042748
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr5	172426154	9.82292748519227e-14	rs6866204
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr5	93395474	2.39927223529429e-11	rs269704
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr5	67963454	1.08217594305765e-10	rs72770774
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr5	89080244	2.25808886162187e-08	rs1366594
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr5	154545290	3.00750226940653e-08	rs10072750
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr5	4809736	3.07890021840254e-08	rs148542473
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr5	82752869	4.58630184816737e-08	rs10462383
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr1	10974403	3.29626468286827e-84	rs34350247
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr1	170386599	3.59235761797774e-45	rs371481907
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr1	25137010	4.20862321409409e-45	rs12737245
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr1	118339066	1.98549098737622e-33	rs12083887
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr1	119102543	3.65946096215962e-24	rs78664615
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr1	203996272	4.87989157533746e-21	rs78448052
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr1	152116368	5.65245765402064e-20	rs36010924
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr1	40924503	6.12721619184037e-18	rs10789250
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr1	47482069	3.03743574500735e-17	rs6683032
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr1	50494849	8.25911049504756e-17	rs10888690
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr1	10449546	1.27417493849966e-14	rs116267842
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr1	51011971	1.31196583420362e-14	rs13376700
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr1	53550680	1.66735673117382e-11	rs17108782
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr1	164522917	2.78064030417303e-10	rs12402920
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr1	153217461	1.11494726301857e-09	rs1410859
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr1	169854155	2.56991266219145e-09	rs372680695
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr1	51557740	3.80804958182407e-09	rs12075035
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr1	8149512	7.32763046590749e-09	rs80278967
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr1	24401188	2.67178456668477e-08	rs2078445
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr1	201468704	2.99972290545456e-08	rs35383942
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr6	9321075	3.22672628684381e-74	rs12206890
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr6	422631	2.66064358744889e-41	rs62389424
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr6	126357122	1.54787887803473e-28	rs9388487
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr6	105588658	2.85982457863832e-26	rs9386458
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr6	44676487	7.19096486584776e-22	rs55643629
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr6	21921245	4.30136713251126e-19	rs6935891
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr6	7214443	3.39707260204888e-16	rs12530084
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr6	45192345	1.84551478275226e-14	rs1748240
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr6	10236542	8.85958411855742e-12	rs72834043
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr6	131041308	2.68305658643327e-11	rs2178282
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr6	170140275	6.03367591670469e-11	rs3012370
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr6	106175516	4.35402565671138e-10	rs9398070
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr6	111672544	6.44629763887387e-10	rs77437330
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr6	23789236	8.31568263676182e-10	rs12664827
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr6	100420845	1.34323418464132e-09	rs3734355
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr6	45774582	4.42811206958404e-09	rs62400432
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr6	20615783	5.0576987061434e-09	rs62397567
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr6	37806546	1.72530587381375e-08	rs6936260
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr17	46731635	8.95672468949756e-59	rs199448
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr17	46227374	5.41584739572283e-58	rs57631148
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr17	45616096	2.18676182885963e-57	rs418659
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr17	57153267	3.70921910030296e-32	rs17833789
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr17	12556812	6.23528724506121e-15	rs72809176
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr17	65805475	1.5632768199593e-14	rs17695630
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr17	2277477	6.29277585051539e-12	rs72819572
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr17	45072404	3.39608531850596e-09	rs149455674
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr17	81357867	8.8939148925088e-09	rs4969449
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr8	108133327	1.32851141936644e-58	rs79206101
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr8	108645201	1.83054227217186e-34	rs77096234
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr8	107555332	8.024881120815e-16	rs142227057
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr8	115427411	1.00798347712045e-13	rs800890
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr8	128877942	3.72294557397071e-13	rs17241253
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr8	115967241	5.22570892936463e-12	rs72681825
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr8	109230157	1.81966423513617e-11	rs116910707
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr8	76676481	4.06042498465504e-11	rs7838781
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr8	129686186	2.03692283853702e-10	rs11785932
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr8	29798271	9.45455282029655e-10	rs1136663
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr2	238787252	1.3497677198737e-52	rs11684254
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr2	176127129	5.51798018039853e-38	rs71421546
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr2	176929526	2.70966487347078e-37	rs10186950
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr2	31757742	1.11440388947761e-35	rs112881196
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr2	173740905	3.61798646472403e-28	rs13405699
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr2	144895720	1.0344191790341e-27	rs17479393
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr2	32290268	6.6615963543368e-27	rs72798731
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr2	6422966	2.53839116341557e-26	rs59167614
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr2	32813195	4.88696310140177e-21	rs150489034
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr2	67938064	9.02387692181629e-21	rs6726612
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr2	218894357	3.33190423565128e-15	rs4674347
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr2	67434958	5.11673645765377e-15	rs638190
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr2	43585041	2.15239300954445e-11	rs12473987
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr2	170504133	3.90535349190783e-10	rs7562756
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr2	60381624	5.55947960359979e-10	rs2540917
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr2	222265504	7.08590111652227e-09	rs150270991
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr2	19733619	3.17476488281733e-08	rs873684
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr18	45209527	1.35215195106671e-49	rs8083006
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr18	10358573	1.32836858409467e-19	rs498649
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr18	63258928	7.73227844509322e-13	rs12457893
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr18	55484620	9.73241924628279e-12	rs2958184
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr18	51477122	2.1492164254736e-10	rs1369764
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr4	80271104	8.6799709505039e-41	rs3796604
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr4	106967631	1.18742865322036e-15	rs4109346
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr4	53405667	7.9963439377295e-11	rs7375646
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr4	153465165	1.13881838358662e-09	rs7688335
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr4	80835945	3.37661227887552e-09	rs72881540
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr4	14959245	1.1110545830799e-08	rs1494946
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr4	77631619	3.05661228938814e-08	rs62304102
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr4	105107666	3.78041935091765e-08	rs17429682
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr10	76432999	1.43066730950793e-35	
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr10	124666560	3.54011172683101e-34	rs3781452
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr10	75467672	5.14711723562651e-14	rs10762667
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr10	77047262	1.60494754865296e-11	rs17480656
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr10	32301434	6.14167409229823e-11	rs76164690
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr10	61173365	4.04218584009016e-09	rs1906455
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr10	52574893	5.44175676657282e-09	rs7905367
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr10	77806722	1.77379710071352e-08	rs58116353
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr10	87839992	2.5660854625036e-08	rs17101804
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr10	88365382	3.42698859176006e-08	rs77673892
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr15	69751888	5.03921252724663e-34	rs11636401
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr15	60875984	7.50250591497579e-15	rs77951645
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr15	90466252	1.9013308428802e-14	rs2074585
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr15	32968772	1.29576719582682e-08	rs150962800
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr12	26273738	1.11498680674422e-30	rs9300169
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr12	29000389	8.57849347550258e-22	rs6487738
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr12	130077873	1.76674170158956e-21	rs78472887
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr12	27965914	4.16445089461416e-11	rs805512
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr12	50744904	7.89467887027876e-10	rs2280503
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr12	52552552	3.05316699294154e-09	rs17730088
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr12	54275124	1.40221867473026e-08	rs17110109
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr12	12286391	2.02208306529895e-08	rs7962627
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr11	44410189	1.44491124531892e-30	rs2863080
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr11	27416154	2.53873176244004e-12	rs4256932
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr11	69432586	2.20571205419227e-11	rs11263432
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr11	126418413	1.11184880355019e-09	rs35600242
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr11	61776027	1.8632634273753e-09	rs174528
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr21	34835870	3.27762809601578e-27	rs68088846
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr21	43209230	4.50126906778634e-25	rs115557929
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr21	44744149	4.65309041514153e-08	rs235344
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr16	14298066	2.1244494186909e-22	rs246180
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr16	67154552	8.68005464462263e-16	rs79616223
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr16	85287877	6.41436652950383e-14	rs2966858
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr16	67656730	7.11383601641892e-12	rs74026418
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr16	68165096	4.87571164048878e-10	rs75126935
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr16	360178	4.96931984514036e-10	rs71378512
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr16	9054744	1.64867528516837e-09	rs59642482
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr16	80034502	1.16119596068129e-08	rs12597421
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr13	30223621	2.15492660271981e-18	rs7987688
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr9	126387982	4.29891854894162e-15	rs17293036
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr9	106865770	6.4742210758694e-13	rs73667301
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr9	13226946	1.52261435669839e-12	rs12340775
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr9	113748866	7.64970597865359e-11	rs10817518
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr9	131049064	9.32114840346892e-09	rs869457
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr19	41414306	2.10766854363785e-13	rs3213860
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr22	28851109	2.74466932071545e-13	rs5762857
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr22	45332489	2.14582625303088e-11	rs6007594
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr14	94742557	1.21491253100838e-12	rs56140921
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	chr14	69551811	3.02875821737511e-10	rs146815085
UKB_3526_Mothers_age_at_death	chr19	44919689	2.65394332313255e-09	rs4420638
UKB_3526_Mothers_age_at_death	chr11	59977110	3.50637492955101e-08	rs72390248
UKB_50_Standing_height	chr20	35437976	2.36106572590157e-292	rs143384
UKB_50_Standing_height	chr20	6632185	1.47799424976208e-95	rs1884897
UKB_50_Standing_height	chr20	35956352	1.32599787568094e-93	rs6121102
UKB_50_Standing_height	chr20	34821547	6.13835378502467e-64	rs6088618
UKB_50_Standing_height	chr20	33700111	1.72747585567829e-54	rs548466113
UKB_50_Standing_height	chr20	49121639	7.44302884119173e-43	rs10538088
UKB_50_Standing_height	chr20	4121153	5.77738178666918e-40	rs1741344
UKB_50_Standing_height	chr20	34300546	1.24439914680707e-23	rs117592090
UKB_50_Standing_height	chr20	62808653	8.55715908370838e-23	rs35628589
UKB_50_Standing_height	chr20	49982483	5.75727027022517e-18	rs8125976
UKB_50_Standing_height	chr20	36900598	1.08041358346808e-17	rs1291146
UKB_50_Standing_height	chr20	39923436	4.51280085234934e-16	rs2224538
UKB_50_Standing_height	chr20	32851148	4.21495637870806e-14	rs4911268
UKB_50_Standing_height	chr20	59109557	1.21785543172947e-13	rs6100340
UKB_50_Standing_height	chr20	44887515	1.48346060369085e-12	rs2239535
UKB_50_Standing_height	chr20	21249817	1.54908485501176e-12	rs6082358
UKB_50_Standing_height	chr20	56309770	4.55493127897546e-12	rs57696574
UKB_50_Standing_height	chr20	5131759	1.29296570567264e-11	rs6053134
UKB_50_Standing_height	chr20	17788895	1.45798493159062e-11	rs4814656
UKB_50_Standing_height	chr20	41099055	6.92460489482762e-11	rs16989541
UKB_50_Standing_height	chr20	50582818	1.05282193735394e-10	rs16989673
UKB_50_Standing_height	chr20	13278398	9.27096091447328e-10	rs911641
UKB_50_Standing_height	chr20	10923051	2.29241169665102e-09	rs4142362
UKB_50_Standing_height	chr20	48617230	3.68861522495638e-09	rs35776712
UKB_50_Standing_height	chr20	20089182	4.69125176817736e-09	rs73125634
UKB_50_Standing_height	chr20	3270710	6.13323939534032e-09	rs2326084
UKB_50_Standing_height	chr20	64199449	8.54593704880253e-09	rs3003137
UKB_50_Standing_height	chr20	43686451	1.90309865901663e-08	rs285186
UKB_50_Standing_height	chr20	31829719	2.03449453255213e-08	rs6060979
UKB_50_Standing_height	chr20	45874460	2.45754526309632e-08	rs4812972
UKB_50_Standing_height	chr20	7262893	2.63150585651374e-08	rs6117726
UKB_50_Standing_height	chr20	47599923	3.88953588674705e-08	rs2143491
UKB_50_Standing_height	chr3	141402972	1.05724962087117e-256	rs2871960
UKB_50_Standing_height	chr3	185830875	1.08676991580806e-67	rs2194411
UKB_50_Standing_height	chr3	172251287	2.83753042946554e-53	rs7652177
UKB_50_Standing_height	chr3	72348128	6.7381428101376e-50	rs9809116
UKB_50_Standing_height	chr3	129273204	1.5326527516259e-47	rs6762578
UKB_50_Standing_height	chr3	53099133	1.87320494718622e-44	
UKB_50_Standing_height	chr3	51431315	1.28542415056179e-43	rs146370649
UKB_50_Standing_height	chr3	50595043	1.22989040774041e-42	rs146753195
UKB_50_Standing_height	chr3	9933702	3.89768762940486e-39	rs2270894
UKB_50_Standing_height	chr3	136156088	1.62758861499963e-32	rs28519617
UKB_50_Standing_height	chr3	56652301	4.18746559207624e-31	rs6762851
UKB_50_Standing_height	chr3	61572044	1.64093078119693e-30	rs7621604
UKB_50_Standing_height	chr3	136709725	3.08283667579058e-30	rs397779909
UKB_50_Standing_height	chr3	187725526	1.33261187674575e-27	rs61732778
UKB_50_Standing_height	chr3	50074623	6.44737831270363e-27	rs149787889
UKB_50_Standing_height	chr3	49309547	2.91986647048097e-26	rs149972755
UKB_50_Standing_height	chr3	51962989	4.80223481133934e-26	rs141138504
UKB_50_Standing_height	chr3	48775161	1.78460877175215e-24	rs116113836
UKB_50_Standing_height	chr3	13513386	1.6564934063096e-23	rs2630445
UKB_50_Standing_height	chr3	47273006	8.14675470262326e-23	rs56273245
UKB_50_Standing_height	chr3	99576147	3.96478083894751e-20	rs3914294
UKB_50_Standing_height	chr3	37977937	5.24270207022183e-20	rs9826470
UKB_50_Standing_height	chr3	158037742	5.81844951798806e-20	rs2712323
UKB_50_Standing_height	chr3	157174647	2.72592813110165e-19	rs4680343
UKB_50_Standing_height	chr3	134464470	4.49984983782273e-18	rs2241556
UKB_50_Standing_height	chr3	52595161	1.9975340630928e-17	rs34754793
UKB_50_Standing_height	chr3	58000685	2.82423662165052e-17	rs11707314
UKB_50_Standing_height	chr3	12620618	1.61172582705406e-16	rs11713601
UKB_50_Standing_height	chr3	33479204	2.70289535147786e-16	rs113664481
UKB_50_Standing_height	chr3	98944689	1.41116553398181e-15	rs9827857
