seqnames	start	end	h2_category	hg38_genes_intergenic	hg38_cpg_inter	hg38_genes_promoters	hg38_cpg_shores	hg38_genes_1to5kb	hg38_genes_introns	hg38_cpg_islands	hg38_cpg_shelves	hg38_genes_5UTRs	hg38_genes_exons	hg38_genes_3UTRs	hg38_enhancers_fantom
chr15	22715507	22716135		0	0	0	1	0	1	0	0	0	0	0	0
chr15	22758216	22758446		0	0	1	1	1	1	0	0	0	0	0	0
chr15	22771866	22772013		0	1	0	0	1	1	0	0	0	0	0	0
chr15	22806212	22807457		0	1	0	0	0	1	0	0	0	0	0	0
chr15	22837783	22837941		0	0	1	1	1	0	0	0	0	0	0	0
chr15	22878138	22878435		0	1	0	0	1	1	0	0	0	0	0	0
chr15	22889363	22889714		0	0	0	1	0	1	0	0	0	0	0	0
chr15	22891770	22892167		0	0	0	1	0	1	0	0	0	0	0	0
chr15	22956555	22956787		0	1	0	0	0	1	0	0	0	0	0	0
chr15	23040031	23040130	Non-heritable	0	0	1	1	1	0	0	0	0	0	0	0
chr15	23647427	23647982	Heritable	0	1	1	0	0	0	0	0	1	1	0	0
chr15	23687157	23687265	Heritable	0	0	0	0	0	0	1	0	1	1	0	0
chr15	24260823	24261332	Non-heritable	0	1	1	0	0	1	0	0	0	1	0	0
chr15	24425739	24432683	Non-heritable	0	1	0	1	0	1	1	1	0	0	0	0
chr15	24437272	24471773	Non-heritable	0	1	1	0	1	1	0	0	0	1	0	0
chr15	24473069	24477122	Non-heritable	0	1	0	0	0	1	0	0	0	1	0	0
chr15	24954626	24955801	Non-heritable	0	0	1	1	0	1	1	0	1	1	0	0
chr15	25695954	25696336	Non-heritable	0	1	0	0	1	1	0	0	0	0	0	0
chr15	25718014	25718494	Non-heritable	0	1	0	0	0	1	0	1	0	1	0	0
chr15	26326252	26327669	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr15	26670088	26670589	Non-heritable	0	0	0	0	1	1	1	0	0	0	0	0
chr15	26865440	26866657	Non-heritable	0	0	1	1	1	1	0	0	0	0	0	0
chr15	26892198	26892550	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr15	26894045	26894384	Non-heritable	0	0	0	0	0	1	1	0	0	0	0	0
chr15	27263761	27264153	Non-heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr15	27543067	27543337	Heritable	0	0	0	1	1	0	0	0	0	0	0	0
chr15	27654852	27655758	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr15	27679684	27681329	Non-heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr15	27827152	27827748	Heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr15	27954915	27955564	Heritable	0	1	0	0	0	1	0	0	0	1	0	0
chr15	27995733	27997498	Heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr15	28099667	28099869	Non-heritable	0	0	1	1	0	0	0	0	0	0	0	0
chr15	28113626	28113833	Heritable	0	0	1	1	0	1	0	0	0	1	1	0
chr15	28191840	28192158	Non-heritable	0	1	1	0	0	1	0	0	0	1	0	0
chr15	28589767	28589920	Heritable	0	0	1	1	0	1	0	0	0	0	0	0
chr15	28789770	28790944	Non-heritable	0	0	1	1	0	1	0	0	0	1	0	0
chr15	28832737	28832986	Non-heritable	0	0	0	1	1	1	0	0	0	0	0	0
chr15	28861266	28861532	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr15	28876047	28876548	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr15	28887565	28887778	Heritable	0	0	0	1	1	1	0	0	0	0	0	0
chr15	28936309	28936577	Non-heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr15	29103439	29103589	Non-heritable	0	0	0	0	0	1	1	0	0	0	0	0
chr15	29104282	29104523	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr15	29119252	29119875	Heritable	1	0	0	0	0	0	0	1	0	0	0	0
chr15	29271395	29271692	Non-heritable	0	0	0	1	1	1	0	0	0	0	0	0
chr15	29668124	29668393	Non-heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr15	29675595	29675846	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr15	29969588	29970157	Non-heritable	0	0	1	1	1	0	0	0	0	0	0	0
chr15	30503371	30503610	Non-heritable	0	1	0	0	1	1	0	0	0	0	0	0
chr15	31080883	31081296	Non-heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr15	31105412	31105486	Heritable	0	1	0	0	1	1	0	0	0	0	0	0
chr15	31223781	31224674	Heritable	0	1	0	0	0	1	0	0	0	1	0	0
chr15	31266141	31266865	Non-heritable	1	1	0	0	0	0	0	0	0	0	0	1
chr15	31295754	31296414	Non-heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr15	31299564	31300697	Non-heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr15	31306533	31306794	Non-heritable	1	1	0	0	0	0	0	0	0	0	0	1
chr15	31393027	31393112	Heritable	0	0	1	1	0	1	1	0	0	1	0	0
chr15	31483124	31484138	Non-heritable	0	0	0	1	0	0	1	0	0	1	1	0
chr15	31717869	31719672	Heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr15	31887315	31887988	Non-heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr15	32613844	32613998	Non-heritable	0	0	1	1	1	1	0	0	1	1	0	0
chr15	32671765	32672076	Non-heritable	0	1	1	0	1	1	0	0	0	0	0	1
chr15	32691523	32691982	Heritable	0	1	0	0	0	1	0	0	0	1	1	0
chr15	33126694	33127110	Heritable	0	1	0	0	0	1	0	0	0	0	0	1
chr15	33741714	33742057	Heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr15	33831582	33831897	Heritable	0	1	0	0	1	1	0	0	0	0	0	0
chr15	33968671	33970130	Heritable	0	1	1	0	0	1	0	0	1	1	0	0
chr15	34224081	34224360	Non-heritable	0	1	1	0	1	0	0	0	0	0	0	0
chr15	34425934	34426641	Non-heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr15	34436177	34438343	Non-heritable	0	0	1	1	0	1	1	0	1	1	0	0
chr15	34448103	34448729	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr15	34454387	34455518	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr15	34484164	34494149	Non-heritable	1	1	1	1	1	0	0	1	0	1	0	0
chr15	34496682	34500088	Non-heritable	1	1	0	1	0	0	0	1	0	0	0	0
chr15	34572165	34573617	Heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr15	34584476	34584606	Heritable	0	0	1	1	1	1	0	0	0	0	0	0
chr15	34794592	34794799	Non-heritable	0	1	1	0	1	1	0	0	0	1	0	0
chr15	35849642	35851511	Heritable	0	1	0	0	1	1	0	0	0	0	0	0
chr15	36020499	36020946	Heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr15	36578788	36579050	Heritable	0	0	1	1	1	0	0	0	0	0	0	0
chr15	36790371	36792189	Heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr15	36878180	36878854	Heritable	0	0	0	1	0	1	0	1	0	0	0	1
chr15	36880317	36880907	Non-heritable	0	0	0	1	0	1	1	0	0	0	0	0
chr15	36884716	36887176	Heritable	0	0	1	1	1	1	0	1	0	1	0	0
chr15	36888886	36889378	Non-heritable	0	0	0	1	1	0	0	0	0	1	1	0
chr15	37056525	37056875	Non-heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr15	37107469	37108375	Heritable	0	0	0	0	1	0	0	1	0	0	0	0
chr15	37108986	37110077	Non-heritable	1	0	1	1	0	0	0	0	0	1	0	0
chr15	38565327	38565440	Non-heritable	0	0	1	0	0	0	1	0	1	1	0	0
chr15	39425854	39426736	Non-heritable	0	1	0	0	1	1	0	0	0	0	0	0
chr15	39933499	39933556	Non-heritable	0	0	1	1	0	0	0	0	0	0	0	0
chr15	39975929	39977363	Heritable	0	0	1	1	1	1	1	0	0	1	0	0
chr15	40068903	40069499	Non-heritable	0	1	0	0	0	1	0	0	0	0	0	1
chr15	40072112	40072814	Non-heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr15	40104171	40104398	Heritable	0	1	0	0	0	1	0	0	0	1	0	0
chr15	40107659	40108107	Heritable	0	0	0	1	1	1	0	0	0	1	0	0
chr15	40366951	40367246	Non-heritable	0	0	0	1	1	1	0	0	0	1	0	0
chr15	40367475	40367738	Non-heritable	0	0	0	1	1	0	0	0	0	1	0	0
chr15	40507278	40507630	Non-heritable	0	0	1	1	0	1	1	0	0	0	0	0
chr15	40583927	40584668	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr15	40808035	40808600	Heritable	0	0	1	1	1	1	0	0	0	1	0	0
chr15	40918417	40919091	Non-heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr15	40925529	40925700	Non-heritable	0	0	0	1	1	0	1	0	0	0	0	0
chr15	41495640	41495941	Non-heritable	0	0	0	0	0	1	1	0	0	0	0	1
chr15	41560388	41560629	Heritable	0	0	0	1	1	1	0	0	0	0	0	0
chr15	41881817	41882805	Non-heritable	0	0	0	1	0	1	1	0	0	1	0	0
chr15	41894838	41895175	Non-heritable	0	1	1	0	1	1	0	0	0	1	0	0
chr15	41917309	41917414	Non-heritable	0	0	0	1	1	1	0	0	0	0	0	0
chr15	42056335	42056667	Non-heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr15	42069964	42070131	Heritable	0	1	0	0	0	1	0	0	0	1	0	0
chr15	42152165	42152572	Non-heritable	0	1	0	0	1	1	0	0	0	0	0	0
chr15	42311799	42312484	Heritable	0	1	0	0	1	1	0	0	0	0	0	0
chr15	42405044	42406089	Non-heritable	0	1	1	0	1	1	0	0	1	1	1	0
chr15	42582856	42583229	Non-heritable	0	0	0	1	1	1	0	0	0	0	0	0
chr15	43648939	43649247	Heritable	0	0	1	0	1	1	1	0	0	1	0	0
chr15	44426309	44426401	Heritable	0	0	0	1	1	1	0	0	0	0	0	0
chr15	44775798	44776357	Non-heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr15	45022467	45022730	Non-heritable	0	0	1	1	0	0	0	0	0	0	0	0
chr15	45117647	45117781	Non-heritable	0	0	0	1	1	1	0	0	0	1	1	0
chr15	45186572	45187193	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr15	45277530	45278663	Heritable	0	1	1	0	1	1	0	0	0	1	1	0
chr15	45345463	45346690	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr15	48962524	48962669	Non-heritable	0	0	0	1	0	0	0	0	0	1	0	0
chr15	48976511	48976960	Non-heritable	1	0	0	1	0	0	0	0	0	0	0	0
chr15	50909619	50909773	Non-heritable	0	0	0	1	1	1	0	0	0	0	0	0
chr15	51077349	51077942	Non-heritable	0	1	0	0	0	1	0	0	0	0	0	1
chr15	51342536	51342769	Non-heritable	0	0	0	1	1	1	0	0	0	0	0	0
chr15	51735791	51736483	Heritable	0	0	0	1	0	1	0	0	0	0	0	1
chr15	51972231	51972385	Heritable	0	0	1	1	0	1	0	0	0	0	0	0
chr15	52783097	52783291	Non-heritable	0	0	0	1	1	1	0	0	0	0	0	0
chr15	52799147	52800591	Non-heritable	1	1	0	0	0	0	0	1	0	1	0	0
chr15	52806109	52806439	Non-heritable	0	0	1	1	1	0	1	0	0	0	0	0
chr15	56006438	56007981	Heritable	0	1	1	0	0	0	0	0	0	1	0	0
chr15	56245008	56245492	Non-heritable	0	0	1	1	1	1	0	0	1	1	0	0
chr15	57272952	57273816	Heritable	0	1	0	0	0	1	0	0	0	1	0	0
chr15	57371966	57372586	Heritable	0	1	0	0	1	0	0	1	0	0	0	0
chr15	57729087	57729539	Heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr15	57735494	57736074	Heritable	0	1	0	0	0	1	0	0	0	1	1	0
chr15	58551812	58552341	Non-heritable	0	1	0	0	0	1	0	0	0	0	0	1
chr15	59267687	59268435	Heritable	0	1	0	0	1	1	0	0	0	0	0	0
chr15	59366230	59367681	Heritable	0	1	0	0	0	1	0	1	0	0	0	0
chr15	60298580	60299022	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr15	61807481	61807976	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr15	62344410	62345174	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr15	62462688	62463032	Non-heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr15	62782369	62782935	Non-heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr15	63503288	63503571	Non-heritable	0	0	1	1	1	0	0	0	0	0	0	1
chr15	64045781	64045908	Non-heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr15	64134600	64134748	Non-heritable	0	1	0	0	1	1	0	0	0	1	1	0
chr15	64146896	64147438	Non-heritable	0	1	0	0	1	0	0	1	0	0	0	0
chr15	64703846	64703998	Heritable	0	0	1	1	1	1	0	0	0	0	0	1
chr15	64823686	64823850	Non-heritable	0	0	0	1	1	1	1	0	0	1	0	0
chr15	64836059	64836384	Heritable	1	0	0	1	0	0	0	0	0	0	0	0
chr15	64842630	64842864	Non-heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr15	64893694	64893950	Non-heritable	0	1	0	0	0	1	0	0	0	0	0	1
chr15	65077027	65077715	Non-heritable	0	0	1	0	1	0	1	0	0	1	0	0
chr15	65297791	65297952	Non-heritable	0	1	0	0	1	1	0	0	0	0	0	0
chr15	65312575	65312777	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr15	65334765	65334861	Non-heritable	0	1	1	0	0	0	0	0	0	1	0	0
chr15	65354863	65355086	Non-heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr15	65395605	65397145	Non-heritable	0	0	1	1	0	1	1	0	0	1	0	0
chr15	65421138	65421450	Non-heritable	0	0	0	1	0	1	0	0	0	0	0	1
chr15	66645529	66645825	Heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr15	66655214	66655290	Non-heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr15	66842189	66842286	Non-heritable	1	0	0	1	0	0	0	0	0	0	0	1
chr15	66850209	66850603	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr15	66883553	66883650	Non-heritable	1	1	0	0	0	0	0	0	0	0	0	1
chr15	66936309	66936901	Non-heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr15	67064486	67064758	Non-heritable	0	0	1	1	1	1	0	0	0	1	0	0
chr15	67520507	67520656	Non-heritable	0	0	1	1	1	1	0	0	0	0	0	0
chr15	67804374	67804874	Heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr15	67830081	67830236	Heritable	0	0	0	0	1	1	1	0	0	1	0	0
chr15	68340171	68341015	Heritable	0	1	1	0	1	1	0	0	0	1	0	1
chr15	68508854	68509159	Non-heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr15	68558967	68559131	Non-heritable	1	0	0	1	0	0	0	0	0	0	0	0
chr15	68930192	68930914	Non-heritable	0	0	1	1	1	1	1	0	1	1	0	0
chr15	69032248	69032479	Non-heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr15	69298493	69298541	Non-heritable	0	0	1	1	0	0	0	0	0	1	0	0
chr15	69451756	69452155	Heritable	0	0	1	1	1	0	0	0	0	0	0	0
chr15	69462375	69462483	Non-heritable	0	1	1	0	1	0	0	0	0	0	0	0
chr15	70061985	70062124	Non-heritable	0	1	0	0	1	1	0	0	0	0	0	0
chr15	70062583	70062898	Non-heritable	0	1	0	0	1	1	0	0	0	0	0	0
chr15	70111627	70112249	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr15	70415365	70415714	Non-heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr15	70475361	70475722	Heritable	1	1	0	0	0	0	0	0	0	0	0	1
chr15	70835385	70835614	Non-heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr15	70851616	70852132	Non-heritable	0	0	0	1	1	1	0	1	0	1	1	0
chr15	71215106	71215500	Non-heritable	0	0	0	1	0	1	1	0	0	1	0	0
chr15	72636064	72637587	Non-heritable	0	0	1	1	1	1	1	0	0	1	0	0
chr15	72687156	72687242	Non-heritable	0	0	1	1	1	1	0	0	0	0	0	0
chr15	73341993	73342555	Non-heritable	0	1	0	0	0	1	0	0	0	1	0	0
chr15	73973592	73973755	Non-heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr15	74128586	74128757	Non-heritable	0	0	1	0	1	1	1	0	0	1	0	0
chr15	74132020	74132452	Non-heritable	0	0	0	1	1	1	0	0	0	0	0	0
chr15	74134703	74134918	Non-heritable	0	0	0	0	0	1	1	0	0	1	0	0
chr15	74410253	74410570	Heritable	0	0	0	1	0	0	0	0	0	1	1	0
chr15	74430909	74432400	Non-heritable	0	0	0	1	0	1	0	1	0	1	0	1
chr15	74547219	74548449	Non-heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr15	74570264	74570621	Non-heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr15	74599088	74599309	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr15	74938680	74938803	Heritable	0	0	1	1	1	0	0	0	0	0	0	0
chr15	75179019	75179264	Non-heritable	1	0	0	1	0	0	0	0	0	0	0	0
chr15	75195549	75195634	Heritable	0	1	1	0	1	0	0	0	0	0	0	0
chr15	75203241	75203466	Heritable	0	0	0	1	1	1	0	0	0	0	0	1
chr15	75660082	75660528	Non-heritable	0	1	0	0	0	0	0	0	0	1	1	0
chr15	75683524	75683798	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr15	75739273	75739340	Non-heritable	0	0	1	0	0	1	1	0	0	0	0	0
chr15	75786246	75786477	Non-heritable	0	1	0	0	0	1	0	0	0	1	0	0
chr15	76191753	76192165	Heritable	0	0	0	0	0	1	1	0	0	1	1	0
chr15	76339149	76339614	Non-heritable	0	0	0	0	1	1	1	0	0	1	0	0
chr15	76343591	76344423	Non-heritable	0	0	1	1	1	0	0	0	0	1	0	0
chr15	77028568	77028723	Non-heritable	0	0	0	1	1	1	0	0	0	1	1	0
chr15	77589610	77590435	Heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr15	77622628	77623123	Heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr15	77720222	77720440	Heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr15	77902935	77903285	Non-heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr15	77991881	77992613	Non-heritable	0	1	1	0	1	1	0	0	0	0	0	0
chr15	77994146	77994899	Non-heritable	0	1	0	0	0	1	0	0	0	0	0	1
chr15	77998559	77999189	Heritable	0	1	0	0	0	1	0	0	0	1	0	0
chr15	78280389	78280534	Non-heritable	0	1	0	0	0	1	0	0	0	1	1	0
chr15	78315992	78316482	Non-heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr15	78640545	78640663	Non-heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr15	78641554	78641648	Heritable	0	0	1	1	0	1	0	0	0	0	0	0
chr15	78752546	78752783	Heritable	0	0	1	1	1	1	0	0	0	0	0	0
chr15	78756085	78757332	Non-heritable	1	0	0	0	0	0	0	1	0	0	0	1
chr15	78759552	78760688	Non-heritable	0	0	0	1	0	1	1	0	0	1	0	0
chr15	78765020	78765554	Heritable	0	0	1	1	0	1	0	0	0	1	0	0
chr15	78777891	78778752	Non-heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr15	78830937	78831179	Heritable	0	0	1	0	0	1	1	0	0	1	0	0
chr15	78850839	78851460	Non-heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr15	78944253	78944433	Non-heritable	0	0	0	1	1	1	0	0	0	0	0	0
chr15	79035469	79036426	Heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr15	79433183	79433407	Heritable	0	0	0	1	0	1	1	0	0	0	0	0
chr15	79993499	79993780	Non-heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr15	80153559	80153605	Heritable	0	0	0	1	1	1	0	0	0	0	0	0
chr15	80251058	80251263	Non-heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr15	81158473	81159012	Heritable	0	1	1	0	1	0	0	0	0	0	0	0
chr15	82298888	82299067	Non-heritable	0	0	0	1	0	1	1	0	0	1	0	0
chr15	83000316	83000566	Non-heritable	0	1	0	0	0	1	0	0	0	1	1	0
chr15	84817619	84817812	Non-heritable	0	0	0	1	0	1	1	0	0	0	0	0
chr15	84983915	84985226	Non-heritable	0	0	0	1	0	1	0	1	0	0	0	0
chr15	85329910	85330246	Heritable	0	1	1	0	0	1	0	0	0	1	0	0
chr15	85463982	85464170	Heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr15	85514792	85516425	Heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr15	85759398	85759740	Heritable	0	0	0	1	1	0	0	0	0	1	1	0
chr15	85839985	85840327	Heritable	1	0	0	1	0	0	0	0	0	0	0	0
chr15	85890035	85890290	Non-heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr15	86046150	86048197	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr15	88296201	88296758	Non-heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr15	88648464	88649029	Non-heritable	0	1	0	0	1	1	0	0	0	1	0	0
chr15	88681668	88682071	Non-heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr15	88741742	88742232	Non-heritable	1	0	0	1	0	0	1	0	0	0	0	0
chr15	88897226	88897430	Non-heritable	0	0	0	1	1	0	0	0	0	0	0	0
chr15	88968208	88968822	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr15	89092157	89092960	Non-heritable	0	0	0	0	1	1	0	1	0	0	0	0
chr15	89104310	89104580	Non-heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr15	89400886	89401281	Heritable	0	0	0	1	0	1	0	0	0	1	0	0
chr15	89405910	89410022	Non-heritable	0	0	0	1	0	1	1	0	0	0	0	1
chr15	89496119	89496351	Non-heritable	0	0	0	1	0	1	1	0	0	0	0	0
chr15	89647264	89647426	Non-heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr15	89777127	89777163	Heritable	0	0	0	0	0	1	1	0	0	1	0	0
chr15	90158883	90159032	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr15	90174618	90174893	Heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr15	90175167	90175272	Non-heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr15	90221279	90221426	Non-heritable	0	1	1	0	1	1	0	0	0	1	1	0
chr15	90482546	90483472	Non-heritable	0	1	1	0	1	1	0	0	0	1	1	0
chr15	90818597	90818774	Non-heritable	0	0	0	1	1	0	0	0	0	0	0	0
chr15	90883954	90884986	Heritable	0	0	1	1	1	1	1	0	1	1	0	0
chr15	90895362	90896014	Heritable	1	1	0	0	0	1	0	0	0	1	1	0
chr15	90901464	90901832	Non-heritable	0	0	1	1	1	0	0	0	0	0	0	0
chr15	90904144	90904519	Non-heritable	0	0	1	1	1	1	0	0	1	1	0	0
chr15	90930509	90930741	Non-heritable	0	0	0	1	1	1	0	0	0	1	1	0
chr15	90946785	90947139	Heritable	0	1	1	0	1	1	0	0	0	1	1	0
chr15	90957650	90957840	Heritable	0	0	0	1	1	1	0	0	0	1	1	0
chr15	91271707	91271950	Non-heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr15	91855077	91855665	Non-heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr15	91918862	91919684	Non-heritable	0	0	0	0	0	1	0	1	0	0	0	0
chr15	92116842	92117715	Heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr15	92142185	92142886	Heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr15	92721541	92723952	Heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr15	92733648	92734604	Heritable	0	1	1	0	0	1	0	0	0	1	0	0
chr15	92808158	92808549	Heritable	0	0	1	1	0	1	0	0	0	1	0	0
chr15	93037864	93038218	Non-heritable	0	1	0	0	0	0	0	0	0	1	1	0
chr15	93049040	93049306	Non-heritable	0	0	0	0	0	1	0	1	0	0	0	0
chr15	93066027	93066802	Non-heritable	0	0	1	1	1	1	1	0	1	1	1	0
chr15	93073714	93073851	Non-heritable	0	0	1	0	0	1	1	0	1	1	0	0
chr15	93260450	93260843	Non-heritable	0	1	0	0	0	1	0	0	0	1	0	0
chr15	93333105	93333311	Non-heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr15	93469949	93470332	Heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr15	93505215	93505919	Heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr15	95495470	95496055	Heritable	0	1	0	0	1	1	0	0	0	0	0	0
chr15	96323410	96324285	Non-heritable	0	0	1	1	1	1	1	0	0	0	0	1
chr15	96328347	96329512	Non-heritable	0	0	1	1	1	1	0	0	0	0	0	1
chr15	96342034	96345004	Non-heritable	0	0	1	1	0	1	1	0	0	1	0	1
chr15	96346822	96353700	Non-heritable	1	0	1	1	1	0	1	1	0	0	0	1
chr15	96355247	96356370	Non-heritable	0	0	0	1	0	1	0	0	0	0	0	1
chr15	96358075	96359806	Non-heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr15	96361564	96365766	Non-heritable	0	0	0	1	0	1	1	1	0	0	0	0
chr15	96366627	96367525	Heritable	0	0	0	1	0	1	1	0	0	0	0	0
chr15	96368921	96370646	Non-heritable	0	0	0	1	1	1	0	1	0	0	0	0
chr15	96415007	96416134	Non-heritable	1	0	0	1	0	0	1	0	0	0	0	0
chr15	97271466	97274098	Heritable	0	1	0	0	0	1	0	0	0	1	0	0
chr15	97875369	97875804	Non-heritable	0	1	1	0	1	1	0	0	0	1	0	0
chr15	98420984	98421426	Heritable	0	0	1	1	0	0	1	0	0	1	0	0
chr15	98433407	98433994	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr15	98651597	98652065	Non-heritable	0	0	0	1	1	1	0	0	0	0	0	0
chr15	98865375	98866277	Non-heritable	0	1	0	0	0	1	0	0	0	0	0	1
chr15	98955496	98955775	Non-heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr15	99005212	99005543	Heritable	0	1	1	0	0	1	0	0	1	1	0	0
chr15	99014205	99014265	Non-heritable	0	0	1	1	1	1	0	0	0	0	0	0
chr15	99446933	99447935	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr15	99476797	99477138	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr15	99928769	99928991	Non-heritable	1	0	0	1	0	0	0	0	0	0	0	0
chr15	99983682	99984081	Non-heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr15	100059117	100059615	Heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr15	100078190	100080018	Heritable	0	1	0	0	1	1	0	0	0	0	0	0
chr15	100125731	100126100	Non-heritable	0	1	1	0	0	1	0	0	0	0	0	0
chr15	100284894	100284994	Heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr15	100307968	100308464	Non-heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr15	100544138	100545005	Non-heritable	0	0	1	1	0	1	1	0	1	1	0	0
chr15	100661086	100661403	Non-heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr15	100688075	100688160	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr15	100690251	100691267	Non-heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr15	100848958	100849540	Heritable	0	0	1	1	1	0	1	0	0	0	0	0
chr15	100849989	100850180	Non-heritable	0	0	1	1	1	1	1	0	0	0	0	0
chr15	100861375	100862039	Heritable	0	1	1	0	0	1	0	0	0	1	0	0
chr15	100974269	100974575	Non-heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr15	101007659	101008013	Non-heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr15	101063722	101064552	Non-heritable	0	1	1	0	0	1	0	0	0	1	0	0
