region_key	h2_unscaled	r_squared_cv	h2_category	seqnames	start	end	width	strand	vmr_id	n_genes_within_250kb	gene_ids_within_250kb	gene_symbols_within_250kb	gene_names_within_250kb	gene_distances_within_250kb	nearest_gene_id_within_250kb	nearest_gene_symbol_within_250kb	nearest_gene_name_within_250kb	nearest_gene_chr_within_250kb	nearest_gene_start_within_250kb	nearest_gene_end_within_250kb	nearest_gene_strand_within_250kb	distance_to_nearest_gene_within_250kb
chr10:79059993:79061968	0.129828792275411	0.962105892374971	Heritable	chr10	79059993	79061968	1976	*	dlpfc_vmr_5726	2	283050;57178	ZMIZ1;ZMIZ1-AS1	zinc finger MIZ-type containing 1;ZMIZ1 antisense RNA 1	ZMIZ1-AS1:0;ZMIZ1:6997	283050	ZMIZ1-AS1	ZMIZ1 antisense RNA 1	chr10	78943328	79067895	-	0
chr10:79239290:79239861	0.0569981536783172	0.854455009479989	Non-heritable	chr10	79239290	79239861	572	*	dlpfc_vmr_5727	4	10105;219654;283050;57178	PPIF;ZCCHC24;ZMIZ1;ZMIZ1-AS1	peptidylprolyl isomerase F;zinc finger CCHC-type containing 24;zinc finger MIZ-type containing 1;ZMIZ1 antisense RNA 1	ZMIZ1:0;PPIF:107607;ZCCHC24:142463;ZMIZ1-AS1:171394	57178	ZMIZ1	zinc finger MIZ-type containing 1	chr10	79068966	79316519	+	0
chr10:79310328:79310812	0.0998028892350367	0.941451220648552	Non-heritable	chr10	79310328	79310812	485	*	dlpfc_vmr_5728	7	10105;143244;219654;283050;57178;729238;729815	EIF5AL1;LOC729815;PPIF;SFTPA2;ZCCHC24;ZMIZ1;ZMIZ1-AS1	eukaryotic translation initiation factor 5A like 1;peptidylprolyl isomerase F;surfactant protein A2;uncharacterized LOC729815;zinc finger CCHC-type containing 24;zinc finger MIZ-type containing 1;ZMIZ1 antisense RNA 1	ZMIZ1:0;PPIF:36656;ZCCHC24:71512;LOC729815:196784;EIF5AL1:201720;ZMIZ1-AS1:242432;SFTPA2:245039	57178	ZMIZ1	zinc finger MIZ-type containing 1	chr10	79068966	79316519	+	0
chr10:79335489:79336122	0.0858291952515959	0.927684971285102	Non-heritable	chr10	79335489	79336122	634	*	dlpfc_vmr_5729	6	10105;143244;219654;57178;729238;729815	EIF5AL1;LOC729815;PPIF;SFTPA2;ZCCHC24;ZMIZ1	eukaryotic translation initiation factor 5A like 1;peptidylprolyl isomerase F;surfactant protein A2;uncharacterized LOC729815;zinc finger CCHC-type containing 24;zinc finger MIZ-type containing 1	PPIF:11346;ZMIZ1:18969;ZCCHC24:46202;LOC729815:171474;EIF5AL1:176410;SFTPA2:219729	10105	PPIF	peptidylprolyl isomerase F	chr10	79347469	79355334	+	11346
chr10:79379903:79380671	0.146802298751066	0.93204240741583	Heritable	chr10	79379903	79380671	769	*	dlpfc_vmr_5730	8	10105;105378385;143244;219654;57178;653509;729238;729815	EIF5AL1;LINC02679;LOC729815;PPIF;SFTPA1;SFTPA2;ZCCHC24;ZMIZ1	eukaryotic translation initiation factor 5A like 1;long intergenic non-protein coding RNA 2679;peptidylprolyl isomerase F;surfactant protein A1;surfactant protein A2;uncharacterized LOC729815;zinc finger CCHC-type containing 24;zinc finger MIZ-type containing 1	ZCCHC24:1653;PPIF:24568;ZMIZ1:63383;LOC729815:126925;EIF5AL1:131861;SFTPA2:175180;SFTPA1:230267;LINC02679:248085	219654	ZCCHC24	zinc finger CCHC-type containing 24	chr10	79382325	79445624	-	1653
chr10:79403436:79404118	0.0748632896242395	0.929456784374942	Non-heritable	chr10	79403436	79404118	683	*	dlpfc_vmr_5731	8	10105;105378385;143244;219654;57178;653509;729238;729815	EIF5AL1;LINC02679;LOC729815;PPIF;SFTPA1;SFTPA2;ZCCHC24;ZMIZ1	eukaryotic translation initiation factor 5A like 1;long intergenic non-protein coding RNA 2679;peptidylprolyl isomerase F;surfactant protein A1;surfactant protein A2;uncharacterized LOC729815;zinc finger CCHC-type containing 24;zinc finger MIZ-type containing 1	ZCCHC24:0;PPIF:48101;ZMIZ1:86916;LOC729815:103478;EIF5AL1:108414;SFTPA2:151733;SFTPA1:206820;LINC02679:224638	219654	ZCCHC24	zinc finger CCHC-type containing 24	chr10	79382325	79445624	-	0
chr10:79408407:79409984	0.0886792993927281	0.934109316939852	Non-heritable	chr10	79408407	79409984	1578	*	dlpfc_vmr_5732	8	10105;105378385;143244;219654;57178;653509;729238;729815	EIF5AL1;LINC02679;LOC729815;PPIF;SFTPA1;SFTPA2;ZCCHC24;ZMIZ1	eukaryotic translation initiation factor 5A like 1;long intergenic non-protein coding RNA 2679;peptidylprolyl isomerase F;surfactant protein A1;surfactant protein A2;uncharacterized LOC729815;zinc finger CCHC-type containing 24;zinc finger MIZ-type containing 1	ZCCHC24:0;PPIF:53072;ZMIZ1:91887;LOC729815:97612;EIF5AL1:102548;SFTPA2:145867;SFTPA1:200954;LINC02679:218772	219654	ZCCHC24	zinc finger CCHC-type containing 24	chr10	79382325	79445624	-	0
chr10:79438049:79439004	0.0881571102892205	0.931575131822324	Non-heritable	chr10	79438049	79439004	956	*	dlpfc_vmr_5733	10	10105;101060691;105378385;143244;219654;57178;650623;653509;729238;729815	BEND3P3;EIF5AL1;LINC02679;LOC729815;NUTM2B-AS1;PPIF;SFTPA1;SFTPA2;ZCCHC24;ZMIZ1	BEN domain containing 3 pseudogene 3;eukaryotic translation initiation factor 5A like 1;long intergenic non-protein coding RNA 2679;NUTM2B antisense RNA 1;peptidylprolyl isomerase F;surfactant protein A1;surfactant protein A2;uncharacterized LOC729815;zinc finger CCHC-type containing 24;zinc finger MIZ-type containing 1	ZCCHC24:0;LOC729815:68592;EIF5AL1:73528;PPIF:82714;SFTPA2:116847;ZMIZ1:121529;SFTPA1:171934;LINC02679:189752;NUTM2B-AS1:222389;BEND3P3:243992	219654	ZCCHC24	zinc finger CCHC-type containing 24	chr10	79382325	79445624	-	0
chr10:79440753:79444102	0.108300280570504	0.929484486141149	Heritable	chr10	79440753	79444102	3350	*	dlpfc_vmr_5734	10	10105;101060691;105378385;143244;219654;57178;650623;653509;729238;729815	BEND3P3;EIF5AL1;LINC02679;LOC729815;NUTM2B-AS1;PPIF;SFTPA1;SFTPA2;ZCCHC24;ZMIZ1	BEN domain containing 3 pseudogene 3;eukaryotic translation initiation factor 5A like 1;long intergenic non-protein coding RNA 2679;NUTM2B antisense RNA 1;peptidylprolyl isomerase F;surfactant protein A1;surfactant protein A2;uncharacterized LOC729815;zinc finger CCHC-type containing 24;zinc finger MIZ-type containing 1	ZCCHC24:0;LOC729815:63494;EIF5AL1:68430;PPIF:85418;SFTPA2:111749;ZMIZ1:124233;SFTPA1:166836;LINC02679:184654;NUTM2B-AS1:217291;BEND3P3:238894	219654	ZCCHC24	zinc finger CCHC-type containing 24	chr10	79382325	79445624	-	0
chr10:79778707:79779617	0.0840461939269605	0.901193742254131	Non-heritable	chr10	79778707	79779617	911	*	dlpfc_vmr_5735	11	100288974;101060691;105378385;283008;642361;6441;650623;653509;729238;729262;8512	BEND3P3;BMS1P21;LINC02679;LOC642361;MBL1P;NUTM2B;NUTM2B-AS1;NUTM2E;SFTPA1;SFTPA2;SFTPD	BEN domain containing 3 pseudogene 3;BMS1 pseudogene 21;long intergenic non-protein coding RNA 2679;mannose binding lectin 1, pseudogene;NUT family member 2B;NUT family member 2E;NUTM2B antisense RNA 1;surfactant protein A1;surfactant protein A2;surfactant protein D;uncharacterized LOC642361	NUTM2B-AS1:0;LOC642361:46284;NUTM2E:47121;NUTM2B:64025;BEND3P3:93270;BMS1P21:125280;MBL1P:140560;LINC02679:146518;SFTPD:157849;SFTPA1:163251;SFTPA2:218299	101060691	NUTM2B-AS1	NUTM2B antisense RNA 1	chr10	79661394	79826594	-	0
chr10:80450411:80451948	0.673785065555989	0.900266669165321	Heritable	chr10	80450411	80451948	1538	*	dlpfc_vmr_5736	11	101929574;105378386;124902470;143241;311;387694;4143;439990;81619;84293;84332	ANXA11;DYDC1;DYDC2;LINC00857;LINC02655;LOC124902470;MAT1A;PRXL2A;SH2D4B;TSPAN14;TSPAN14-AS1	annexin A11;DPY30 domain containing 1;DPY30 domain containing 2;long intergenic non-protein coding RNA 2655;long intergenic non-protein coding RNA 857;methionine adenosyltransferase 1A;peroxiredoxin like 2A;SH2 domain containing 4B;tetraspanin 14;TSPAN14 antisense RNA 1;uncharacterized LOC124902470	TSPAN14:2316;PRXL2A:13295;TSPAN14-AS1:77643;DYDC2:82337;SH2D4B:85953;DYDC1:93655;MAT1A:160752;LINC02655:197848;LOC124902470:205043;LINC00857:230753;ANXA11:244838	81619	TSPAN14	tetraspanin 14	chr10	80454265	80533124	+	2316
chr10:80535783:80536351	0.101200217425014	0.913202713146028	Heritable	chr10	80535783	80536351	569	*	dlpfc_vmr_5737	8	101929574;105378386;143241;387694;4143;81619;84293;84332	DYDC1;DYDC2;LINC02655;MAT1A;PRXL2A;SH2D4B;TSPAN14;TSPAN14-AS1	DPY30 domain containing 1;DPY30 domain containing 2;long intergenic non-protein coding RNA 2655;methionine adenosyltransferase 1A;peroxiredoxin like 2A;SH2 domain containing 4B;tetraspanin 14;TSPAN14 antisense RNA 1	TSPAN14-AS1:0;SH2D4B:1550;TSPAN14:2658;PRXL2A:98667;LINC02655:113445;DYDC2:167709;DYDC1:179027;MAT1A:246124	101929574	TSPAN14-AS1	TSPAN14 antisense RNA 1	chr10	80529592	80536026	-	0
chr10:83174800:83176146	0.710321572659579	0.865456587828829	Heritable	chr10	83174800	83176146	1347	*	dlpfc_vmr_5738	1	10718	NRG3	neuregulin 3	NRG3:187620	10718	NRG3	neuregulin 3	chr10	81875194	82987179	+	187620
chr10:84424825:84425778	0.129776107292936	0.853527863431596	Heritable	chr10	84424825	84425778	954	*	dlpfc_vmr_5739	7	170425;26103;340745;387695;54462;5995;92211	CCSER2;CDHR1;GPR15LG;LINC00858;LRIT1;LRIT2;RGR	cadherin related family member 1;coiled-coil serine rich protein 2;G protein-coupled receptor 15 ligand;leucine rich repeat, Ig-like and transmembrane domains 1;leucine rich repeat, Ig-like and transmembrane domains 2;long intergenic non-protein coding RNA 858;retinal G protein coupled receptor	CCSER2:0;LINC00858:130165;RGR:164864;LRIT1:183278;LRIT2:199280;CDHR1:205203;GPR15LG:239530	54462	CCSER2	coiled-coil serine rich protein 2	chr10	84328586	84518521	+	0
chr10:86177485:86177995	0.0905084638353204	0.854226142691738	Non-heritable	chr10	86177485	86177995	511	*	dlpfc_vmr_5740	3	124902473;2894;442911	GRID1;LOC124902473;MIR346	glutamate ionotropic receptor delta type subunit 1;microRNA 346;uncharacterized LOC124902473	GRID1:0;MIR346:86698;LOC124902473:224123	2894	GRID1	glutamate ionotropic receptor delta type subunit 1	chr10	85599552	86366795	-	0
chr10:86262202:86262544	0.113437486387974	0.903045264235311	Heritable	chr10	86262202	86262544	343	*	dlpfc_vmr_5741	4	124902473;23063;2894;442911	GRID1;LOC124902473;MIR346;WAPL	glutamate ionotropic receptor delta type subunit 1;microRNA 346;uncharacterized LOC124902473;WAPL cohesin release factor	GRID1:0;MIR346:2149;LOC124902473:139574;WAPL:172711	2894	GRID1	glutamate ionotropic receptor delta type subunit 1	chr10	85599552	86366795	-	0
chr10:86388993:86389166	0.0576016815973675	0.87849082190579	Non-heritable	chr10	86388993	86389166	174	*	dlpfc_vmr_5742	5	122152326;124902473;23063;2894;442911	GRID1;LOC124902473;MIR346;WAPL;WAPL-DT	glutamate ionotropic receptor delta type subunit 1;microRNA 346;uncharacterized LOC124902473;WAPL cohesin release factor;WAPL divergent transcript	LOC124902473:12952;GRID1:22197;WAPL:46089;MIR346:124204;WAPL-DT:132778	124902473	LOC124902473	uncharacterized LOC124902473	chr10	86402119	86403201	-	12952
chr10:86625469:86625856	0.0739382605860044	0.781360777893393	Non-heritable	chr10	86625469	86625856	388	*	dlpfc_vmr_5743	6	11155;122152326;124902473;23063;657;94233	BMPR1A;LDB3;LOC124902473;OPN4;WAPL;WAPL-DT	bone morphogenetic protein receptor type 1A;LIM domain binding 3;opsin 4;uncharacterized LOC124902473;WAPL cohesin release factor;WAPL divergent transcript	LDB3:28661;OPN4:28661;WAPL-DT:100367;WAPL:103676;BMPR1A:129929;LOC124902473:222267	11155	LDB3	LIM domain binding 3	chr10	86654518	86736072	+	28661
chr10:86665476:86669758	0.0373620867195765	0.774645406714328	Non-heritable	chr10	86665476	86669758	4283	*	dlpfc_vmr_5744	5	11155;122152326;23063;657;94233	BMPR1A;LDB3;OPN4;WAPL;WAPL-DT	bone morphogenetic protein receptor type 1A;LIM domain binding 3;opsin 4;WAPL cohesin release factor;WAPL divergent transcript	LDB3:0;OPN4:0;BMPR1A:86027;WAPL-DT:140374;WAPL:143683	11155	LDB3	LIM domain binding 3	chr10	86654518	86736072	+	0
chr10:86673303:86674546	0.0701270330205538	0.808118996467166	Non-heritable	chr10	86673303	86674546	1244	*	dlpfc_vmr_5745	5	11155;122152326;23063;657;94233	BMPR1A;LDB3;OPN4;WAPL;WAPL-DT	bone morphogenetic protein receptor type 1A;LIM domain binding 3;opsin 4;WAPL cohesin release factor;WAPL divergent transcript	LDB3:0;OPN4:6842;BMPR1A:81239;WAPL-DT:148201;WAPL:151510	11155	LDB3	LIM domain binding 3	chr10	86654518	86736072	+	0
chr10:86711991:86712498	0.0377260845396577	0.776387404648535	Non-heritable	chr10	86711991	86712498	508	*	dlpfc_vmr_5746	8	100133190;11155;122152326;23063;657;6623;79812;94233	ADIRF-AS1;BMPR1A;LDB3;MMRN2;OPN4;SNCG;WAPL;WAPL-DT	ADIRF antisense RNA 1;bone morphogenetic protein receptor type 1A;LIM domain binding 3;multimerin 2;opsin 4;synuclein gamma;WAPL cohesin release factor;WAPL divergent transcript	LDB3:0;BMPR1A:43287;OPN4:45530;WAPL-DT:186889;WAPL:190198;MMRN2:223041;ADIRF-AS1:231865;SNCG:246100	11155	LDB3	LIM domain binding 3	chr10	86654518	86736072	+	0
chr10:87053271:87054351	0.0755284739789471	0.669696611717099	Non-heritable	chr10	87053271	87054351	1081	*	dlpfc_vmr_5747	12	100133190;105378410;10974;119385;2746;54537;643161;657;6623;728118;728190;79812	ADIRF;ADIRF-AS1;AGAP11;BMPR1A;FAM25A;GLUD1;LOC105378410;MMRN2;NUTM2A;NUTM2A-AS1;SHLD2;SNCG	adipogenesis regulatory factor;ADIRF antisense RNA 1;ArfGAP with GTPase domain, ankyrin repeat and PH domain 11;bone morphogenetic protein receptor type 1A;family with sequence similarity 25 member A;glutamate dehydrogenase 1;multimerin 2;NUT family member 2A;NUTM2A antisense RNA 1;shieldin complex subunit 2;synuclein gamma;uncharacterized LOC105378410	GLUD1:0;AGAP11:28538;FAM25A:28540;SHLD2:39809;ADIRF:69336;ADIRF-AS1:81959;MMRN2:83958;SNCG:90012;BMPR1A:120445;LOC105378410:135421;NUTM2A-AS1:135427;NUTM2A:171096	2746	GLUD1	glutamate dehydrogenase 1	chr10	87050202	87094843	-	0
chr10:87407535:87408429	0.0708092542235798	0.859349640372408	Non-heritable	chr10	87407535	87408429	895	*	dlpfc_vmr_5748	10	100616296;105378410;112268064;439994;54537;728118;728130;728190;728218;9562	FAM245A;LINC00863;LOC105378410;LOC112268064;MINPP1;MIR4678;NUTM2A;NUTM2A-AS1;NUTM2D;SHLD2	family with sequence similarity 245 member A;long intergenic non-protein coding RNA 863;microRNA 4678;multiple inositol-polyphosphate phosphatase 1;NUT family member 2A;NUT family member 2D;NUTM2A antisense RNA 1;shieldin complex subunit 2;uncharacterized LOC105378410;uncharacterized LOC112268064	FAM245A:0;NUTM2D:36839;LINC00863:49652;NUTM2A-AS1:64922;LOC105378410:65145;LOC112268064:91907;MIR4678:95451;MINPP1:96445;NUTM2A:170626;SHLD2:216069	728218	FAM245A	family with sequence similarity 245 member A	chr10	87396561	87435035	-	0
chr10:88836128:88836831	0.187203338407718	0.900942790223153	Heritable	chr10	88836128	88836831	704	*	dlpfc_vmr_5749	13	100132116;100302740;100616128;100616192;118932;142910;340654;355;57559;59;643414;643418;8513	ACTA2;ACTA2-AS1;ANKRD22;FAS;FAS-AS1;LIPF;LIPJ;LIPK;LIPM;LIPN;MIR4679-1;MIR4679-2;STAMBPL1	ACTA2 antisense RNA 1;actin alpha 2, smooth muscle;ankyrin repeat domain 22;FAS antisense RNA 1;Fas cell surface death receptor;lipase F, gastric type;lipase family member J;lipase family member K;lipase family member M;lipase family member N;microRNA 4679-1;microRNA 4679-2;STAM binding protein like 1	ANKRD22:0;LIPM:15581;STAMBPL1:42902;LIPN:56501;LIPK:83351;ACTA2-AS1:95558;ACTA2:97990;FAS:116981;FAS-AS1:153213;LIPF:157313;MIR4679-2:226503;MIR4679-1:226504;LIPJ:229151	118932	ANKRD22	ankyrin repeat domain 22	chr10	88819896	88851844	-	0
chr10:89836832:89837060	0.234611799512801	0.876145561751737	Heritable	chr10	89836832	89837060	229	*	dlpfc_vmr_5750	8	101926924;105378421;105378425;283011;406901;53354;643529;9585	FLJ37201;KIF20B;LINC00865;LINC01374;LINC01375;MIR107;PANK1;PANK1-AS1	kinesin family member 20B;long intergenic non-protein coding RNA 1374;long intergenic non-protein coding RNA 1375;long intergenic non-protein coding RNA 865;microRNA 107;PANK1 antisense RNA 1;pantothenate kinase 1;tigger transposable element derived 2 pseudogene	LINC00865:0;LINC01374:16534;KIF20B:61892;LINC01375:78428;FLJ37201:138903;PANK1-AS1:184687;PANK1:191589;MIR107:244004	643529	LINC00865	long intergenic non-protein coding RNA 865	chr10	89829510	89840861	+	0
chr10:90696481:90697522	0.662298801516561	0.884345231334261	Heritable	chr10	90696481	90697522	1042	*	dlpfc_vmr_5751	4	101926942;10556;27063;3363	ANKRD1;HTR7;LINC02653;RPP30	5-hydroxytryptamine receptor 7;ankyrin repeat domain 1;long intergenic non-protein coding RNA 2653;ribonuclease P/MRP subunit p30	HTR7:43300;LINC02653:67628;RPP30:174429;ANKRD1:214573	3363	HTR7	5-hydroxytryptamine receptor 7	chr10	90740823	90858039	-	43300
chr10:91411616:91412547	0.0555129298770829	0.794016637775123	Non-heritable	chr10	91411616	91412547	932	*	dlpfc_vmr_5752	4	100188947;143279;5507;84333	HECTD2;HECTD2-AS1;PCGF5;PPP1R3C	HECT domain E3 ubiquitin protein ligase 2;HECTD2 antisense RNA 1;polycomb group ring finger 5;protein phosphatase 1 regulatory subunit 3C	HECTD2:0;HECTD2-AS1:0;PCGF5:127278;PPP1R3C:215894	143279	HECTD2	HECT domain E3 ubiquitin protein ligase 2	chr10	91409280	91514829	+	0
chr10:91796377:91797023	0.0874004468413769	0.767688315997529	Non-heritable	chr10	91796377	91797023	647	*	dlpfc_vmr_5753	7	100188947;100507633;143282;22849;5507;80351;9044	BTAF1;CPEB3;FGFBP3;HECTD2-AS1;PPP1R3C;TNKS2;TNKS2-DT	B-TFIID TATA-box binding protein associated factor 1;cytoplasmic polyadenylation element binding protein 3;fibroblast growth factor binding protein 3;HECTD2 antisense RNA 1;protein phosphatase 1 regulatory subunit 3C;tankyrase 2;TNKS2 divergent transcript	TNKS2-DT:0;TNKS2:1402;FGFBP3:109560;BTAF1:126746;PPP1R3C:163305;HECTD2-AS1:221133;CPEB3:249668	100507633	TNKS2-DT	TNKS2 divergent transcript	chr10	91782835	91798309	-	0
chr10:92110564:92110931	0.0872109148886657	0.735852874884792	Non-heritable	chr10	92110564	92110931	368	*	dlpfc_vmr_5754	5	143282;22849;54708;80351;9044	BTAF1;CPEB3;FGFBP3;MARCHF5;TNKS2	B-TFIID TATA-box binding protein associated factor 1;cytoplasmic polyadenylation element binding protein 3;fibroblast growth factor binding protein 3;membrane associated ring-CH-type finger 5;tankyrase 2	CPEB3:0;BTAF1:79126;MARCHF5:180235;FGFBP3:201077;TNKS2:245088	22849	CPEB3	cytoplasmic polyadenylation element binding protein 3	chr10	92046692	92291078	-	0
chr10:92237484:92238849	0.209545851330714	0.724801628993151	Heritable	chr10	92237484	92238849	1366	*	dlpfc_vmr_5755	5	124902484;22849;3416;54708;9044	BTAF1;CPEB3;IDE;LOC124902484;MARCHF5	B-TFIID TATA-box binding protein associated factor 1;cytoplasmic polyadenylation element binding protein 3;insulin degrading enzyme;membrane associated ring-CH-type finger 5;uncharacterized LOC124902484	CPEB3:0;MARCHF5:52317;LOC124902484:184536;BTAF1:206046;IDE:212834	22849	CPEB3	cytoplasmic polyadenylation element binding protein 3	chr10	92046692	92291078	-	0
chr10:92592198:92592632	0.175561977471351	0.772863261230372	Heritable	chr10	92592198	92592632	435	*	dlpfc_vmr_5756	6	124902484;3087;3416;3832;54536;54708	EXOC6;HHEX;IDE;KIF11;LOC124902484;MARCHF5	exocyst complex component 6;hematopoietically expressed homeobox;insulin degrading enzyme;kinesin family member 11;membrane associated ring-CH-type finger 5;uncharacterized LOC124902484	KIF11:0;IDE:18101;HHEX:97322;LOC124902484:164577;EXOC6:234198;MARCHF5:238233	3832	KIF11	kinesin family member 11	chr10	92574105	92655395	+	0
chr10:92695461:92695713	0.0654473940138755	0.703880341195933	Non-heritable	chr10	92695461	92695713	253	*	dlpfc_vmr_5757	4	3087;3416;3832;54536	EXOC6;HHEX;IDE;KIF11	exocyst complex component 6;hematopoietically expressed homeobox;insulin degrading enzyme;kinesin family member 11	HHEX:0;KIF11:40065;IDE:121364;EXOC6:131117	3087	HHEX	hematopoietically expressed homeobox	chr10	92689955	92695647	+	0
chr10:92751167:92751422	0.0623724668975952	0.752266995853189	Non-heritable	chr10	92751167	92751422	256	*	dlpfc_vmr_5758	4	3087;3416;3832;54536	EXOC6;HHEX;IDE;KIF11	exocyst complex component 6;hematopoietically expressed homeobox;insulin degrading enzyme;kinesin family member 11	HHEX:55519;EXOC6:75408;KIF11:95771;IDE:177070	3087	HHEX	hematopoietically expressed homeobox	chr10	92689955	92695647	+	55519
chr10:93991258:93992197	0.133782444950343	0.91627699830254	Heritable	chr10	93991258	93992197	940	*	dlpfc_vmr_5759	7	101927049;105378437;107984255;159371;266971;51196;9211	LGI1;LOC105378437;LOC107984255;PIPSL;PLCE1;PLCE1-AS2;SLC35G1	leucine rich glioma inactivated 1;phospholipase C epsilon 1;PIP5K1A and PSMD4 like (pseudogene);PLCE1 antisense RNA 2;solute carrier family 35 member G1;uncharacterized LOC105378437;uncharacterized LOC107984255	PLCE1:1733;PIPSL:29717;SLC35G1:35195;PLCE1-AS2:89752;LOC107984255:116918;LGI1:185123;LOC105378437:202652	51196	PLCE1	phospholipase C epsilon 1	chr10	93993931	94332823	+	1733
chr10:95230021:95231243	0.123608985562271	0.667121286091133	Heritable	chr10	95230021	95231243	1223	*	dlpfc_vmr_5760	6	10580;107984257;142827;1558;1559;9124	ACSM6;CYP2C8;CYP2C9;LOC107984257;PDLIM1;SORBS1	acyl-CoA synthetase medium chain family member 6;cytochrome P450 family 2 subfamily C member 8;cytochrome P450 family 2 subfamily C member 9;PDZ and LIM domain 1;sorbin and SH3 domain containing 1;uncharacterized LOC107984257	ACSM6:1091;PDLIM1:6328;LOC107984257:61595;SORBS1:80527;CYP2C8:160523;CYP2C9:239929	142827	ACSM6	acyl-CoA synthetase medium chain family member 6	chr10	95194200	95228929	+	1091
