seqnames	start	end	h2_category	hg38_genes_promoters	hg38_cpg_inter	hg38_genes_intergenic	hg38_genes_1to5kb	hg38_genes_introns	hg38_cpg_shores	hg38_genes_exons	hg38_cpg_islands	hg38_enhancers_fantom	hg38_cpg_shelves	hg38_genes_5UTRs	hg38_genes_3UTRs
chr14	99823039	99823300	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr14	99837989	99839195	Heritable	1	1	0	1	1	0	1	0	0	0	1	0
chr14	100115347	100115875	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr14	100166421	100167749	Non-heritable	0	1	1	0	0	0	0	0	1	0	0	0
chr14	100290976	100291216	Non-heritable	1	0	0	0	1	1	1	0	0	0	0	1
chr14	100537364	100538018	Non-heritable	1	0	0	1	0	1	1	1	0	0	0	1
chr14	100546103	100546997	Heritable	1	0	0	1	1	1	1	1	0	0	1	0
chr14	100602291	100602876	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr14	100678086	100678307	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr14	100691476	100691898	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr14	100709097	100709381	Heritable	0	0	1	0	0	0	0	1	0	0	0	0
chr14	101068386	101068571	Heritable	1	0	0	1	1	0	1	0	0	1	0	0
chr14	101374650	101375080	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr14	101459345	101459437	Non-heritable	0	0	1	0	0	0	0	1	0	0	0	0
chr14	101478193	101478479	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr14	101496627	101497597	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr14	101587705	101587904	Non-heritable	0	0	0	0	1	1	0	1	0	0	0	0
chr14	101908954	101909534	Heritable	1	1	0	0	1	0	0	0	0	0	0	0
chr14	102088329	102088619	Heritable	0	0	0	1	1	1	0	0	1	0	0	0
chr14	102183297	102184926	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr14	102344688	102345237	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr14	102364357	102365503	Heritable	0	0	0	1	1	1	0	0	0	0	0	0
chr14	102415436	102416093	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr14	102966981	102967733	Heritable	0	0	0	0	1	0	1	0	0	1	0	0
chr14	102986751	102987454	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr14	103007624	103008229	Non-heritable	0	1	0	1	1	0	0	0	0	0	0	0
chr14	103109854	103110074	Heritable	0	1	0	0	1	0	1	0	0	0	0	1
chr14	103128770	103129122	Heritable	0	0	0	1	1	1	0	0	0	0	0	0
chr14	103151235	103151720	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr14	103221338	103221550	Heritable	0	0	1	0	0	1	0	0	0	0	0	0
chr14	103332970	103333142	Heritable	1	0	0	1	0	1	0	0	0	0	0	0
chr14	103549056	103550971	Heritable	1	1	0	1	0	0	1	0	1	0	0	0
chr14	103569079	103569281	Heritable	0	1	0	1	1	0	0	0	0	0	0	0
chr14	104178623	104178711	Heritable	0	0	0	0	0	0	1	1	0	0	0	0
chr14	104196026	104196229	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr14	104223537	104224188	Non-heritable	1	0	0	0	1	1	1	1	1	0	0	0
chr14	104289340	104289782	Heritable	0	1	0	1	0	0	0	0	0	0	0	0
chr14	104291420	104292013		0	1	0	1	0	0	0	0	0	0	0	0
chr14	104301979	104302304	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr14	104334032	104334594	Heritable	0	0	1	0	0	1	0	1	0	0	0	0
chr14	104391708	104391868	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr14	104569386	104569800	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr14	104633236	104634168	Non-heritable	0	0	1	0	0	0	0	0	0	1	0	0
chr14	104665573	104665763	Non-heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr14	104678981	104680081	Non-heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr14	104680338	104681248	Heritable	1	0	0	1	0	0	1	0	0	1	1	0
chr14	104692922	104694158	Non-heritable	0	0	0	1	1	0	0	0	0	1	0	0
chr14	104717720	104717863	Non-heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr14	104857317	104857628	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr14	104896868	104897121	Heritable	0	0	1	0	0	0	0	0	0	1	0	0
chr14	104905505	104905907	Non-heritable	0	0	1	0	0	0	0	1	0	0	0	0
chr14	105033369	105034313	Heritable	0	0	1	0	0	1	0	1	1	0	0	0
chr14	105193097	105193566	Non-heritable	0	0	1	0	0	1	0	0	1	0	0	0
chr14	105223392	105223607	Heritable	1	1	0	1	1	0	0	0	0	1	0	0
chr14	105312674	105313489	Low prediction	1	0	0	1	1	1	0	0	0	0	0	0
chr14	105335822	105336314	Heritable	1	1	0	0	1	0	0	0	0	0	0	0
chr14	105364051	105364719	Heritable	0	0	0	1	1	1	0	1	0	0	0	0
chr14	105498752	105500511	Low prediction	0	0	1	0	0	1	1	1	0	0	0	1
chr14	105559549	105560498	Low prediction	0	0	1	0	0	1	0	1	0	0	0	0
chr14	105680028	105680210	Low prediction	0	0	1	0	0	1	0	0	0	0	0	0
chr14	105743338	105744730	Low prediction	1	1	0	1	0	0	0	0	0	0	0	0
chr14	105909429	105910746	Low prediction	1	1	0	1	1	0	1	0	0	0	0	0
chr14	105913732	105914668	Low prediction	1	1	0	1	1	0	1	0	0	0	0	0
chr14	106644483	106645973	Heritable	1	1	0	1	0	0	0	0	0	0	0	0
chr14	106732829	106733246	Low prediction	0	1	0	1	0	0	0	0	0	0	0	0
chr14	106736604	106738835	Low prediction	1	1	1	1	1	0	1	0	0	0	0	0
chr14	106745556	106746948	Low prediction	0	1	1	0	0	0	0	0	0	0	0	0
chr15	20581610	20582594		0	0	1	0	0	0	0	1	0	0	0	0
chr15	20619402	20620394		0	1	1	0	0	0	0	0	0	0	0	0
chr15	21325192	21325321		1	0	0	0	0	0	1	1	0	0	0	0
chr15	21345131	21345177		1	0	0	1	0	0	0	1	0	0	0	0
chr15	21889612	21889734		0	0	1	0	0	0	0	1	0	0	0	0
chr15	22417457	22417567		0	0	1	0	0	1	0	1	0	0	0	0
chr15	22418872	22418951		0	0	1	0	0	0	0	1	0	0	0	0
chr15	22563708	22563908		0	1	0	0	1	0	0	0	0	0	0	0
chr15	22715171	22715330		0	0	0	0	1	1	1	1	0	0	0	0
chr15	22806165	22807457		0	1	0	0	1	0	0	0	0	0	0	0
chr15	22811658	22811965		0	1	0	0	1	0	0	0	0	0	0	0
chr15	22837686	22837941		1	0	0	1	0	1	0	0	0	0	0	0
chr15	22878168	22878435		0	1	0	1	1	0	0	0	0	0	0	0
chr15	22891848	22892167		0	0	0	0	1	1	0	0	0	0	0	0
chr15	22963866	22964592	Low prediction	0	1	0	0	1	0	0	0	1	0	0	0
chr15	23180274	23180425	Low prediction	0	0	0	0	0	1	1	1	0	0	0	0
chr15	24260386	24261000	Heritable	1	1	0	0	1	0	0	0	0	0	0	0
chr15	24427127	24427532	Non-heritable	0	0	0	0	1	1	0	1	0	0	0	0
chr15	24430150	24432683	Non-heritable	0	1	0	0	1	0	0	0	0	1	0	0
chr15	24441788	24442996	Heritable	0	1	0	0	1	0	1	0	0	0	0	0
chr15	24446045	24449301	Non-heritable	0	1	0	0	1	0	1	0	0	0	0	0
chr15	24457778	24458990	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr15	24464959	24468546	Non-heritable	0	1	0	0	1	0	1	0	0	0	0	0
chr15	24475057	24475852	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr15	24477831	24478059	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr15	24848354	24848458	Non-heritable	1	0	0	0	1	1	1	1	0	0	0	0
chr15	26083214	26083801	Non-heritable	0	0	1	0	0	1	0	0	0	0	0	0
chr15	26842143	26842647	Heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr15	26866187	26866331	Non-heritable	1	0	0	1	1	1	0	0	0	0	0	0
chr15	26892262	26892550	Non-heritable	0	0	0	0	1	1	0	0	0	0	0	0
chr15	26968589	26968719	Heritable	0	0	0	1	1	1	0	0	0	0	0	0
chr15	27263761	27264580	Non-heritable	0	1	0	0	1	0	0	0	1	0	0	0
chr15	27265034	27266159	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr15	27499383	27499993	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr15	27679684	27680409	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr15	27869715	27869962	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr15	27955030	27955564	Heritable	0	1	0	0	1	0	1	0	0	0	0	0
chr15	28110577	28110889	Non-heritable	0	0	1	0	0	1	0	0	0	0	0	0
chr15	28191409	28192158	Non-heritable	1	1	0	0	1	0	1	0	0	0	0	0
chr15	28321852	28321950	Low prediction	0	0	0	0	1	1	0	0	0	0	0	0
chr15	28589736	28589896	Low prediction	1	0	0	0	1	1	0	0	0	0	0	0
chr15	28788678	28790131	Low prediction	1	0	0	1	1	1	1	1	0	0	0	0
chr15	28832721	28832911	Heritable	0	0	0	1	1	1	0	0	0	0	0	0
chr15	28861266	28861671	Heritable	0	1	0	1	0	0	0	0	0	0	0	0
chr15	28863897	28864152	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr15	28936102	28936680	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr15	28994870	28995406	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr15	29071378	29071513	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr15	29119235	29119806	Heritable	0	0	1	0	0	0	0	0	0	1	0	0
chr15	29271558	29271786	Non-heritable	0	0	0	1	1	1	0	0	0	0	0	0
chr15	29470618	29471039	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr15	29576830	29577508	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr15	29664474	29664712	Heritable	1	1	0	0	1	0	1	0	0	0	0	0
chr15	29668124	29668340	Non-heritable	0	1	0	0	0	0	1	0	0	0	0	0
chr15	29675619	29675846	Non-heritable	0	0	0	0	1	1	0	0	0	0	0	0
chr15	29748955	29749725	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr15	29969500	29970488	Non-heritable	1	0	0	1	0	1	0	0	0	0	0	0
chr15	29985348	29985799	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr15	30042047	30042862	Non-heritable	0	0	0	1	1	1	0	0	0	1	0	0
chr15	30224936	30225053	Heritable	0	0	0	0	0	0	1	1	0	0	0	0
chr15	30366672	30367158	Non-heritable	0	1	0	0	1	0	1	0	0	1	0	0
chr15	30503535	30504339	Heritable	0	1	0	1	1	0	0	0	0	0	0	0
chr15	30800976	30801749	Heritable	0	1	0	0	1	0	1	0	0	0	0	0
chr15	30859175	30859535	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr15	31223781	31224674	Heritable	0	1	0	0	1	0	1	0	0	0	0	0
chr15	31266434	31266745	Heritable	0	1	1	0	0	0	0	0	1	0	0	0
chr15	31300010	31300697	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr15	32313221	32313326	Heritable	0	0	0	0	0	0	1	1	0	0	0	0
chr15	32662753	32662978	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr15	32670928	32672299	Non-heritable	1	1	0	1	1	0	0	0	1	0	0	0
chr15	33293700	33294004	Heritable	0	1	0	0	0	0	1	0	0	0	0	0
chr15	33351912	33352962	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr15	33741414	33742057	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr15	33979167	33980447	Heritable	0	1	0	1	1	0	0	0	0	0	0	0
chr15	34102629	34102819	Non-heritable	1	0	0	1	0	1	1	0	0	0	0	0
chr15	34224034	34224439	Non-heritable	1	1	0	1	0	0	0	0	0	0	0	0
chr15	34425149	34426258	Heritable	0	1	0	1	1	0	0	0	0	0	0	0
chr15	34440998	34441327	Non-heritable	0	0	0	1	0	0	0	0	0	1	0	0
chr15	34442557	34444294	Non-heritable	0	1	1	1	0	0	0	0	0	0	0	0
chr15	34490503	34491851	Non-heritable	1	0	0	1	0	0	1	0	0	1	0	0
chr15	34496646	34497167	Heritable	0	0	1	0	0	1	0	0	0	0	0	0
chr15	34498474	34506629	Non-heritable	0	1	1	0	0	0	0	0	0	1	0	0
chr15	34572165	34572466	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr15	34794745	34794949	Heritable	1	1	0	1	1	0	1	0	0	0	1	0
chr15	36578990	36579050	Heritable	1	0	0	0	0	1	0	0	0	0	0	0
chr15	36877713	36882544	Heritable	1	0	0	0	1	1	1	1	1	1	0	0
chr15	36885030	36887337	Heritable	1	0	0	1	1	1	1	1	0	1	0	0
chr15	36888886	36889099	Non-heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr15	37015504	37016097	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr15	37090937	37094210	Heritable	1	1	0	0	1	0	1	0	0	1	0	1
chr15	37102843	37104017	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr15	37104471	37104810	Heritable	0	0	0	1	0	0	0	0	1	1	0	0
chr15	37107357	37109070	Heritable	1	0	0	1	0	1	0	0	0	1	0	0
chr15	38145182	38145756	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr15	38250717	38250892	Non-heritable	0	0	0	1	0	1	0	0	1	0	0	0
chr15	39080197	39081506	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr15	39426482	39427135	Heritable	0	1	0	0	1	0	1	0	0	0	0	0
chr15	39975929	39977281	Heritable	1	0	0	1	1	1	1	1	0	0	0	0
chr15	40072420	40072539	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr15	40507729	40507920	Non-heritable	1	0	0	0	1	1	0	0	0	0	0	0
chr15	40583906	40584810	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr15	40808035	40809185	Heritable	1	0	0	1	1	1	1	0	0	0	1	1
chr15	41502244	41502884	Low prediction	0	0	0	0	1	0	1	1	0	0	0	0
chr15	41560235	41561299	Low prediction	0	0	0	1	1	1	1	0	0	0	1	0
chr15	41586257	41586482	Low prediction	0	0	1	0	0	1	0	0	0	0	0	0
chr15	42056478	42056824	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr15	42057643	42058581	Heritable	0	1	1	0	0	0	0	0	1	0	0	0
chr15	42405044	42406133	Heritable	1	1	0	1	1	0	1	0	0	0	1	1
chr15	42582661	42583229	Non-heritable	0	0	0	1	1	1	0	0	0	0	0	0
chr15	43648954	43649238	Heritable	1	0	0	1	1	0	1	1	0	0	0	0
chr15	43932367	43933415	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr15	44775343	44776487	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr15	45186776	45187193	Low prediction	0	0	0	0	1	1	0	0	0	0	0	0
chr15	45277530	45278620	Heritable	1	1	0	1	1	0	1	0	0	0	0	1
chr15	45372687	45373754	Heritable	0	1	0	1	1	0	1	0	0	0	0	1
chr15	45376030	45376953	Non-heritable	0	0	0	1	1	1	1	0	0	0	1	1
chr15	46365812	46366176	Non-heritable	1	1	0	0	1	0	1	0	0	0	0	0
chr15	48643317	48644011	Non-heritable	0	0	0	1	1	1	1	0	0	0	0	1
chr15	48874567	48874947	Heritable	0	0	0	1	1	0	0	0	0	1	0	0
chr15	48976466	48976960	Heritable	0	0	1	0	0	1	0	0	0	0	0	0
chr15	49422169	49424073	Low prediction	1	1	0	1	1	0	1	0	0	0	1	1
chr15	50877023	50877254	Low prediction	0	1	0	0	1	0	0	0	1	0	0	0
chr15	50909619	50909750	Non-heritable	0	0	0	1	1	1	0	0	0	0	0	0
chr15	51342536	51342769	Low prediction	0	0	0	1	1	1	0	0	0	0	0	0
chr15	51735476	51736483	Heritable	0	0	0	0	1	1	0	0	1	0	0	0
chr15	51752761	51753173	Heritable	0	0	0	1	1	1	1	0	0	0	0	0
chr15	51972263	51972390	Heritable	1	0	0	0	1	1	0	0	0	0	0	0
chr15	52045851	52046739	Heritable	0	1	0	0	0	0	1	0	0	0	1	0
chr15	52114174	52114857	Non-heritable	0	0	0	1	0	1	0	0	0	1	0	0
chr15	52798944	52799147	Non-heritable	0	0	1	0	0	0	0	0	0	1	0	0
chr15	55498825	55498867	Non-heritable	1	0	0	0	1	1	0	0	0	0	0	0
chr15	55740508	55741352	Non-heritable	0	0	0	1	1	1	1	0	0	0	1	0
chr15	55915684	55918104	Non-heritable	1	1	0	1	1	0	1	0	0	0	1	0
chr15	56006438	56007899	Heritable	1	1	0	0	0	0	1	0	0	0	0	0
chr15	56733944	56734010	Low prediction	1	0	0	1	1	1	1	1	0	0	1	0
chr15	56805607	56805982	Low prediction	0	1	0	0	1	0	0	0	0	0	0	0
chr15	57272952	57273816	Heritable	0	1	0	0	1	0	1	0	0	0	0	0
chr15	57735193	57735980	Non-heritable	0	1	0	0	1	0	1	0	0	0	0	1
chr15	59267687	59268395	Non-heritable	0	1	0	1	1	0	0	0	0	0	0	0
chr15	59306415	59307119	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr15	59334694	59335655	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr15	59366446	59367681	Heritable	0	1	0	0	1	0	0	0	0	1	0	0
chr15	59371010	59371277	Non-heritable	0	0	0	1	1	1	0	0	0	0	0	0
chr15	59657882	59657959	Heritable	1	0	0	0	1	1	0	0	0	0	0	0
chr15	59724913	59725459	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr15	60397086	60397314	Non-heritable	0	0	0	0	1	1	1	0	0	0	1	0
chr15	60399276	60399373	Non-heritable	1	0	0	1	1	1	0	0	0	0	0	0
chr15	60753365	60754211	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr15	61807481	61807976	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr15	62344566	62345266	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr15	62739775	62741138	Non-heritable	1	1	0	0	1	0	1	0	0	0	0	0
chr15	62756818	62757820	Non-heritable	1	1	0	1	1	0	0	0	0	0	0	0
chr15	62782610	62782935	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr15	62904702	62905278	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr15	63506229	63507063	Heritable	0	0	0	1	1	1	0	0	0	0	0	0
chr15	64133858	64134733	Heritable	1	1	0	1	1	0	1	0	0	0	0	1
chr15	64387152	64387250	Low prediction	1	0	0	0	1	1	0	0	0	0	0	0
chr15	64388333	64388399	Low prediction	1	0	0	0	1	1	0	0	0	0	0	0
chr15	64836214	64836454	Heritable	0	0	1	0	0	1	0	0	0	0	0	0
chr15	64840482	64840885	Heritable	1	0	0	1	0	1	0	0	0	0	0	0
chr15	64905048	64905126	Heritable	0	0	0	0	1	1	0	0	0	0	0	0
chr15	64979167	64979580	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr15	65297791	65298134	Non-heritable	0	1	0	1	1	0	0	0	0	1	0	0
chr15	65524025	65525334	Low prediction	0	1	1	0	0	0	0	0	0	0	0	0
chr15	66654916	66655290	Heritable	0	0	0	0	1	1	0	1	0	0	0	0
chr15	67832716	67833055	Heritable	1	0	0	0	1	1	1	0	0	0	0	0
chr15	68700847	68701152	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr15	68797692	68798932	Heritable	0	1	0	0	1	0	0	0	1	0	0	0
chr15	68930251	68930787	Non-heritable	1	0	0	1	1	0	1	1	0	0	1	0
chr15	69451897	69452070	Heritable	1	0	0	1	0	1	0	0	0	0	0	0
chr15	69462349	69462514	Non-heritable	1	1	0	1	0	0	0	0	0	0	0	0
chr15	69885293	69886160	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr15	70111536	70112305	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr15	70447667	70448141	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr15	70474169	70474472	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr15	70851616	70852788	Non-heritable	1	0	0	1	1	1	1	0	1	1	0	1
chr15	70867574	70868650	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr15	71215148	71215546	Heritable	0	0	0	0	1	1	1	1	0	0	0	0
chr15	72461158	72462274	Low prediction	0	1	0	0	1	0	0	0	0	0	0	0
chr15	74132088	74134982	Non-heritable	0	0	0	1	1	1	1	1	0	0	1	0
chr15	74156667	74157231	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr15	74410386	74410475	Heritable	0	0	0	0	0	1	1	0	0	0	0	1
chr15	74421384	74422860	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr15	74430686	74432221	Heritable	0	0	0	0	1	1	1	0	1	1	0	0
chr15	74547174	74548330	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr15	75299562	75300019	Heritable	0	1	1	0	0	0	1	0	0	0	0	0
chr15	77536325	77537587	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr15	77589818	77590388	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr15	77890929	77891075	Heritable	0	1	0	1	0	0	0	0	1	0	0	0
chr15	77911020	77911263	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr15	77994319	77994899	Non-heritable	0	1	0	0	1	0	0	0	1	0	0	0
chr15	77998684	77998852	Heritable	0	1	0	0	1	0	1	0	0	0	0	0
chr15	78210851	78211402	Heritable	0	1	0	1	1	0	0	0	0	0	0	0
chr15	78316096	78316482	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr15	78756287	78757318	Non-heritable	0	0	1	0	0	0	0	0	1	1	0	0
chr15	78765078	78765764	Heritable	1	0	0	0	1	1	1	0	0	0	0	0
chr15	78778051	78778665	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr15	79035952	79036084	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr15	79430981	79431241	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr15	79922662	79922726	Non-heritable	1	0	0	0	1	1	0	0	0	0	0	0
chr15	79993499	79993970	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr15	80246403	80246919	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr15	81048904	81049868	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr15	81132052	81133454	Heritable	1	0	0	1	1	1	0	0	0	1	0	0
chr15	81158546	81158740	Heritable	1	1	0	1	0	0	0	0	0	0	0	0
chr15	81876649	81878105	Non-heritable	0	1	0	0	1	0	0	0	1	0	0	0
chr15	82648734	82649049	Low prediction	1	0	0	1	1	1	1	1	0	0	0	0
chr15	83000316	83000566	Low prediction	0	1	0	0	1	0	1	0	0	0	0	1
chr15	83448607	83449544	Non-heritable	0	0	0	0	1	1	0	0	1	0	0	0
chr15	83836784	83838235	Low prediction	0	1	0	0	1	0	1	0	0	0	0	0
chr15	84503220	84503318	Heritable	0	0	0	1	0	0	0	0	0	1	0	0
chr15	85098764	85099377	Non-heritable	1	1	0	1	1	0	0	0	0	0	0	0
chr15	85793066	85793212	Heritable	0	0	0	0	1	1	0	0	0	0	0	0
chr15	85890000	85890451	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr15	85906141	85906825	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr15	86232264	86232882	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr15	86234925	86235461	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr15	86917331	86917690	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr15	87275565	87277105	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr15	88253980	88254697	Non-heritable	0	0	0	1	1	1	0	0	0	0	0	0
chr15	88648977	88649687	Non-heritable	1	1	0	1	1	0	1	0	0	0	0	0
chr15	88681668	88682071	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr15	88741907	88742232	Non-heritable	0	0	1	0	0	1	0	1	0	0	0	0
chr15	88967349	88968470	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr15	89089679	89090942	Heritable	0	0	0	1	1	1	1	0	0	0	1	0
chr15	89091510	89092291	Non-heritable	0	0	0	1	1	0	0	0	0	1	0	0
chr15	89242218	89242455	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr15	89372351	89373169	Non-heritable	0	0	0	1	1	1	0	0	0	0	0	0
chr15	89389781	89390116	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr15	89469015	89470320	Heritable	0	1	1	0	0	0	0	0	1	0	0	0
chr15	89948755	89949242	Heritable	0	1	0	1	0	0	0	0	0	0	0	0
chr15	90389720	90390999	Heritable	0	0	0	0	1	1	1	0	0	1	0	1
chr15	90596962	90597357	Non-heritable	1	1	0	1	1	0	0	0	0	0	0	0
chr15	90750231	90750930	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr15	90818597	90818774	Non-heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr15	90895362	90895926	Heritable	0	1	1	0	1	0	1	0	0	0	0	1
chr15	91271036	91271992	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr15	91732442	91733514	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr15	91855338	91855965	Heritable	0	0	0	0	1	1	0	0	0	0	0	0
chr15	92117069	92117715	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr15	92124259	92124849	Non-heritable	0	1	0	1	1	0	0	0	0	0	0	0
chr15	92722070	92724341	Heritable	1	1	0	0	1	0	1	0	0	0	0	0
chr15	92733776	92734804	Non-heritable	1	1	0	0	1	0	1	0	0	0	0	0
chr15	92808270	92808498	Non-heritable	1	0	0	0	1	1	1	0	0	0	0	0
chr15	93066286	93066982	Heritable	1	0	0	1	1	1	1	1	0	0	0	0
chr15	93260450	93260993	Non-heritable	0	1	0	0	1	0	1	0	0	0	0	0
chr15	93505303	93505793	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr15	95169293	95170010	Non-heritable	0	1	0	0	1	0	1	0	0	0	0	0
chr15	95464169	95464726	Heritable	0	1	0	0	1	0	1	0	0	0	0	0
chr15	96052623	96052833	Heritable	0	1	0	0	1	0	1	0	1	0	0	0
chr15	96320199	96321176	Heritable	0	0	0	1	1	1	0	0	0	0	0	0
chr15	96322769	96326271	Heritable	1	0	0	1	1	1	1	1	1	1	1	0
chr15	96328293	96329791	Heritable	1	0	0	1	1	1	0	0	1	0	0	0
chr15	96334192	96337603	Non-heritable	0	0	0	0	1	1	1	1	0	1	0	0
chr15	96338869	96339542	Non-heritable	0	0	0	1	0	1	1	0	0	0	0	1
chr15	96341916	96345141	Non-heritable	1	0	0	1	1	1	1	1	1	0	0	0
chr15	96346385	96353939	Heritable	1	0	1	1	0	1	0	1	1	1	0	0
chr15	96355228	96356493	Non-heritable	0	0	0	0	1	1	0	0	1	0	0	0
chr15	96357796	96359950	Heritable	0	0	0	0	1	1	0	0	0	0	0	0
chr15	96361097	96367711	Non-heritable	0	0	0	1	1	1	1	1	0	1	0	0
chr15	96368718	96370277	Non-heritable	0	0	0	1	1	1	0	0	0	0	0	0
chr15	96408303	96408959	Non-heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr15	96410227	96416354	Heritable	0	0	1	0	0	1	0	1	0	1	0	0
chr15	96417817	96418272	Heritable	0	0	1	0	0	1	0	0	0	0	0	0
chr15	96700452	96701959	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
