shared_feature_id	seqnames_caudate	start_caudate	end_caudate	feature_id_caudate	caudate	seqnames_hippocampus	start_hippocampus	end_hippocampus	hippocampus	feature_id_hippocampus	seqnames_dlpfc	start_dlpfc	end_dlpfc	dlpfc	feature_id_dlpfc
VMR_S2627	chr16	56319361	56319704	VMR9916	1	chr16	56319474	56319704	1	VMR8176	chr16	56319361	56319704	1	VMR8323
VMR_S2628	chr16	57261056	57261430	VMR9921	1	chr16	57259696	57261430	1	VMR8180	chr16	57260682	57261304	1	VMR8332
VMR_S2629	chr16	57283186	57283612	VMR9922	1	chr16	57282017	57283905	1	VMR8184	chr16	57282647	57283851	1	VMR8337
VMR_S2630	chr16	57289246	57290640	VMR9923	1	chr16	57289176	57290640	1	VMR8186	chr16	57289176	57290288	1	VMR8339
VMR_S2631	chr16	57686415	57687067	VMR9925	1	chr16	57686575	57687233	1	VMR8191	chr16	57686575	57687329	1	VMR8343
VMR_S2632	chr16	57803391	57803989	VMR9927	1	chr16	57802986	57803989	1	VMR8193	chr16	57803202	57803989	1	VMR8344
VMR_S2633	chr16	58255710	58256289	VMR9928	1	chr16	58255852	58256171	1	VMR8196	chr16	58255883	58256122	1	VMR8348
VMR_S2634	chr16	63617181	63617894	VMR9932	1	chr16	63617278	63617758	1	VMR8202	chr16	63617234	63617758	1	VMR8353
VMR_S2635	chr16	65574278	65574641	VMR9934	1	chr16	65573223	65574641	1	VMR8205	chr16	65573512	65574521	1	VMR8356
VMR_S2636	chr16	66407797	66408101	VMR9936	1	chr16	66407797	66408471	1	VMR8207	chr16	66407797	66408471	1	VMR8357
VMR_S2637	chr16	66553060	66553452	VMR9937	1	chr16	66553015	66553452	1	VMR8209	chr16	66553060	66553452	1	VMR8358
VMR_S2638	chr16	67881579	67882720	VMR9948	1	chr16	67881579	67882576	1	VMR8217	chr16	67881516	67882478	1	VMR8366
VMR_S2639	chr16	67926528	67927425	VMR9950	1	chr16	67926195	67927186	1	VMR8219	chr16	67926195	67927186	1	VMR8367
VMR_S2640	chr16	68529089	68529387	VMR9956	1	chr16	68529048	68529514	1	VMR8223	chr16	68529073	68529676	1	VMR8370
VMR_S2641	chr16	69315638	69316416	VMR9958	1	chr16	69315778	69316292	1	VMR8224	chr16	69315816	69316187	1	VMR8371
VMR_S2642	chr16	69880750	69880906	VMR9962	1	chr16	69880530	69880906	1	VMR8229	chr16	69880375	69880906	1	VMR8375
VMR_S2643	chr16	70298274	70298689	VMR9966	1	chr16	70298274	70298689	1	VMR8232	chr16	70298274	70298689	1	VMR8379
VMR_S2644	chr16	70428221	70428827	VMR9967	1	chr16	70428089	70428776	1	VMR8234	chr16	70428221	70428776	1	VMR8380
VMR_S2645	chr16	73092221	73092711	VMR9982	1	chr16	73091965	73092711	1	VMR8242	chr16	73091726	73092679	1	VMR8396
VMR_S2646	chr16	73420551	73420774	VMR9983	1	chr16	73420472	73422042	1	VMR8246	chr16	73420454	73422042	1	VMR8398
VMR_S2647	chr16	74716963	74717854	VMR9988	1	chr16	74716963	74717706	1	VMR8248	chr16	74717074	74717680	1	VMR8401
VMR_S2648	chr16	74747794	74749274	VMR9990	1	chr16	74747794	74749159	1	VMR8250	chr16	74747794	74750153	1	VMR8403
VMR_S2649	chr16	74773528	74773971	VMR9991	1	chr16	74773528	74773971	1	VMR8251	chr16	74772710	74774209	1	VMR8404
VMR_S2650	chr16	74991938	74992416	VMR9993	1	chr16	74991855	74992416	1	VMR8253	chr16	74991855	74992511	1	VMR8405
VMR_S2651	chr16	75095095	75095914	VMR9994	1	chr16	75095227	75095842	1	VMR8254	chr16	75095227	75095914	1	VMR8406
VMR_S2652	chr16	75105432	75106062	VMR9995	1	chr16	75105517	75106148	1	VMR8255	chr16	75105594	75106261	1	VMR8407
VMR_S2653	chr16	75247218	75247624	VMR9998	1	chr16	75247430	75247624	1	VMR8256	chr16	75247218	75247827	1	VMR8410
VMR_S2654	chr16	768522	769596	VMR9999	1	chr16	768445	769526	1	VMR8260	chr16	768571	769526	1	VMR8413
VMR_S2655	chr16	77213253	77213438	VMR10000	1	chr16	77213260	77213438	1	VMR8261	chr16	77213260	77213438	1	VMR8414
VMR_S2656	chr16	77432668	77433728	VMR10001	1	chr16	77430610	77433991	1	VMR8262	chr16	77430610	77433399	1	VMR8415
VMR_S2657	chr16	77804775	77805737	VMR10003	1	chr16	77804670	77805737	1	VMR8265	chr16	77804670	77805607	1	VMR8417
VMR_S2658	chr16	7815798	7816316	VMR10005	1	chr16	7815658	7816261	1	VMR8269	chr16	7815482	7816187	1	VMR8421
VMR_S2659	chr16	807031	808601	VMR10012	1	chr16	806922	808552	1	VMR8278	chr16	806922	808552	1	VMR8426
VMR_S2660	chr16	81008291	81008410	VMR10014	1	chr16	81008221	81008410	1	VMR8281	chr16	81008239	81008440	1	VMR8430
VMR_S2661	chr16	81168794	81170060	VMR10015	1	chr16	81168794	81170016	1	VMR8283	chr16	81168903	81169664	1	VMR8432
VMR_S2662	chr16	81446866	81447062	VMR10018	1	chr16	81446448	81447158	1	VMR8285	chr16	81446761	81447383	1	VMR8435
VMR_S2663	chr16	81582944	81583571	VMR10019	1	chr16	81582833	81583644	1	VMR8287	chr16	81582905	81583571	1	VMR8436
VMR_S2664	chr16	81618622	81619059	VMR10021	1	chr16	81618711	81618900	1	VMR8288	chr16	81618782	81618900	1	VMR8437
VMR_S2665	chr16	817065	818036	VMR10023	1	chr16	817153	818067	1	VMR8290	chr16	817153	818000	1	VMR8438
VMR_S2666	chr16	81895416	81896112	VMR10025	1	chr16	81895416	81895924	1	VMR8291	chr16	81895416	81895924	1	VMR8439
VMR_S2667	chr16	825020	825257	VMR10027	1	chr16	825067	825135	1	VMR8292	chr16	825020	825181	1	VMR8440
VMR_S2668	chr16	83137418	83137768	VMR10029	1	chr16	83137418	83138020	1	VMR8293	chr16	83137418	83138020	1	VMR8442
VMR_S2669	chr16	84313260	84313562	VMR10037	1	chr16	84313260	84313369	1	VMR8301	chr16	84313300	84313503	1	VMR8449
VMR_S2670	chr16	84406169	84406894	VMR10038	1	chr16	84406003	84406623	1	VMR8304	chr16	84406169	84406722	1	VMR8452
VMR_S2671	chr16	84430216	84430564	VMR10039	1	chr16	84430016	84430970	1	VMR8305	chr16	84430016	84430970	1	VMR8453
VMR_S2672	chr16	84537640	84538319	VMR10043	1	chr16	84537640	84538760	1	VMR8307	chr16	84537832	84538673	1	VMR8454
VMR_S2673	chr16	85115693	85117000	VMR10053	1	chr16	85115596	85117064	1	VMR8319	chr16	85115548	85116973	1	VMR8459
VMR_S2674	chr16	85283919	85284476	VMR10058	1	chr16	85284070	85284309	1	VMR8321	chr16	85284011	85284476	1	VMR8462
VMR_S2675	chr16	852850	853493	VMR10059	1	chr16	852613	853493	1	VMR8320	chr16	852719	853472	1	VMR8461
VMR_S2676	chr16	85290858	85291899	VMR10062	1	chr16	85290858	85291976	1	VMR8323	chr16	85290858	85291914	1	VMR8463
VMR_S2677	chr16	85424468	85425554	VMR10068	1	chr16	85424675	85425302	1	VMR8325	chr16	85424705	85425115	1	VMR8467
VMR_S2678	chr16	85453162	85453518	VMR10070	1	chr16	85453254	85453418	1	VMR8326	chr16	85453254	85453418	1	VMR8468
VMR_S2679	chr16	85584077	85584498	VMR10074	1	chr16	85583849	85584541	1	VMR8328	chr16	85584077	85584458	1	VMR8469
VMR_S2680	chr16	85653418	85653634	VMR10080	1	chr16	85653338	85653594	1	VMR8333	chr16	85653338	85653594	1	VMR8472
VMR_S2681	chr16	85664723	85665079	VMR10081	1	chr16	85664723	85664987	1	VMR8334	chr16	85664723	85665115	1	VMR8473
VMR_S2682	chr16	86029204	86029810	VMR10085	1	chr16	86029050	86029810	1	VMR8336	chr16	86029465	86029810	1	VMR8478
VMR_S2683	chr16	86285296	86285982	VMR10086	1	chr16	86285648	86285982	1	VMR8338	chr16	86285307	86285961	1	VMR8480
VMR_S2684	chr16	86533337	86534794	VMR10091	1	chr16	86533735	86535437	1	VMR8345	chr16	86533735	86535437	1	VMR8483
VMR_S2685	chr16	86791627	86792456	VMR10095	1	chr16	86791538	86792767	1	VMR8351	chr16	86791670	86793125	1	VMR8488
VMR_S2686	chr16	86942572	86942940	VMR10098	1	chr16	86942479	86942940	1	VMR8354	chr16	86942572	86942940	1	VMR8490
VMR_S2687	chr16	87722564	87723008	VMR10115	1	chr16	87722671	87722954	1	VMR8366	chr16	87722564	87723157	1	VMR8501
VMR_S2688	chr16	87791510	87791728	VMR10119	1	chr16	87790982	87791753	1	VMR8370	chr16	87790982	87791596	1	VMR8504
VMR_S2689	chr16	87874545	87875149	VMR10121	1	chr16	87874545	87875083	1	VMR8373	chr16	87874545	87875083	1	VMR8507
VMR_S2690	chr16	88007518	88007916	VMR10125	1	chr16	88007210	88007736	1	VMR8377	chr16	88007269	88007736	1	VMR8511
VMR_S2691	chr16	88019316	88019947	VMR10126	1	chr16	88019431	88019886	1	VMR8378	chr16	88019332	88019947	1	VMR8512
VMR_S2692	chr16	88063511	88063729	VMR10127	1	chr16	88063349	88063729	1	VMR8380	chr16	88063511	88063729	1	VMR8513
VMR_S2693	chr16	88078270	88078718	VMR10128	1	chr16	88078313	88078718	1	VMR8381	chr16	88078296	88078756	1	VMR8514
VMR_S2694	chr16	88159349	88159809	VMR10136	1	chr16	88159478	88159882	1	VMR8383	chr16	88159512	88159809	1	VMR8516
VMR_S2695	chr16	88264964	88265092	VMR10140	1	chr16	88264988	88265178	1	VMR8387	chr16	88265001	88265175	1	VMR8519
VMR_S2696	chr16	88267364	88267553	VMR10141	1	chr16	88267140	88267814	1	VMR8388	chr16	88267220	88267814	1	VMR8520
VMR_S2697	chr16	88376515	88376759	VMR10147	1	chr16	88376363	88376759	1	VMR8389	chr16	88375616	88376923	1	VMR8522
VMR_S2698	chr16	88388185	88389416	VMR10150	1	chr16	88387987	88388818	1	VMR8390	chr16	88388185	88388818	1	VMR8523
VMR_S2699	chr16	88593289	88593774	VMR10158	1	chr16	88593348	88594021	1	VMR8392	chr16	88593351	88594021	1	VMR8525
VMR_S2700	chr16	886062	887465	VMR10159	1	chr16	886062	887166	1	VMR8393	chr16	886062	886500	1	VMR8526
VMR_S2701	chr16	88730809	88731403	VMR10165	1	chr16	88730809	88731159	1	VMR8396	chr16	88730913	88731159	1	VMR8529
VMR_S2702	chr16	88755167	88755826	VMR10167	1	chr16	88755368	88755902	1	VMR8399	chr16	88755204	88755826	1	VMR8532
VMR_S2703	chr16	8880842	8881032	VMR10169	1	chr16	8880842	8881032	1	VMR8400	chr16	8880842	8881032	1	VMR8534
VMR_S2704	chr16	88920937	88921471	VMR10172	1	chr16	88920852	88921109	1	VMR8402	chr16	88920937	88921314	1	VMR8536
VMR_S2705	chr16	89079864	89080439	VMR10178	1	chr16	89079864	89080270	1	VMR8405	chr16	89079864	89080337	1	VMR8540
VMR_S2706	chr16	89230057	89230800	VMR10180	1	chr16	89230260	89230679	1	VMR8407	chr16	89230057	89230396	1	VMR8542
VMR_S2707	chr16	89536860	89537570	VMR10184	1	chr16	89537014	89537570	1	VMR8413	chr16	89537014	89537570	1	VMR8546
VMR_S2708	chr16	89556743	89556979	VMR10185	1	chr16	89556420	89557117	1	VMR8414	chr16	89556420	89557191	1	VMR8547
VMR_S2709	chr16	896343	896921	VMR10186	1	chr16	896569	897051	1	VMR8416	chr16	896569	897090	1	VMR8549
VMR_S2710	chr16	89640660	89641752	VMR10187	1	chr16	89640775	89641660	1	VMR8415	chr16	89640775	89641810	1	VMR8548
VMR_S2711	chr16	89723369	89723665	VMR10189	1	chr16	89722954	89723526	1	VMR8417	chr16	89723043	89723855	1	VMR8550
VMR_S2712	chr16	89902928	89903281	VMR10193	1	chr16	89903004	89903266	1	VMR8422	chr16	89902916	89903281	1	VMR8558
VMR_S2713	chr16	89949822	89950196	VMR10195	1	chr16	89949549	89950196	1	VMR8423	chr16	89949642	89950196	1	VMR8559
VMR_S2714	chr16	89971793	89972164	VMR10196	1	chr16	89971793	89972164	1	VMR8424	chr16	89971815	89972155	1	VMR8560
VMR_S2715	chr16	90077236	90078380	VMR10198	1	chr16	90077236	90078322	1	VMR8427	chr16	90076739	90078322	1	VMR8563
VMR_S2716	chr16	90082304	90082812	VMR10199	1	chr16	90082251	90082812	1	VMR8428	chr16	90082251	90082812	1	VMR8564
VMR_S2717	chr16	90106111	90106806	VMR10200	1	chr16	90106059	90106806	1	VMR8429	chr16	90106059	90106806	1	VMR8566
VMR_S2718	chr16	9013661	9013985	VMR10201	1	chr16	9013661	9013985	1	VMR8431	chr16	9013661	9013985	1	VMR8567
VMR_S2719	chr16	902056	902645	VMR10202	1	chr16	902056	902447	1	VMR8432	chr16	901927	902645	1	VMR8568
VMR_S2720	chr16	907994	908082	VMR10203	1	chr16	907994	908082	1	VMR8433	chr16	907994	908082	1	VMR8569
VMR_S2721	chr16	912412	913519	VMR10204	1	chr16	912547	913447	1	VMR8434	chr16	912482	913478	1	VMR8570
VMR_S2722	chr16	920501	921444	VMR10207	1	chr16	920606	921518	1	VMR8435	chr16	920864	921430	1	VMR8571
VMR_S2723	chr16	972313	972633	VMR10214	1	chr16	972157	972633	1	VMR8440	chr16	972208	972910	1	VMR8576
VMR_S2724	chr16	983868	985568	VMR10218	1	chr16	983692	985861	1	VMR8442	chr16	983806	985637	1	VMR8579
VMR_S2725	chr16	990578	991420	VMR10220	1	chr16	990861	991274	1	VMR8443	chr16	990681	991420	1	VMR8581
VMR_S2726	chr17	10123704	10124575	VMR10224	1	chr17	10123801	10124194	1	VMR8447	chr17	10123279	10124470	1	VMR8584
VMR_S2727	chr17	1216871	1217237	VMR10228	1	chr17	1216675	1217258	1	VMR8456	chr17	1216675	1217137	1	VMR8591
VMR_S2728	chr17	1220721	1220988	VMR10229	1	chr17	1220621	1221137	1	VMR8457	chr17	1220542	1221137	1	VMR8592
VMR_S2729	chr17	1284306	1284380	VMR10232	1	chr17	1284306	1284503	1	VMR8459	chr17	1284306	1284503	1	VMR8597
VMR_S2730	chr17	13974049	13974387	VMR10234	1	chr17	13974049	13974475	1	VMR8460	chr17	13974049	13974475	1	VMR8601
VMR_S2731	chr17	15490750	15491633	VMR10237	1	chr17	15490750	15491593	1	VMR8470	chr17	15490848	15491512	1	VMR8609
VMR_S2732	chr17	15750170	15750383	VMR10238	1	chr17	15749451	15750383	1	VMR8476	chr17	15749451	15750383	1	VMR8613
VMR_S2733	chr17	1640343	1640818	VMR10240	1	chr17	1640590	1641087	1	VMR8478	chr17	1640600	1641087	1	VMR8615
VMR_S2734	chr17	16485671	16485732	VMR10242	1	chr17	16485247	16485711	1	VMR8479	chr17	16485309	16485732	1	VMR8616
VMR_S2735	chr17	16683089	16683850	VMR10244	1	chr17	16682786	16683850	1	VMR8481	chr17	16682786	16683818	1	VMR8618
VMR_S2736	chr17	16745932	16746372	VMR10245	1	chr17	16745932	16746579	1	VMR8483	chr17	16745932	16746579	1	VMR8620
VMR_S2737	chr17	17385510	17385815	VMR10252	1	chr17	17385598	17385929	1	VMR8488	chr17	17385451	17385963	1	VMR8624
VMR_S2738	chr17	17900737	17901182	VMR10265	1	chr17	17900737	17901182	1	VMR8493	chr17	17900737	17901182	1	VMR8627
VMR_S2739	chr17	18247616	18247979	VMR10268	1	chr17	18247457	18248127	1	VMR8496	chr17	18247457	18248127	1	VMR8632
VMR_S2740	chr17	18382963	18383182	VMR10269	1	chr17	18383029	18383382	1	VMR8498	chr17	18383006	18383482	1	VMR8634
VMR_S2741	chr17	1880594	1881078	VMR10270	1	chr17	1880594	1881556	1	VMR8503	chr17	1880572	1881078	1	VMR8638
VMR_S2742	chr17	19506403	19507090	VMR10275	1	chr17	19506403	19506989	1	VMR8507	chr17	19506597	19506989	1	VMR8642
VMR_S2743	chr17	19724422	19725047	VMR10279	1	chr17	19724451	19724984	1	VMR8509	chr17	19724467	19724946	1	VMR8645
VMR_S2744	chr17	19762306	19762788	VMR10280	1	chr17	19762517	19762741	1	VMR8510	chr17	19762517	19762788	1	VMR8647
VMR_S2745	chr17	20116383	20117178	VMR10282	1	chr17	20116163	20117875	1	VMR8511	chr17	20116323	20117086	1	VMR8648
VMR_S2746	chr17	20530918	20531357	VMR10283	1	chr17	20530940	20531357	1	VMR8515	chr17	20530940	20531357	1	VMR8652
VMR_S2747	chr17	207111	207981	VMR10286	1	chr17	207063	207888	1	VMR8516	chr17	207063	207888	1	VMR8654
VMR_S2748	chr17	20896095	20896584	VMR10289	1	chr17	20896067	20896516	1	VMR8518	chr17	20896067	20896479	1	VMR8656
VMR_S2749	chr17	20992798	20993429	VMR10290	1	chr17	20992666	20993371	1	VMR8519	chr17	20992798	20993371	1	VMR8657
VMR_S2750	chr17	21007683	21008023	VMR10292	1	chr17	21007683	21008023	1	VMR8521	chr17	21007444	21008023	1	VMR8658
VMR_S2751	chr17	21573538	21574824	VMR10293	1	chr17	21573694	21574824	1	VMR8525	chr17	21573807	21574824	1	VMR8662
VMR_S2752	chr17	21678593	21679073	VMR10294	1	chr17	21678690	21678941	1	VMR8527	chr17	21678593	21679014	1	VMR8663
VMR_S2753	chr17	2382705	2383445	VMR10299	1	chr17	2382705	2383125	1	VMR8533	chr17	2382705	2383230	1	VMR8671
VMR_S2754	chr17	240092	240699	VMR10301	1	chr17	240092	240830	1	VMR8534	chr17	240372	240781	1	VMR8672
VMR_S2755	chr17	26843530	26844329	VMR10302	1	chr17	26841905	26843984	1	VMR8538	chr17	26841905	26843984	1	VMR8675
VMR_S2756	chr17	2689277	2690516	VMR10303	1	chr17	2689544	2690191	1	VMR8540	chr17	2689544	2690084	1	VMR8678
VMR_S2757	chr17	29083080	29083531	VMR10310	1	chr17	29082933	29083589	1	VMR8545	chr17	29082933	29083589	1	VMR8686
VMR_S2758	chr17	2924265	2924460	VMR10311	1	chr17	2924265	2924535	1	VMR8546	chr17	2924265	2924351	1	VMR8687
VMR_S2759	chr17	29533935	29534354	VMR10312	1	chr17	29534121	29534354	1	VMR8547	chr17	29534121	29534354	1	VMR8689
VMR_S2760	chr17	30340921	30341505	VMR10316	1	chr17	30340423	30341965	1	VMR8554	chr17	30340825	30341429	1	VMR8693
VMR_S2761	chr17	304214	305497	VMR10317	1	chr17	304214	305396	1	VMR8555	chr17	304214	305396	1	VMR8694
VMR_S2762	chr17	30736509	30736707	VMR10319	1	chr17	30736563	30736863	1	VMR8557	chr17	30736563	30736863	1	VMR8697
VMR_S2763	chr17	30970096	30970360	VMR10320	1	chr17	30970026	30970462	1	VMR8558	chr17	30970026	30970440	1	VMR8698
VMR_S2764	chr17	31446186	31446746	VMR10323	1	chr17	31445671	31446746	1	VMR8563	chr17	31446374	31446746	1	VMR8700
VMR_S2765	chr17	31471710	31472116	VMR10324	1	chr17	31471344	31472362	1	VMR8564	chr17	31471344	31472308	1	VMR8701
VMR_S2766	chr17	3176273	3176955	VMR10326	1	chr17	3176094	3177013	1	VMR8565	chr17	3176094	3177013	1	VMR8702
VMR_S2767	chr17	32822628	32823317	VMR10333	1	chr17	32822413	32823176	1	VMR8573	chr17	32822413	32823580	1	VMR8708
VMR_S2768	chr17	34852083	34852320	VMR10339	1	chr17	34852083	34852349	1	VMR8577	chr17	34852083	34852257	1	VMR8712
VMR_S2769	chr17	3529554	3530511	VMR10340	1	chr17	3529920	3530511	1	VMR8584	chr17	3530116	3530449	1	VMR8719
VMR_S2770	chr17	3531418	3532142	VMR10341	1	chr17	3531418	3532020	1	VMR8585	chr17	3531418	3532020	1	VMR8720
VMR_S2771	chr17	35432242	35432946	VMR10342	1	chr17	35431890	35433036	1	VMR8588	chr17	35432242	35433139	1	VMR8721
VMR_S2772	chr17	35450448	35451379	VMR10344	1	chr17	35450146	35450906	1	VMR8589	chr17	35450473	35451448	1	VMR8722
VMR_S2773	chr17	35749111	35749451	VMR10345	1	chr17	35749144	35749451	1	VMR8592	chr17	35749111	35749451	1	VMR8725
VMR_S2774	chr17	35750225	35750534	VMR10346	1	chr17	35749953	35750558	1	VMR8593	chr17	35750058	35750503	1	VMR8726
VMR_S2775	chr17	35929863	35930292	VMR10348	1	chr17	35929863	35930344	1	VMR8594	chr17	35929997	35930206	1	VMR8727
VMR_S2776	chr17	360063	360695	VMR10349	1	chr17	359734	360339	1	VMR8595	chr17	359734	360339	1	VMR8729
VMR_S2777	chr17	37047613	37048220	VMR10352	1	chr17	37047700	37047901	1	VMR8598	chr17	37047483	37048527	1	VMR8733
VMR_S2778	chr17	379532	379862	VMR10356	1	chr17	379527	380042	1	VMR8601	chr17	379527	379862	1	VMR8738
VMR_S2779	chr17	38429708	38430437	VMR10360	1	chr17	38429827	38431876	1	VMR8604	chr17	38429439	38432258	1	VMR8739
VMR_S2780	chr17	38840754	38841399	VMR10370	1	chr17	38840768	38841407	1	VMR8613	chr17	38840828	38841367	1	VMR8746
VMR_S2781	chr17	39057646	39058062	VMR10372	1	chr17	39057497	39058062	1	VMR8615	chr17	39057497	39058062	1	VMR8748
VMR_S2782	chr17	3913270	3914133	VMR10373	1	chr17	3913107	3913744	1	VMR8616	chr17	3913107	3913916	1	VMR8749
VMR_S2783	chr17	39357545	39358119	VMR10375	1	chr17	39357650	39358119	1	VMR8618	chr17	39357650	39358119	1	VMR8750
VMR_S2784	chr17	40039105	40039472	VMR10377	1	chr17	40038973	40039675	1	VMR8622	chr17	40038742	40039472	1	VMR8754
VMR_S2785	chr17	40361733	40362506	VMR10380	1	chr17	40361733	40362506	1	VMR8626	chr17	40361634	40362506	1	VMR8757
VMR_S2786	chr17	40553763	40554403	VMR10381	1	chr17	40553635	40554403	1	VMR8627	chr17	40553687	40554216	1	VMR8759
VMR_S2787	chr17	40779260	40779932	VMR10382	1	chr17	40779260	40779807	1	VMR8628	chr17	40779260	40779840	1	VMR8760
VMR_S2788	chr17	41775575	41776158	VMR10387	1	chr17	41775620	41776107	1	VMR8631	chr17	41775678	41776245	1	VMR8764
VMR_S2789	chr17	41967910	41970182	VMR10388	1	chr17	41967864	41975404	1	VMR8634	chr17	41967910	41972492	1	VMR8766
VMR_S2790	chr17	41971649	41972713	VMR10389	1	chr17	41967864	41975404	1	VMR8634	chr17	41967910	41972492	1	VMR8766
VMR_S2791	chr17	41973842	41974805	VMR10390	1	chr17	41967864	41975404	1	VMR8634	chr17	41973875	41975504	1	VMR8767
VMR_S2792	chr17	42039686	42040431	VMR10391	1	chr17	42039782	42040405	1	VMR8636	chr17	42039782	42040334	1	VMR8769
VMR_S2793	chr17	42057036	42057710	VMR10392	1	chr17	42056740	42058035	1	VMR8637	chr17	42056740	42058035	1	VMR8770
VMR_S2794	chr17	42287672	42287901	VMR10394	1	chr17	42287703	42288075	1	VMR8639	chr17	42287415	42287901	1	VMR8774
VMR_S2795	chr17	42311717	42312077	VMR10395	1	chr17	42311629	42311970	1	VMR8640	chr17	42311761	42312077	1	VMR8775
VMR_S2796	chr17	42543546	42544048	VMR10396	1	chr17	42543794	42543920	1	VMR8641	chr17	42543699	42543933	1	VMR8777
VMR_S2797	chr17	43006594	43006968	VMR10399	1	chr17	43006679	43006940	1	VMR8643	chr17	43006724	43006821	1	VMR8778
VMR_S2798	chr17	43126118	43126363	VMR10401	1	chr17	43126118	43126393	1	VMR8645	chr17	43126118	43126340	1	VMR8779
VMR_S2799	chr17	43360008	43362370	VMR10403	1	chr17	43360035	43362430	1	VMR8648	chr17	43360111	43362430	1	VMR8783
VMR_S2800	chr17	43528557	43528852	VMR10404	1	chr17	43528637	43528852	1	VMR8649	chr17	43528557	43528852	1	VMR8784
VMR_S2801	chr17	44568990	44569694	VMR10409	1	chr17	44569241	44569694	1	VMR8657	chr17	44569232	44569694	1	VMR8792
VMR_S2802	chr17	44794348	44794760	VMR10410	1	chr17	44794281	44794760	1	VMR8658	chr17	44794348	44794747	1	VMR8793
VMR_S2803	chr17	4533479	4535043	VMR10413	1	chr17	4534328	4535028	1	VMR8662	chr17	4533535	4535163	1	VMR8798
VMR_S2804	chr17	4536258	4536968	VMR10414	1	chr17	4536094	4536614	1	VMR8663	chr17	4536147	4536968	1	VMR8799
VMR_S2805	chr17	45500380	45502211	VMR10417	1	chr17	45500380	45501975	1	VMR8665	chr17	45501202	45501975	1	VMR8801
VMR_S2806	chr17	45583428	45583802	VMR10418	1	chr17	45583428	45583892	1	VMR8666	chr17	45583428	45583832	1	VMR8803
VMR_S2807	chr17	45948225	45950787	VMR10422	1	chr17	45948075	45948907	1	VMR8668	chr17	45948225	45948907	1	VMR8805
VMR_S2808	chr17	45948225	45950787	VMR10422	1	chr17	45948075	45948907	1	VMR8668	chr17	45949610	45950541	1	VMR8806
VMR_S2809	chr17	45948225	45950787	VMR10422	1	chr17	45949573	45951484	1	VMR8669	chr17	45948225	45948907	1	VMR8805
VMR_S2810	chr17	45948225	45950787	VMR10422	1	chr17	45949573	45951484	1	VMR8669	chr17	45949610	45950541	1	VMR8806
VMR_S2811	chr17	4656585	4657216	VMR10424	1	chr17	4656773	4657216	1	VMR8674	chr17	4656718	4657216	1	VMR8809
VMR_S2812	chr17	4708789	4709680	VMR10428	1	chr17	4708953	4709617	1	VMR8676	chr17	4708953	4709617	1	VMR8811
VMR_S2813	chr17	47324336	47325165	VMR10429	1	chr17	47324330	47325059	1	VMR8677	chr17	47324330	47325165	1	VMR8812
VMR_S2814	chr17	47707744	47709359	VMR10430	1	chr17	47707744	47708740	1	VMR8678	chr17	47707744	47709215	1	VMR8814
VMR_S2815	chr17	47811389	47812069	VMR10433	1	chr17	47811493	47811990	1	VMR8679	chr17	47811647	47811990	1	VMR8815
VMR_S2816	chr17	4856729	4856890	VMR10434	1	chr17	4856546	4857095	1	VMR8683	chr17	4856729	4857162	1	VMR8819
VMR_S2817	chr17	48943794	48944041	VMR10437	1	chr17	48943794	48944031	1	VMR8686	chr17	48943794	48944069	1	VMR8823
VMR_S2818	chr17	4901543	4902375	VMR10439	1	chr17	4901606	4902106	1	VMR8687	chr17	4901629	4902097	1	VMR8824
VMR_S2819	chr17	49471428	49471669	VMR10441	1	chr17	49471379	49471669	1	VMR8690	chr17	49471131	49471669	1	VMR8827
VMR_S2820	chr17	502897	503518	VMR10446	1	chr17	502897	503518	1	VMR8694	chr17	502897	503518	1	VMR8829
VMR_S2821	chr17	5032054	5032192	VMR10447	1	chr17	5032054	5032250	1	VMR8695	chr17	5032076	5032250	1	VMR8830
VMR_S2822	chr17	5062092	5063156	VMR10451	1	chr17	5062022	5063115	1	VMR8697	chr17	5062022	5063115	1	VMR8833
VMR_S2823	chr17	50781275	50781576	VMR10452	1	chr17	50781301	50781576	1	VMR8698	chr17	50781333	50781576	1	VMR8834
VMR_S2824	chr17	50838163	50838638	VMR10453	1	chr17	50838163	50838797	1	VMR8699	chr17	50838163	50838563	1	VMR8835
VMR_S2825	chr17	5112673	5112825	VMR10456	1	chr17	5112687	5112837	1	VMR8701	chr17	5112687	5112739	1	VMR8838
VMR_S2826	chr17	52884308	52884522	VMR10457	1	chr17	52884250	52884560	1	VMR8702	chr17	52884152	52884560	1	VMR8840
VMR_S2827	chr17	5306053	5306552	VMR10458	1	chr17	5305542	5306559	1	VMR8703	chr17	5306053	5306559	1	VMR8841
VMR_S2828	chr17	5446665	5447076	VMR10459	1	chr17	5446665	5447076	1	VMR8704	chr17	5446665	5447115	1	VMR8842
VMR_S2829	chr17	5665248	5665545	VMR10461	1	chr17	5665225	5665424	1	VMR8709	chr17	5665119	5665545	1	VMR8846
VMR_S2830	chr17	5770708	5771648	VMR10464	1	chr17	5769992	5771648	1	VMR8711	chr17	5769992	5771648	1	VMR8849
VMR_S2831	chr17	57862868	57863247	VMR10466	1	chr17	57862868	57863247	1	VMR8713	chr17	57862787	57863247	1	VMR8850
