task_id_AA	chrom	start	end	num_snps_AA	boosting_iterations_performed_AA	h2_unscaled_AA	r_squared_cv_AA	region	h2_category	feature_id	task_id_EA	num_snps_EA	boosting_iterations_performed_EA	h2_unscaled_EA	r_squared_cv_EA
9411	chr15	32613844	32613998	585	14	0.084190488071128	0.928777820674968	Caudate	Non-heritable	chr15_32613844_32613998	9411	313	11	0.0780587173709903	0.846194767230637
9412	chr15	32670928	32672158	621	11	0.13485418375093	0.939085729218273	Caudate	Heritable	chr15_32670928_32672158	9412	322	16	0.180600716581392	0.857632521440602
9413	chr15	33126629	33127110	693	11	0.325576917993983	0.901873929932987	Caudate	Heritable	chr15_33126629_33127110	9413	348	11	0.394665744815543	0.856747595964249
9414	chr15	33741414	33742057	748	11	0.608608291232828	0.90691827120789	Caudate	Heritable	chr15_33741414_33742057	9414	379	11	0.666641590893801	0.886588718751861
9415	chr15	33831582	33831897	769	12	0.090941301523978	0.949173736309328	Caudate	Non-heritable	chr15_33831582_33831897	9415	390	11	0.0811897101513531	0.913528650045468
9416	chr15	33968671	33970130	739	11	0.255602705059163	0.930095994041332	Caudate	Heritable	chr15_33968671_33970130	9416	386	14	0.50532360502845	0.905140056551826
9417	chr15	34224081	34224439	713	11	0.0846304075114973	0.932722491646508	Caudate	Non-heritable	chr15_34224081_34224439	9417	355	11	0.075731800836285	0.8786900241899
9418	chr15	34425934	34426632	591	17	0.0848133804752169	0.916477947298014	Caudate	Non-heritable	chr15_34425934_34426632	9418	305	15	0.0572652761782029	0.781039428358233
9425	chr15	34794592	34794799	507	15	0.0697803509947583	0.853855738810155	Caudate	Non-heritable	chr15_34794592_34794799	9425	269	15	0.0895041325180885	0.831208205554383
9426	chr15	36578780	36579050	614	16	0.321411619839399	0.903698765424577	Caudate	Heritable	chr15_36578780_36579050	9426	336	18	0.37237070910792	0.795882743329945
9427	chr15	36790371	36792189	601	11	0.327430362104806	0.894628658715686	Caudate	Heritable	chr15_36790371_36792189	9427	320	12	0.326824146759064	0.834505468811661
943	chr1	229003401	229003907	398	13	0.0674594585646996	0.80211113488704	Caudate	Non-heritable	chr1_229003401_229003907	943	208	13	0.0410501906595852	0.705624341642191
9430	chr15	36884716	36887176	604	12	0.0671112283293715	0.925712262061316	Caudate	Non-heritable	chr15_36884716_36887176	9430	327	17	0.0698233451122589	0.802894724184715
9431	chr15	36888886	36889378	610	11	0.0820379440340676	0.864257891128848	Caudate	Non-heritable	chr15_36888886_36889378	9431	324	12	0.0558719735278408	0.768652949929847
9433	chr15	37109337	37110077	579	13	0.0390047171151214	0.917301162884702	Caudate	Non-heritable	chr15_37109337_37110077	9433	327	13	0.0995348114585222	0.83927581633815
9434	chr15	38565327	38565456	564	11	0.126540097071714	0.86818959882403	Caudate	Heritable	chr15_38565327_38565456	9434	287	11	0.124479272221429	0.851379193097444
9437	chr15	39975929	39977363	486	11	0.520164885874315	0.851880023280195	Caudate	Heritable	chr15_39975929_39977363	9437	243	11	0.667681472114998	0.833937134807113
9438	chr15	40068903	40069499	468	11	0.0214470334090865	0.780921837660649	Caudate	Non-heritable	chr15_40068903_40069499	9438	229	13	0.0823454566015936	0.781458796126753
9439	chr15	40072091	40072814	452	14	0.0497094535958915	0.77109919567771	Caudate	Non-heritable	chr15_40072091_40072814	9439	218	13	0.0413532448929714	0.669401045944188
9440	chr15	40107659	40108107	446	11	0.0491262346712002	0.838161297820043	Caudate	Non-heritable	chr15_40107659_40108107	9440	222	15	0.0609535143912631	0.723959916962044
9441	chr15	40366951	40367771	377	12	0.0663614604919817	0.768786819838388	Caudate	Non-heritable	chr15_40366951_40367771	9441	184	12	0.0337486751415767	0.691665735268667
9444	chr15	40583943	40584668	347	11	0.0480511070296852	0.710190149085004	Caudate	Non-heritable	chr15_40583943_40584668	9444	193	14	0.0327901492077813	0.604100674259689
9446	chr15	40808035	40809185	338	11	0.530292137729807	0.823675738423066	Caudate	Heritable	chr15_40808035_40809185	9446	184	13	0.61283337555785	0.835130296819328
9450	chr15	41560388	41560629	307	13	0.0871332957795056	0.80104060579901	Caudate	Non-heritable	chr15_41560388_41560629	9450	158	11	0.0690793191694603	0.638133608881434
9451	chr15	41881817	41882777	293	19	0.0429030929360648	0.642131091006926	Caudate	Non-heritable	chr15_41881817_41882777	9451	154	11	0.0963901649387345	0.663201519950998
9452	chr15	41894830	41895175	285	11	0.0733696974815749	0.748582069568797	Caudate	Non-heritable	chr15_41894830_41895175	9452	156	11	0.0525113773658151	0.587637198369141
9453	chr15	41917309	41917664	282	11	0.0187287584604502	0.663109838848923	Caudate	Non-heritable	chr15_41917309_41917664	9453	152	11	0.0297934617288793	0.580752464748741
9459	chr15	42582856	42583229	236	11	0.0468528966547521	0.605870565140573	Caudate	Non-heritable	chr15_42582856_42583229	9459	137	14	0.0068633862497171	0.409656460341601
9460	chr15	44108699	44110359	133	11	0.200809750991775	0.749204684624384	Caudate	Heritable	chr15_44108699_44110359	9460	92	11	0.175624855873653	0.750238792105724
9461	chr15	44426309	44426446	154	12	0.138706331563733	0.650207811524106	Caudate	Heritable	chr15_44426309_44426446	9461	97	17	0.316761454360902	0.693810988966613
9462	chr15	45022467	45022705	283	11	0.0266364999491073	0.684968462948765	Caudate	Non-heritable	chr15_45022467_45022705	9462	148	16	0.0644924482763456	0.547790498746889
9463	chr15	45027851	45031042	270	15	0.283604437677637	0.809008310390732	Caudate	Heritable	chr15_45027851_45031042	9463	154	11	0.584844017754338	0.820046257174367
9464	chr15	45116149	45116224	281	15	0.0715204695973788	0.759264258038432	Caudate	Non-heritable	chr15_45116149_45116224	9464	148	11	0.0694669869057799	0.676542534050194
9465	chr15	45186572	45187193	276	15	0.0897165424409744	0.71645332572613	Caudate	Non-heritable	chr15_45186572_45187193	9465	142	17	0.0513155460480202	0.521197502249607
9466	chr15	45277530	45278663	285	12	0.48252766406895	0.785959283646449	Caudate	Heritable	chr15_45277530_45278663	9466	151	14	0.410033275008867	0.720273129588936
9467	chr15	45345463	45346690	287	11	0.602522649363037	0.812733918829783	Caudate	Heritable	chr15_45345463_45346690	9467	156	11	0.454245785703894	0.748025744986201
9468	chr15	48962524	48962669	268	12	0.0429100857492877	0.612962140374535	Caudate	Non-heritable	chr15_48962524_48962669	9468	139	16	0.0895808605189048	0.43453257295155
9469	chr15	48976511	48976960	260	11	0.0598800120024829	0.72726942974791	Caudate	Non-heritable	chr15_48976511_48976960	9469	135	19	0.0513750210462137	0.521051571487369
947	chr1	229861743	229862265	600	11	0.0958689077622312	0.902000789832167	Caudate	Non-heritable	chr1_229861743_229862265	947	354	11	0.080949560774051	0.822301878893277
9470	chr15	50909619	50909773	287	13	0.0651816139201651	0.68794574563362	Caudate	Non-heritable	chr15_50909619_50909773	9470	130	11	0.0864200821508778	0.604659585467822
9472	chr15	51342536	51342965	280	16	0.0591432560213192	0.623323197288933	Caudate	Non-heritable	chr15_51342536_51342965	9472	146	18	0.0509557793969618	0.558575930151818
9473	chr15	51735791	51736483	277	12	0.0453406328045331	0.714654431855404	Caudate	Non-heritable	chr15_51735791_51736483	9473	157	12	0.0465695802154438	0.595797842600626
9474	chr15	51753017	51753390	292	11	0.0595630658060018	0.689757685425128	Caudate	Non-heritable	chr15_51753017_51753390	9474	162	11	0.0874445878853958	0.643178026665692
9475	chr15	51972231	51972381	336	11	0.286026934502621	0.725293941497927	Caudate	Heritable	chr15_51972231_51972381	9475	184	11	0.204006748770037	0.713531902480665
9478	chr15	52806138	52806439	415	11	0.0560839879086666	0.742933485508174	Caudate	Non-heritable	chr15_52806138_52806439	9478	216	19	0.0786196182007853	0.741025261720583
9479	chr15	56006438	56007981	317	16	0.297980179858651	0.780884797991707	Caudate	Heritable	chr15_56006438_56007981	9479	184	11	0.134898043756102	0.714040010948712
9482	chr15	57372292	57372586	529	11	0.211597662505923	0.848837292693296	Caudate	Heritable	chr15_57372292_57372586	9482	255	13	0.600569112472882	0.853504167854615
9483	chr15	57729087	57729539	611	11	0.571170734073528	0.890883090227238	Caudate	Heritable	chr15_57729087_57729539	9483	304	11	0.630401867108103	0.862591984749592
9484	chr15	57735078	57736074	611	14	0.337074914872844	0.889109726256332	Caudate	Heritable	chr15_57735078_57736074	9484	305	11	0.42579401265659	0.814818147359953
9485	chr15	58551812	58552448	622	18	0.0813045576229171	0.930265197270029	Caudate	Non-heritable	chr15_58551812_58552448	9485	312	11	0.0615852861860991	0.730751573498258
9486	chr15	58865368	58865514	557	11	0.0748712626346381	0.892496987644012	Caudate	Non-heritable	chr15_58865368_58865514	9486	286	11	0.0628957072448089	0.791948813254589
9487	chr15	59267687	59268435	566	13	0.0893518401437744	0.90665075918391	Caudate	Non-heritable	chr15_59267687_59268435	9487	281	14	0.0864242454526192	0.78785271439298
9488	chr15	59366230	59367681	532	11	0.323380126305565	0.844160413789357	Caudate	Heritable	chr15_59366230_59367681	9488	277	11	0.412379941774101	0.804491891148366
9490	chr15	60298580	60299022	629	12	0.696860600991482	0.914773229551695	Caudate	Heritable	chr15_60298580_60299022	9490	342	11	0.659831816245369	0.866755064066067
9491	chr15	60398966	60399210	619	11	0.0794236638155824	0.926378592291311	Caudate	Non-heritable	chr15_60398966_60399210	9491	331	12	0.0664794280739283	0.85267728002346
9493	chr15	62462688	62463032	583	15	0.0755738103902135	0.850292798462302	Caudate	Non-heritable	chr15_62462688_62463032	9493	299	11	0.0525489978573195	0.802837883594347
9494	chr15	62782381	62782935	502	11	0.0781750273187353	0.895114849747582	Caudate	Non-heritable	chr15_62782381_62782935	9494	273	11	0.0599483179516144	0.836344648093617
9495	chr15	62793619	62794124	484	11	0.124627157603285	0.787685629892979	Caudate	Heritable	chr15_62793619_62794124	9495	279	11	0.302437959907496	0.80432685062546
9497	chr15	63926298	63926830	318	11	0.0310731609896484	0.69512644898807	Caudate	Non-heritable	chr15_63926298_63926830	9497	162	11	0.0201536902103211	0.48550495984107
9498	chr15	64045781	64045886	283	11	0.0713856238148375	0.791685868765034	Caudate	Non-heritable	chr15_64045781_64045886	9498	154	17	0.0787654040572742	0.633545199712221
95	chrX	131746197	131747780	144	11	0.0978813538212457	0.408301266103856	Caudate	Non-heritable	chrX_131746197_131747780	95	86	11	0.0407422561249379	0.396418887719021
950	chr1	230185104	230185647	598	11	0.630616588979403	0.880574494083489	Caudate	Heritable	chr1_230185104_230185647	950	352	14	0.49277988180558	0.863183588172401
9500	chr15	64147096	64147420	270	14	0.0827574410461436	0.743063603517132	Caudate	Non-heritable	chr15_64147096_64147420	9500	153	11	0.0857088181808604	0.614809083692873
9501	chr15	64388333	64388369	268	11	0.0522632337090373	0.672632763430734	Caudate	Non-heritable	chr15_64388333_64388369	9501	153	11	0.0360994237774766	0.615461477709216
9503	chr15	64835985	64836454	252	11	0.275988394166626	0.766764266816038	Caudate	Heritable	chr15_64835985_64836454	9503	157	14	0.57291446153975	0.760262424023706
9505	chr15	64893694	64893950	247	11	0.0746289878078633	0.707865168734146	Caudate	Non-heritable	chr15_64893694_64893950	9505	155	11	0.0906012277388692	0.590396902763716
951	chr1	230280689	230281134	595	14	0.0538162076481463	0.902604051536787	Caudate	Non-heritable	chr1_230280689_230281134	951	348	11	0.071249147866971	0.793840051352707
9511	chr15	65334754	65334788	322	11	0.0560956684412349	0.753277924910152	Caudate	Non-heritable	chr15_65334754_65334788	9511	210	30	0.0488657147210722	0.61383937863156
9515	chr15	66645258	66646333	471	12	0.74339795709065	0.84296602296149	Caudate	Heritable	chr15_66645258_66646333	9515	262	11	0.706327075640263	0.869039108610362
9516	chr15	66655141	66655481	474	11	0.104764177543393	0.862075924108738	Caudate	Heritable	chr15_66655141_66655481	9516	259	11	0.187948495060979	0.816505902549675
9517	chr15	66850224	66850603	467	16	0.13950960837862	0.852779335982483	Caudate	Heritable	chr15_66850224_66850603	9517	251	11	0.119217817813698	0.77220637504075
9520	chr15	67064486	67064758	490	14	0.0537011403753435	0.888720651006503	Caudate	Non-heritable	chr15_67064486_67064758	9520	249	16	0.0822411102252205	0.728986881754796
9521	chr15	67067643	67068525	480	11	0.0438703657781447	0.77040599190528	Caudate	Non-heritable	chr15_67067643_67068525	9521	253	11	0.075217413018172	0.781882133641787
9523	chr15	67830081	67830321	454	11	0.0974847230979455	0.885791060644818	Caudate	Non-heritable	chr15_67830081_67830321	9523	263	14	0.0873354449600391	0.815526482678473
9525	chr15	68340326	68340859	382	11	0.259911292973134	0.815418549083291	Caudate	Heritable	chr15_68340326_68340859	9525	205	11	0.226361384643056	0.833048325056385
9526	chr15	68508925	68509013	386	11	0.0521080134059308	0.787749797279359	Caudate	Non-heritable	chr15_68508925_68509013	9526	212	17	0.0982159570077278	0.696607311159693
9528	chr15	68930192	68930895	498	14	0.0683585531002597	0.860657161677546	Caudate	Non-heritable	chr15_68930192_68930895	9528	268	11	0.0933909948596734	0.801192152645216
9529	chr15	69032248	69032479	523	11	0.0382389572348027	0.857277713328807	Caudate	Non-heritable	chr15_69032248_69032479	9529	289	11	0.0856973923020629	0.827065324056764
953	chr1	230332422	230333238	590	11	0.281624097988697	0.862975849295326	Caudate	Heritable	chr1_230332422_230333238	953	339	13	0.399146837763478	0.846140635745648
9530	chr15	69303668	69304595	628	11	0.327848473796826	0.878451687331121	Caudate	Heritable	chr15_69303668_69304595	9530	354	11	0.727841026746013	0.878381748877375
9533	chr15	70033945	70034451	510	11	0.123436423840175	0.920083058668247	Caudate	Heritable	chr15_70033945_70034451	9533	303	16	0.1003750031391	0.76347129683513
9535	chr15	70062418	70062898	527	11	0.0812326281820969	0.884280605774982	Caudate	Non-heritable	chr15_70062418_70062898	9535	301	14	0.0871231115795959	0.842708769180806
9538	chr15	70415365	70415745	562	15	0.0809020897633298	0.917101077508627	Caudate	Non-heritable	chr15_70415365_70415745	9538	327	11	0.0552065954813194	0.834189532208655
954	chr1	230753599	230754687	562	15	0.237896134230476	0.861952200499982	Caudate	Heritable	chr1_230753599_230754687	954	322	16	0.303246780545356	0.850468863154012
9541	chr15	71381613	71382465	381	11	0.424093705009236	0.865577724324937	Caudate	Heritable	chr15_71381613_71382465	9541	218	11	0.735910847711672	0.841855653559804
9542	chr15	72636064	72637587	204	15	0.0592272839330493	0.654985137762248	Caudate	Non-heritable	chr15_72636064_72637587	9542	112	15	0.0825893467868961	0.507807765940523
9543	chr15	73341993	73342555	299	11	0.0377646027718872	0.651346940437169	Caudate	Non-heritable	chr15_73341993_73342555	9543	173	11	0.0936979678714235	0.626049817664449
9548	chr15	74386784	74386935	324	11	0.011006740759963	0.534593841915579	Caudate	Non-heritable	chr15_74386784_74386935	9548	187	15	0.0828508370700125	0.66192793239455
9550	chr15	74430909	74432400	321	11	0.0167638293751879	0.466455246271406	Caudate	Non-heritable	chr15_74430909_74432400	9550	179	14	0.0850806386665729	0.655083972304789
9553	chr15	74938680	74938793	295	11	0.121998249046476	0.757143376874211	Caudate	Heritable	chr15_74938680_74938793	9553	164	11	0.137673040023593	0.637809973634033
9554	chr15	75179041	75179216	272	11	0.104024778051724	0.781572316205808	Caudate	Heritable	chr15_75179041_75179216	9554	154	12	0.109745210633327	0.703864964615722
9555	chr15	75203254	75203466	285	16	0.108340179199341	0.787092981235398	Caudate	Heritable	chr15_75203254_75203466	9555	155	11	0.121915339445857	0.686377565277869
9556	chr15	75660181	75660441	231	11	0.0328536402497377	0.541987995083803	Caudate	Non-heritable	chr15_75660181_75660441	9556	141	11	0.0155338436041995	0.481450933076697
9558	chr15	75739273	75739340	232	12	0.0510709391355917	0.559673794630224	Caudate	Non-heritable	chr15_75739273_75739340	9558	131	11	0.0713274469464952	0.544864333902112
9559	chr15	76191753	76192152	221	14	0.103628105577281	0.66468828430197	Caudate	Heritable	chr15_76191753_76192152	9559	126	11	0.161078302678521	0.693925778663679
9560	chr15	76339149	76339614	202	11	0.0206495837326832	0.486202557643798	Caudate	Non-heritable	chr15_76339149_76339614	9560	117	11	0.0554601509293085	0.51044113180324
9561	chr15	76343623	76343859	195	19	0.0821422418687356	0.537760134328705	Caudate	Non-heritable	chr15_76343623_76343859	9561	117	11	0.0879260017966604	0.638385289410557
9562	chr15	76345498	76345857	192	11	0.048634178515332	0.540946852047037	Caudate	Non-heritable	chr15_76345498_76345857	9562	115	11	0.0690723659139108	0.527965419830818
9563	chr15	76595985	76597064	207	15	0.204431632687405	0.749763159207912	Caudate	Heritable	chr15_76595985_76597064	9563	117	13	0.234721936224967	0.607816600431698
9564	chr15	76599262	76601210	207	11	0.0526860111641721	0.601939126625618	Caudate	Non-heritable	chr15_76599262_76601210	9564	117	11	0.0610612530502521	0.544821519321199
9566	chr15	77589610	77590435	330	24	0.514157211581662	0.770265827065007	Caudate	Heritable	chr15_77589610_77590435	9566	185	11	0.411880729267742	0.739859550926812
9568	chr15	77720222	77720440	371	11	0.270584861543527	0.72086187587489	Caudate	Heritable	chr15_77720222_77720440	9568	186	11	0.152516465848868	0.763681286293543
9569	chr15	77902935	77903285	402	12	0.0937360141066666	0.775225287870467	Caudate	Non-heritable	chr15_77902935_77903285	9569	200	12	0.0953034347451613	0.755647042064847
957	chr1	231339465	231339599	605	15	0.0344106266064715	0.801778393447461	Caudate	Non-heritable	chr1_231339465_231339599	957	350	11	0.0713193055669732	0.753156550004795
9570	chr15	77991881	77992613	411	11	0.0855959562848418	0.799454173807748	Caudate	Non-heritable	chr15_77991881_77992613	9570	215	14	0.0809552948553321	0.707269191504735
9571	chr15	77994146	77995316	405	11	0.0530135956902208	0.753676799912668	Caudate	Non-heritable	chr15_77994146_77995316	9571	216	16	0.094719921804583	0.626166829751003
9572	chr15	77998559	77999189	415	11	0.506427486592741	0.814859418909229	Caudate	Heritable	chr15_77998559_77999189	9572	211	11	0.412278905217179	0.770294678644145
9573	chr15	78315992	78316562	500	11	0.0699475107379022	0.88124041611496	Caudate	Non-heritable	chr15_78315992_78316562	9573	268	11	0.0797708559479314	0.799277895265537
9575	chr15	78756085	78757344	592	16	0.0831234047800244	0.928263680226073	Caudate	Non-heritable	chr15_78756085_78757344	9575	306	11	0.0910415708982937	0.854778442087177
9577	chr15	78764997	78765373	594	11	0.106072814043011	0.905430464752772	Caudate	Heritable	chr15_78764997_78765373	9577	320	11	0.158928973381713	0.871528286806004
9578	chr15	78777891	78778752	595	11	0.0320947280901512	0.893060005649184	Caudate	Non-heritable	chr15_78777891_78778752	9578	317	18	0.0694718321764555	0.8562582066145
958	chr1	231390728	231391053	621	16	0.38091975634557	0.857533281384163	Caudate	Heritable	chr1_231390728_231391053	958	362	14	0.502498379723171	0.857599345704889
9581	chr15	79035469	79036426	582	11	0.369765876227473	0.813957477306877	Caudate	Heritable	chr15_79035469_79036426	9581	297	12	0.295753722743456	0.836759092947223
9582	chr15	79433220	79433407	576	11	0.117673540352688	0.919512959437952	Caudate	Heritable	chr15_79433220_79433407	9582	308	11	0.153470937373627	0.871726035895591
9583	chr15	79993499	79993970	635	14	0.051909351163645	0.889585444930957	Caudate	Non-heritable	chr15_79993499_79993970	9583	345	12	0.0783820616446444	0.855808582266066
9584	chr15	80251113	80251263	592	15	0.0831956804721986	0.930658636934864	Caudate	Non-heritable	chr15_80251113_80251263	9584	327	11	0.0879227370114821	0.817369039828764
9586	chr15	82298878	82299067	298	13	0.0574801469004146	0.637844370823088	Caudate	Non-heritable	chr15_82298878_82299067	9586	166	13	0.0704429276939955	0.678477817723968
9587	chr15	83000316	83000566	303	11	0.0203794544622546	0.561833980551819	Caudate	Non-heritable	chr15_83000316_83000566	9587	171	11	0.0585000556560023	0.58350852384136
9588	chr15	84817619	84818106	289	11	0.0338074795600734	0.61630861891306	Caudate	Non-heritable	chr15_84817619_84818106	9588	178	11	0.0953747020906352	0.55155234737922
9589	chr15	84927687	84928692	315	11	0.185083517866882	0.74579619435804	Caudate	Heritable	chr15_84927687_84928692	9589	195	11	0.250509834247001	0.69464601199158
959	chr1	231687941	231689244	650	11	0.780563763354955	0.915067187472236	Caudate	Heritable	chr1_231687941_231689244	959	364	11	0.83915079216144	0.889527460798621
9590	chr15	84983915	84985226	335	11	0.130508578590624	0.799398705594128	Caudate	Heritable	chr15_84983915_84985226	9590	190	13	0.132330535518755	0.610757233005477
9591	chr15	85329831	85330298	398	15	0.134584806320516	0.793327489515154	Caudate	Heritable	chr15_85329831_85330298	9591	220	16	0.226439580243497	0.720152146628381
9592	chr15	85463982	85464170	394	11	0.0618563263055311	0.847485973193124	Caudate	Non-heritable	chr15_85463982_85464170	9592	217	11	0.094057024553679	0.727877127723636
9593	chr15	85514792	85516425	412	11	0.351640708102698	0.813348699007961	Caudate	Heritable	chr15_85514792_85516425	9593	223	11	0.356602291060285	0.745858235086713
9595	chr15	85839985	85840327	504	15	0.0672492203169506	0.868146940139801	Caudate	Non-heritable	chr15_85839985_85840327	9595	285	14	0.0690255900149343	0.674110926609967
9596	chr15	85854291	85854580	515	11	0.0376573305983015	0.838643913991224	Caudate	Non-heritable	chr15_85854291_85854580	9596	285	16	0.0858177971662081	0.774464472512706
9598	chr15	86046150	86048197	472	11	0.78666208067102	0.892302959872585	Caudate	Heritable	chr15_86046150_86048197	9598	249	15	0.81088015368128	0.831358050171764
9599	chr15	87776787	87778221	486	11	0.472598556015719	0.828521065713123	Caudate	Heritable	chr15_87776787_87778221	9599	284	11	0.467244719366316	0.877060664405739
9600	chr15	88296201	88296758	520	11	0.0418608495277065	0.872128193887134	Caudate	Non-heritable	chr15_88296201_88296758	9600	293	11	0.0882659636301596	0.825940802816528
9601	chr15	88639529	88639837	519	15	0.138282241888856	0.871894320271356	Caudate	Heritable	chr15_88639529_88639837	9601	313	12	0.110153892984	0.858856035512622
9602	chr15	88648464	88648725	534	11	0.111225020084372	0.912406852507131	Caudate	Heritable	chr15_88648464_88648725	9602	311	13	0.10861143591187	0.844727642334418
9606	chr15	88967458	88969892	526	11	0.573175944838889	0.890246010997412	Caudate	Heritable	chr15_88967458_88969892	9606	294	11	0.851326652076599	0.881186484484545
961	chr1	2322806	2323153	456	11	0.0719035496192437	0.84709364688312	Caudate	Non-heritable	chr1_2322806_2323153	961	255	11	0.0621653283053823	0.784287877418093
9612	chr15	89496119	89496348	534	11	0.0553075526670185	0.811190586086613	Caudate	Non-heritable	chr15_89496119_89496348	9612	286	19	0.0833609286604818	0.801672762511401
9613	chr15	89647264	89647406	523	11	0.124298718898691	0.802603160185385	Caudate	Heritable	chr15_89647264_89647406	9613	280	11	0.158969247646169	0.864083747275466
9616	chr15	90482546	90483472	614	12	0.097548348182591	0.932934356473006	Caudate	Non-heritable	chr15_90482546_90483472	9616	304	11	0.0410902809261304	0.753082821425209
9617	chr15	90818597	90818774	629	11	0.0615813524588858	0.925628208698548	Caudate	Non-heritable	chr15_90818597_90818774	9617	296	15	0.0810527707228753	0.792603164486565
9618	chr15	90884038	90884986	639	11	0.0911781211797024	0.931061408393235	Caudate	Non-heritable	chr15_90884038_90884986	9618	296	11	0.0986370655506575	0.863761104523327
9619	chr15	90895362	90896014	651	11	0.057552492048049	0.898894937129747	Caudate	Non-heritable	chr15_90895362_90896014	9619	293	11	0.0389282385089861	0.774527755918245
962	chr1	2336043	2336495	464	13	0.0338858450677468	0.906333760695074	Caudate	Non-heritable	chr1_2336043_2336495	962	268	14	0.0732448591481385	0.837951063214363
9623	chr15	91101394	91101705	679	11	0.108256076924879	0.944426674785807	Caudate	Heritable	chr15_91101394_91101705	9623	314	11	0.106014759813207	0.813412141465002
9624	chr15	91854989	91855665	870	11	0.0538939041755839	0.960457532484046	Caudate	Non-heritable	chr15_91854989_91855665	9624	383	12	0.0953854502347263	0.856853460245742
9625	chr15	91879848	91880754	874	11	0.203679201052856	0.953077078234817	Caudate	Heritable	chr15_91879848_91880754	9625	378	11	0.192190911714323	0.900276407153266
9626	chr15	91918862	91919684	853	11	0.0739433937574456	0.953811705892081	Caudate	Non-heritable	chr15_91918862_91919684	9626	379	11	0.0518064355561862	0.833431362595353
9627	chr15	92116842	92117715	886	11	0.283299990682659	0.920896170396177	Caudate	Heritable	chr15_92116842_92117715	9627	429	11	0.345442364882471	0.903444793885171
9628	chr15	92142185	92143001	907	12	0.41745423169853	0.901436103476646	Caudate	Heritable	chr15_92142185_92143001	9628	420	16	0.430434395047447	0.861353790285336
9629	chr15	92721541	92723952	1066	13	0.749843205670427	0.930690821902454	Caudate	Heritable	chr15_92721541_92723952	9629	521	14	0.776722003662053	0.925448579189057
963	chr1	234215129	234215707	731	11	0.12325552819258	0.919191833683863	Caudate	Heritable	chr1_234215129_234215707	963	433	12	0.122817644643365	0.917972216994301
9630	chr15	92733648	92734604	1068	11	0.105280731721152	0.964405957577121	Caudate	Heritable	chr15_92733648_92734604	9630	535	14	0.214685167988906	0.919451945571243
9631	chr15	92808193	92808498	1067	11	0.0846748083184357	0.952746428176774	Caudate	Non-heritable	chr15_92808193_92808498	9631	526	13	0.091303098951097	0.936881060546028
9632	chr15	93037864	93038218	1059	11	0.076722198511663	0.978763999633371	Caudate	Non-heritable	chr15_93037864_93038218	9632	508	15	0.0640284510780014	0.941312964446725
9638	chr15	93470049	93470240	1088	11	0.16174390343837	0.960015944847746	Caudate	Heritable	chr15_93470049_93470240	9638	548	11	0.234345764452296	0.92528078338998
9640	chr15	94395872	94397544	778	16	0.43018188121478	0.874230767352182	Caudate	Heritable	chr15_94395872_94397544	9640	431	20	0.255370197596768	0.89645242964932
9641	chr15	94910127	94911629	733	11	0.495159162917029	0.894050461715045	Caudate	Heritable	chr15_94910127_94911629	9641	406	11	0.580339056972855	0.894090188255119
9642	chr15	96323410	96324285	701	11	0.0257924938491297	0.947226387691162	Caudate	Non-heritable	chr15_96323410_96324285	9642	392	12	0.0503571100914287	0.791044310691302
9644	chr15	96342034	96345004	689	13	0.0958977354578759	0.918715676656684	Caudate	Non-heritable	chr15_96342034_96345004	9644	391	11	0.0679399283576518	0.908195691521438
9645	chr15	96346822	96353725	705	11	0.0844814542630434	0.939910366711279	Caudate	Non-heritable	chr15_96346822_96353725	9645	388	11	0.0478309859834248	0.916102056314544
9646	chr15	96355228	96356370	687	13	0.0759929316730846	0.932786839141661	Caudate	Non-heritable	chr15_96355228_96356370	9646	392	14	0.082081260045982	0.906758242604094
9648	chr15	96361538	96365725	707	11	0.0834220071628451	0.95150511107597	Caudate	Non-heritable	chr15_96361538_96365725	9648	390	11	0.0938813723639829	0.915888142062729
965	chr1	234356684	234357513	684	11	0.0968597569067798	0.934927881336223	Caudate	Non-heritable	chr1_234356684_234357513	965	416	16	0.0799578962257941	0.832965181902572
9651	chr15	96415007	96416167	726	11	0.0525078755720449	0.95988426787704	Caudate	Non-heritable	chr15_96415007_96416167	9651	408	11	0.0528513985074743	0.914964643384309
9652	chr15	96615771	96616583	710	11	0.594775863903792	0.886954278232824	Caudate	Heritable	chr15_96615771_96616583	9652	401	11	0.725010226483653	0.876696087822476
9653	chr15	97272519	97274098	763	11	0.620683015134953	0.910336384837817	Caudate	Heritable	chr15_97272519_97274098	9653	415	13	0.526756980718982	0.893625903687731
9654	chr15	97875369	97875796	852	11	0.136310539725953	0.966551057609609	Caudate	Heritable	chr15_97875369_97875796	9654	453	11	0.154509046701219	0.909165911387203
9658	chr15	98865267	98866277	783	12	0.09022842039096	0.935198429227554	Caudate	Non-heritable	chr15_98865267_98866277	9658	414	14	0.0379471315024639	0.845400947978186
9659	chr15	98955496	98955775	776	11	0.0939998804347519	0.944053678587294	Caudate	Non-heritable	chr15_98955496_98955775	9659	405	11	0.0641609911442356	0.910506108023906
966	chr1	2347155	2347372	456	18	0.124092389936398	0.867843010248495	Caudate	Heritable	chr1_2347155_2347372	966	274	11	0.22033335023222	0.848923004804728
9660	chr15	99014205	99014265	768	14	0.0924086450170972	0.943762228451405	Caudate	Non-heritable	chr15_99014205_99014265	9660	405	16	0.0444514072859492	0.882258159328176
