seqnames	start	end	width	strand	annot.seqnames	annot.start	annot.end	annot.width	annot.strand	annot.id	annot.tx_id	annot.gene_id	annot.symbol	annot.type	h2_category
chr19	49196442	49196962	521	*	chr19	49196440	49196716	277	+	exon:1462472	ENST00000595882.1	54795	TRPM4	hg38_genes_exons	Heritable
chr19	49196442	49196962	521	*	chr19	49196875	49200299	3425	+	intron:1240817	ENST00000598697.5	54795	TRPM4	hg38_genes_introns	Heritable
chr19	49196442	49196962	521	*	chr19	49196875	49200299	3425	+	intron:1240842	ENST00000252826.10	54795	TRPM4	hg38_genes_introns	Heritable
chr19	49196442	49196962	521	*	chr19	49196875	49200299	3425	+	intron:1240864	ENST00000595519.5	54795	TRPM4	hg38_genes_introns	Heritable
chr19	49196442	49196962	521	*	chr19	49190774	49200299	9526	+	intron:1240887	ENST00000427978.6	54795	TRPM4	hg38_genes_introns	Heritable
chr19	49196442	49196962	521	*	chr19	49196875	49200299	3425	+	intron:1240909	ENST00000596338.5	54795	TRPM4	hg38_genes_introns	Heritable
chr19	49196442	49196962	521	*	chr19	49196875	49200299	3425	+	intron:1240932	ENST00000598502.5	54795	TRPM4	hg38_genes_introns	Heritable
chr19	49196442	49196962	521	*	chr19	49196875	49200299	3425	+	intron:1240950	ENST00000595071.5	54795	TRPM4	hg38_genes_introns	Heritable
chr19	49196442	49196962	521	*	chr19	49196440	49196874	435	+	3UTR:186407	ENST00000598697.5	54795	TRPM4	hg38_genes_3UTRs	Heritable
chr19	49196442	49196962	521	*	chr19	49196440	49196874	435	+	3UTR:186430	ENST00000595519.5	54795	TRPM4	hg38_genes_3UTRs	Heritable
chr19	49196442	49196962	521	*	chr19	49196440	49196874	435	+	3UTR:186450	ENST00000598502.5	54795	TRPM4	hg38_genes_3UTRs	Heritable
chr19	49196442	49196962	521	*	chr19	49196441	49196813	373	*	island:24404				hg38_cpg_islands	Heritable
chr19	49196442	49196962	521	*	chr19	49196814	49198813	2000	*	shore:44274				hg38_cpg_shores	Heritable
chr19	49388013	49388331	319	*	chr19	49387219	49388218	1000	+	promoter:221539	ENST00000600895.1	147872	KASH5	hg38_genes_promoters	Heritable
chr19	49388013	49388331	319	*	chr19	49387249	49388248	1000	+	promoter:221540	ENST00000447857.8	147872	KASH5	hg38_genes_promoters	Heritable
chr19	49388013	49388331	319	*	chr19	49387283	49388282	1000	+	promoter:221541	ENST00000598730.5	147872	KASH5	hg38_genes_promoters	Heritable
chr19	49388013	49388331	319	*	chr19	49387283	49388282	1000	+	promoter:221542	ENST00000596771.5	147872	KASH5	hg38_genes_promoters	Heritable
chr19	49388013	49388331	319	*	chr19	49387287	49388286	1000	+	promoter:221543	ENST00000596862.5	147872	KASH5	hg38_genes_promoters	Heritable
chr19	49388013	49388331	319	*	chr19	49387297	49388296	1000	+	promoter:221544	ENST00000597993.5	147872	KASH5	hg38_genes_promoters	Heritable
chr19	49388013	49388331	319	*	chr19	49387300	49388299	1000	+	promoter:221545	ENST00000593725.5	147872	KASH5	hg38_genes_promoters	Heritable
chr19	49388013	49388331	319	*	chr19	49387301	49388300	1000	+	promoter:221546	ENST00000594905.5	147872	KASH5	hg38_genes_promoters	Heritable
chr19	49388013	49388331	319	*	chr19	49387317	49388316	1000	+	promoter:221547	ENST00000595828.5	147872	KASH5	hg38_genes_promoters	Heritable
chr19	49388013	49388331	319	*	chr19	49387380	49388379	1000	+	promoter:221548	ENST00000594043.5	147872	KASH5	hg38_genes_promoters	Heritable
chr19	49388013	49388331	319	*	chr19	49388086	49389085	1000	-	promoter:228734	ENST00000660123.1	101928295	LOC101928295	hg38_genes_promoters	Heritable
chr19	49388013	49388331	319	*	chr19	49388082	49389081	1000	-	promoter:228735	ENST00000599433.1	101928295	LOC101928295	hg38_genes_promoters	Heritable
chr19	49388013	49388331	319	*	chr19	49388092	49389091	1000	-	promoter:228736	ENST00000657688.1	101928295	LOC101928295	hg38_genes_promoters	Heritable
chr19	49388013	49388331	319	*	chr19	49388249	49388327	79	+	5UTR:151718	ENST00000447857.8	147872	KASH5	hg38_genes_5UTRs	Heritable
chr19	49388013	49388331	319	*	chr19	49388283	49388327	45	+	5UTR:151720	ENST00000598730.5	147872	KASH5	hg38_genes_5UTRs	Heritable
chr19	49388013	49388331	319	*	chr19	49388297	49388327	31	+	5UTR:151724	ENST00000597993.5	147872	KASH5	hg38_genes_5UTRs	Heritable
chr19	49388013	49388331	319	*	chr19	49388301	49388327	27	+	5UTR:151726	ENST00000594905.5	147872	KASH5	hg38_genes_5UTRs	Heritable
chr19	49388013	49388331	319	*	chr19	49388317	49388327	11	+	5UTR:151730	ENST00000595828.5	147872	KASH5	hg38_genes_5UTRs	Heritable
chr19	49388013	49388331	319	*	chr19	49388219	49388327	109	+	exon:1462592	ENST00000600895.1	147872	KASH5	hg38_genes_exons	Heritable
chr19	49388013	49388331	319	*	chr19	49388249	49388327	79	+	exon:1462594	ENST00000447857.8	147872	KASH5	hg38_genes_exons	Heritable
chr19	49388013	49388331	319	*	chr19	49388283	49388327	45	+	exon:1462614	ENST00000598730.5	147872	KASH5	hg38_genes_exons	Heritable
chr19	49388013	49388331	319	*	chr19	49388283	49388327	45	+	exon:1462620	ENST00000596771.5	147872	KASH5	hg38_genes_exons	Heritable
chr19	49388013	49388331	319	*	chr19	49388287	49388327	41	+	exon:1462630	ENST00000596862.5	147872	KASH5	hg38_genes_exons	Heritable
chr19	49388013	49388331	319	*	chr19	49388297	49388327	31	+	exon:1462633	ENST00000597993.5	147872	KASH5	hg38_genes_exons	Heritable
chr19	49388013	49388331	319	*	chr19	49388300	49388327	28	+	exon:1462639	ENST00000593725.5	147872	KASH5	hg38_genes_exons	Heritable
chr19	49388013	49388331	319	*	chr19	49388301	49388327	27	+	exon:1462642	ENST00000594905.5	147872	KASH5	hg38_genes_exons	Heritable
chr19	49388013	49388331	319	*	chr19	49388317	49388327	11	+	exon:1462647	ENST00000595828.5	147872	KASH5	hg38_genes_exons	Heritable
chr19	49388013	49388331	319	*	chr19	49387356	49388085	730	-	exon:1505936	ENST00000660123.1	101928295	LOC101928295	hg38_genes_exons	Heritable
chr19	49388013	49388331	319	*	chr19	49387356	49388081	726	-	exon:1505939	ENST00000599433.1	101928295	LOC101928295	hg38_genes_exons	Heritable
chr19	49388013	49388331	319	*	chr19	49387356	49388091	736	-	exon:1505942	ENST00000657688.1	101928295	LOC101928295	hg38_genes_exons	Heritable
chr19	49388013	49388331	319	*	chr19	49388328	49394475	6148	+	intron:1241054	ENST00000600895.1	147872	KASH5	hg38_genes_introns	Heritable
chr19	49388013	49388331	319	*	chr19	49388328	49390788	2461	+	intron:1241055	ENST00000447857.8	147872	KASH5	hg38_genes_introns	Heritable
chr19	49388013	49388331	319	*	chr19	49388328	49390788	2461	+	intron:1241074	ENST00000598730.5	147872	KASH5	hg38_genes_introns	Heritable
chr19	49388013	49388331	319	*	chr19	49388328	49389560	1233	+	intron:1241079	ENST00000596771.5	147872	KASH5	hg38_genes_introns	Heritable
chr19	49388013	49388331	319	*	chr19	49388328	49390788	2461	+	intron:1241088	ENST00000596862.5	147872	KASH5	hg38_genes_introns	Heritable
chr19	49388013	49388331	319	*	chr19	49388328	49390788	2461	+	intron:1241090	ENST00000597993.5	147872	KASH5	hg38_genes_introns	Heritable
chr19	49388013	49388331	319	*	chr19	49388328	49390788	2461	+	intron:1241095	ENST00000593725.5	147872	KASH5	hg38_genes_introns	Heritable
chr19	49388013	49388331	319	*	chr19	49388328	49390788	2461	+	intron:1241097	ENST00000594905.5	147872	KASH5	hg38_genes_introns	Heritable
chr19	49388013	49388331	319	*	chr19	49388328	49390788	2461	+	intron:1241101	ENST00000595828.5	147872	KASH5	hg38_genes_introns	Heritable
chr19	49388013	49388331	319	*	chr19	49388012	49388347	336	*	island:24411				hg38_cpg_islands	Heritable
chr19	49858471	49858723	253	*	chr19	49855139	49859138	4000	+	1to5kb:221755	ENST00000597730.1	53635	PTOV1	hg38_genes_1to5kb	Non-heritable
chr19	49858471	49858723	253	*	chr19	49855968	49859967	4000	-	1to5kb:228847	ENST00000601211.1			hg38_genes_1to5kb	Non-heritable
chr19	49858471	49858723	253	*	chr19	49858549	49858653	105	+	exon:1463837	ENST00000601612.5	53635	PTOV1	hg38_genes_exons	Non-heritable
chr19	49858471	49858723	253	*	chr19	49858549	49858653	105	+	exon:1463850	ENST00000600603.5	53635	PTOV1	hg38_genes_exons	Non-heritable
chr19	49858471	49858723	253	*	chr19	49858549	49858653	105	+	exon:1463863	ENST00000601638.5	53635	PTOV1	hg38_genes_exons	Non-heritable
chr19	49858471	49858723	253	*	chr19	49858549	49858637	89	+	exon:1463886	ENST00000594165.5	53635	PTOV1	hg38_genes_exons	Non-heritable
chr19	49858471	49858723	253	*	chr19	49858549	49858653	105	+	exon:1463896	ENST00000598325.5	53635	PTOV1	hg38_genes_exons	Non-heritable
chr19	49858471	49858723	253	*	chr19	49858549	49858653	105	+	exon:1463909	ENST00000391842.6	53635	PTOV1	hg38_genes_exons	Non-heritable
chr19	49858471	49858723	253	*	chr19	49858549	49858653	105	+	exon:1463921	ENST00000599732.5	53635	PTOV1	hg38_genes_exons	Non-heritable
chr19	49858471	49858723	253	*	chr19	49858549	49858653	105	+	exon:1463934	ENST00000601675.5	53635	PTOV1	hg38_genes_exons	Non-heritable
chr19	49858471	49858723	253	*	chr19	49858549	49858653	105	+	exon:1463962	ENST00000597793.5	53635	PTOV1	hg38_genes_exons	Non-heritable
chr19	49858471	49858723	253	*	chr19	49858549	49858863	315	+	exon:1463971	ENST00000596424.1	53635	PTOV1	hg38_genes_exons	Non-heritable
chr19	49858471	49858723	253	*	chr19	49858549	49858653	105	+	exon:1463974	ENST00000601093.5	53635	PTOV1	hg38_genes_exons	Non-heritable
chr19	49858471	49858723	253	*	chr19	49858554	49858626	73	-	exon:1506571	ENST00000593654.1	101928378	PTOV1-AS2	hg38_genes_exons	Non-heritable
chr19	49858471	49858723	253	*	chr19	49858295	49858626	332	-	exon:1506577	ENST00000599259.1	101928378	PTOV1-AS2	hg38_genes_exons	Non-heritable
chr19	49858471	49858723	253	*	chr19	49858115	49858548	434	+	intron:1242102	ENST00000601612.5	53635	PTOV1	hg38_genes_introns	Non-heritable
chr19	49858471	49858723	253	*	chr19	49858654	49859985	1332	+	intron:1242103	ENST00000601612.5	53635	PTOV1	hg38_genes_introns	Non-heritable
chr19	49858471	49858723	253	*	chr19	49858115	49858548	434	+	intron:1242114	ENST00000600603.5	53635	PTOV1	hg38_genes_introns	Non-heritable
chr19	49858471	49858723	253	*	chr19	49858654	49860055	1402	+	intron:1242115	ENST00000600603.5	53635	PTOV1	hg38_genes_introns	Non-heritable
chr19	49858471	49858723	253	*	chr19	49858115	49858548	434	+	intron:1242126	ENST00000601638.5	53635	PTOV1	hg38_genes_introns	Non-heritable
chr19	49858471	49858723	253	*	chr19	49858654	49859985	1332	+	intron:1242127	ENST00000601638.5	53635	PTOV1	hg38_genes_introns	Non-heritable
chr19	49858471	49858723	253	*	chr19	49858115	49858548	434	+	intron:1242146	ENST00000594165.5	53635	PTOV1	hg38_genes_introns	Non-heritable
chr19	49858471	49858723	253	*	chr19	49858115	49858548	434	+	intron:1242155	ENST00000598325.5	53635	PTOV1	hg38_genes_introns	Non-heritable
chr19	49858471	49858723	253	*	chr19	49858654	49859985	1332	+	intron:1242156	ENST00000598325.5	53635	PTOV1	hg38_genes_introns	Non-heritable
chr19	49858471	49858723	253	*	chr19	49858115	49858548	434	+	intron:1242167	ENST00000391842.6	53635	PTOV1	hg38_genes_introns	Non-heritable
chr19	49858471	49858723	253	*	chr19	49858654	49859985	1332	+	intron:1242168	ENST00000391842.6	53635	PTOV1	hg38_genes_introns	Non-heritable
chr19	49858471	49858723	253	*	chr19	49858115	49858548	434	+	intron:1242178	ENST00000599732.5	53635	PTOV1	hg38_genes_introns	Non-heritable
chr19	49858471	49858723	253	*	chr19	49858654	49859985	1332	+	intron:1242179	ENST00000599732.5	53635	PTOV1	hg38_genes_introns	Non-heritable
chr19	49858471	49858723	253	*	chr19	49858115	49858548	434	+	intron:1242190	ENST00000601675.5	53635	PTOV1	hg38_genes_introns	Non-heritable
chr19	49858471	49858723	253	*	chr19	49858654	49859985	1332	+	intron:1242191	ENST00000601675.5	53635	PTOV1	hg38_genes_introns	Non-heritable
chr19	49858471	49858723	253	*	chr19	49858115	49858548	434	+	intron:1242211	ENST00000597793.5	53635	PTOV1	hg38_genes_introns	Non-heritable
chr19	49858471	49858723	253	*	chr19	49858654	49859985	1332	+	intron:1242212	ENST00000597793.5	53635	PTOV1	hg38_genes_introns	Non-heritable
chr19	49858471	49858723	253	*	chr19	49858115	49858548	434	+	intron:1242218	ENST00000596424.1	53635	PTOV1	hg38_genes_introns	Non-heritable
chr19	49858471	49858723	253	*	chr19	49858115	49858548	434	+	intron:1242220	ENST00000601093.5	53635	PTOV1	hg38_genes_introns	Non-heritable
chr19	49858471	49858723	253	*	chr19	49858654	49860093	1440	+	intron:1242221	ENST00000601093.5	53635	PTOV1	hg38_genes_introns	Non-heritable
chr19	49858471	49858723	253	*	chr19	49858428	49858553	126	-	intron:1277723	ENST00000593654.1	101928378	PTOV1-AS2	hg38_genes_introns	Non-heritable
chr19	49858471	49858723	253	*	chr19	49858627	49858842	216	-	intron:1277724	ENST00000593654.1	101928378	PTOV1-AS2	hg38_genes_introns	Non-heritable
chr19	49858471	49858723	253	*	chr19	49858428	49858842	415	-	intron:1277726	ENST00000601893.1	101928378	PTOV1-AS2	hg38_genes_introns	Non-heritable
chr19	49858471	49858723	253	*	chr19	49858627	49858842	216	-	intron:1277727	ENST00000599259.1	101928378	PTOV1-AS2	hg38_genes_introns	Non-heritable
chr19	49858471	49858723	253	*	chr19	49858549	49858653	105	+	3UTR:186673	ENST00000601612.5	53635	PTOV1	hg38_genes_3UTRs	Non-heritable
chr19	49858471	49858723	253	*	chr19	49858470	49858724	255	*	island:24460				hg38_cpg_islands	Non-heritable
chr19	50225278	50225677	400	*	chr19	50225585	50225677	93	+	exon:1464150	ENST00000598205.5	79784	MYH14	hg38_genes_exons	Non-heritable
chr19	50225278	50225677	400	*	chr19	50225585	50225677	93	+	exon:1464192	ENST00000425460.6	79784	MYH14	hg38_genes_exons	Non-heritable
chr19	50225278	50225677	400	*	chr19	50225585	50225677	93	+	exon:1464234	ENST00000642316.2	79784	MYH14	hg38_genes_exons	Non-heritable
chr19	50225278	50225677	400	*	chr19	50225585	50225677	93	+	exon:1464276	ENST00000376970.6	79784	MYH14	hg38_genes_exons	Non-heritable
chr19	50225278	50225677	400	*	chr19	50225585	50225677	93	+	exon:1464317	ENST00000646861.1	79784	MYH14	hg38_genes_exons	Non-heritable
chr19	50225278	50225677	400	*	chr19	50225585	50225677	93	+	exon:1464331	ENST00000599920.5	79784	MYH14	hg38_genes_exons	Non-heritable
chr19	50225278	50225677	400	*	chr19	50225585	50225677	93	+	exon:1464355	ENST00000596571.5	79784	MYH14	hg38_genes_exons	Non-heritable
chr19	50225278	50225677	400	*	chr19	50224178	50225584	1407	+	intron:1242366	ENST00000598205.5	79784	MYH14	hg38_genes_introns	Non-heritable
chr19	50225278	50225677	400	*	chr19	50224178	50225584	1407	+	intron:1242407	ENST00000425460.6	79784	MYH14	hg38_genes_introns	Non-heritable
chr19	50225278	50225677	400	*	chr19	50224178	50225584	1407	+	intron:1242448	ENST00000642316.2	79784	MYH14	hg38_genes_introns	Non-heritable
chr19	50225278	50225677	400	*	chr19	50223350	50225584	2235	+	intron:1242489	ENST00000376970.6	79784	MYH14	hg38_genes_introns	Non-heritable
chr19	50225278	50225677	400	*	chr19	50223350	50225584	2235	+	intron:1242529	ENST00000646861.1	79784	MYH14	hg38_genes_introns	Non-heritable
chr19	50225278	50225677	400	*	chr19	50224178	50225584	1407	+	intron:1242542	ENST00000599920.5	79784	MYH14	hg38_genes_introns	Non-heritable
chr19	50225278	50225677	400	*	chr19	50223350	50225584	2235	+	intron:1242564	ENST00000596571.5	79784	MYH14	hg38_genes_introns	Non-heritable
chr19	50225278	50225677	400	*	chr19	50214817	50226726	11910	*	inter:17611				hg38_cpg_inter	Non-heritable
chr19	50369541	50369764	224	*	chr19	50369332	50370331	1000	-	promoter:228995	ENST00000597049.1			hg38_genes_promoters	Heritable
chr19	50369541	50369764	224	*	chr19	50366640	50370639	4000	-	1to5kb:228985	ENST00000253719.7	9476	NAPSA	hg38_genes_1to5kb	Heritable
chr19	50369541	50369764	224	*	chr19	50366640	50370639	4000	-	1to5kb:228986	ENST00000598915.6	9476	NAPSA	hg38_genes_1to5kb	Heritable
chr19	50369541	50369764	224	*	chr19	50366831	50370830	4000	-	1to5kb:228992	ENST00000599233.1	9476	NAPSA	hg38_genes_1to5kb	Heritable
chr19	50369541	50369764	224	*	chr19	50366788	50370787	4000	-	1to5kb:228993	ENST00000596653.1	9476	NAPSA	hg38_genes_1to5kb	Heritable
chr19	50369541	50369764	224	*	chr19	50329796	50372870	43075	+	intron:1242609	ENST00000600355.5	105372437	LOC105372437	hg38_genes_introns	Heritable
chr19	50369541	50369764	224	*	chr19	50352607	50372870	20264	+	intron:1242615	ENST00000593532.5	7376	NR1H2	hg38_genes_introns	Heritable
chr19	50369541	50369764	224	*	chr19	50338077	50371354	33278	+	intron:1242627	ENST00000600978.1	105372437	LOC105372437	hg38_genes_introns	Heritable
chr19	50369541	50369764	224	*	chr19	50359788	50372870	13083	+	intron:1242628	ENST00000652203.1	7376	NR1H2	hg38_genes_introns	Heritable
chr19	50369541	50369764	224	*	chr19	50362827	50372348	9522	*	inter:17616				hg38_cpg_inter	Heritable
chr19	50369541	50369764	224	*	chr19	50369239	50369589	351	*	enhancer:59681				hg38_enhancers_fantom	Heritable
chr19	50458354	50458825	472	*	chr19	50458587	50458754	168	+	exon:1464898	ENST00000357701.6	4606	MYBPC2	hg38_genes_exons	Heritable
chr19	50458354	50458825	472	*	chr19	50455645	50458586	2942	+	intron:1243064	ENST00000357701.6	4606	MYBPC2	hg38_genes_introns	Heritable
chr19	50458354	50458825	472	*	chr19	50458755	50458917	163	+	intron:1243065	ENST00000357701.6	4606	MYBPC2	hg38_genes_introns	Heritable
chr19	50458354	50458825	472	*	chr19	50458494	50459315	822	*	island:24495				hg38_cpg_islands	Heritable
chr19	50458354	50458825	472	*	chr19	50456494	50458493	2000	*	shore:44418				hg38_cpg_shores	Heritable
chr19	50549279	50549346	68	*	chr19	50548874	50550879	2006	-	intron:1278454	ENST00000599957.5	94030	LRRC4B	hg38_genes_introns	Heritable
chr19	50549279	50549346	68	*	chr19	50548874	50567943	19070	-	intron:1278456	ENST00000389201.7	94030	LRRC4B	hg38_genes_introns	Heritable
chr19	50549279	50549346	68	*	chr19	50548874	50567943	19070	-	intron:1278458	ENST00000652263.1	94030	LRRC4B	hg38_genes_introns	Heritable
chr19	50549279	50549346	68	*	chr19	50548874	50567943	19070	-	intron:1278460	ENST00000600381.1	94030	LRRC4B	hg38_genes_introns	Heritable
chr19	50549279	50549346	68	*	chr19	50548866	50550865	2000	*	shore:44428				hg38_cpg_shores	Heritable
chr19	50949943	50950027	85	*	chr19	50949185	50950184	1000	+	promoter:221896	ENST00000601506.1	105372442	LOC105372442	hg38_genes_promoters	Non-heritable
chr19	50949943	50950027	85	*	chr19	50949187	50950186	1000	+	promoter:221897	ENST00000594939.1	105372442	LOC105372442	hg38_genes_promoters	Non-heritable
chr19	50949943	50950027	85	*	chr19	50949855	50950116	262	-	exon:1507805	ENST00000336334.8	25818	KLK5	hg38_genes_exons	Non-heritable
chr19	50949943	50950027	85	*	chr19	50949855	50950116	262	-	exon:1507812	ENST00000391809.6	25818	KLK5	hg38_genes_exons	Non-heritable
chr19	50949943	50950027	85	*	chr19	50949855	50950116	262	-	exon:1507818	ENST00000593428.5	25818	KLK5	hg38_genes_exons	Non-heritable
chr19	50949943	50950027	85	*	chr19	50949855	50950116	262	-	exon:1507823	ENST00000595585.1	25818	KLK5	hg38_genes_exons	Non-heritable
chr19	50949943	50950027	85	*	chr19	50949855	50950116	262	-	exon:1507828	ENST00000594846.1	25818	KLK5	hg38_genes_exons	Non-heritable
chr19	50949943	50950027	85	*	chr19	50916994	50998657	81664	*	inter:17636				hg38_cpg_inter	Non-heritable
chr19	51354176	51354404	229	*	chr19	51354150	51357106	2957	-	exon:1508199	ENST00000354232.8	2109	ETFB	hg38_genes_exons	Non-heritable
chr19	51354176	51354404	229	*	chr19	51354150	51354308	159	-	exon:1508205	ENST00000309244.9	2109	ETFB	hg38_genes_exons	Non-heritable
chr19	51354176	51354404	229	*	chr19	51354150	51354308	159	-	exon:1508211	ENST00000596253.1	2109	ETFB	hg38_genes_exons	Non-heritable
chr19	51354176	51354404	229	*	chr19	51354150	51354308	159	-	exon:1508217	ENST00000593992.1	2109	ETFB	hg38_genes_exons	Non-heritable
chr19	51354176	51354404	229	*	chr19	51354150	51354308	159	-	exon:1508221	ENST00000600067.1	2109	ETFB	hg38_genes_exons	Non-heritable
chr19	51354176	51354404	229	*	chr19	51354309	51366269	11961	-	intron:1279037	ENST00000309244.9	2109	ETFB	hg38_genes_introns	Non-heritable
chr19	51354176	51354404	229	*	chr19	51354309	51366269	11961	-	intron:1279041	ENST00000596253.1	2109	ETFB	hg38_genes_introns	Non-heritable
chr19	51354176	51354404	229	*	chr19	51354309	51366269	11961	-	intron:1279044	ENST00000593992.1	2109	ETFB	hg38_genes_introns	Non-heritable
chr19	51354176	51354404	229	*	chr19	51354309	51367885	13577	-	intron:1279047	ENST00000600067.1	2109	ETFB	hg38_genes_introns	Non-heritable
chr19	51354176	51354404	229	*	chr19	51354150	51354291	142	-	3UTR:192730	ENST00000600067.1	2109	ETFB	hg38_genes_3UTRs	Non-heritable
chr19	51354176	51354404	229	*	chr19	51344673	51362145	17473	*	inter:17645				hg38_cpg_inter	Non-heritable
chr19	51572092	51572823	732	*	chr19	51572328	51573327	1000	+	promoter:221960	ENST00000436511.2	7728	ZNF175	hg38_genes_promoters	Non-heritable
chr19	51572092	51572823	732	*	chr19	51571196	51572195	1000	-	promoter:229223	ENST00000702166.1			hg38_genes_promoters	Non-heritable
chr19	51572092	51572823	732	*	chr19	51568328	51572327	4000	+	1to5kb:221960	ENST00000436511.2	7728	ZNF175	hg38_genes_1to5kb	Non-heritable
chr19	51572092	51572823	732	*	chr19	51572196	51576195	4000	-	1to5kb:229223	ENST00000702166.1			hg38_genes_1to5kb	Non-heritable
chr19	51572092	51572823	732	*	chr19	51571476	51573149	1674	+	intron:1243444	ENST00000262259.7	7728	ZNF175	hg38_genes_introns	Non-heritable
chr19	51572092	51572823	732	*	chr19	51571476	51573149	1674	+	intron:1243448	ENST00000545217.5	7728	ZNF175	hg38_genes_introns	Non-heritable
chr19	51572092	51572823	732	*	chr19	51571476	51573149	1674	+	intron:1243449	ENST00000596504.1	7728	ZNF175	hg38_genes_introns	Non-heritable
chr19	51572092	51572823	732	*	chr19	51571284	51573283	2000	*	shore:44496				hg38_cpg_shores	Non-heritable
chr19	52858166	52858521	356	*	chr19	52857601	52858600	1000	-	promoter:229403	ENST00000596559.5	7576	ZNF28	hg38_genes_promoters	Heritable
chr19	52858166	52858521	356	*	chr19	52857601	52858600	1000	-	promoter:229404	ENST00000594602.5	7576	ZNF28	hg38_genes_promoters	Heritable
chr19	52858166	52858521	356	*	chr19	52857620	52858619	1000	-	promoter:229408	ENST00000595646.6	90333	ZNF468	hg38_genes_promoters	Heritable
chr19	52858166	52858521	356	*	chr19	52857650	52858649	1000	-	promoter:229409	ENST00000243639.8	90333	ZNF468	hg38_genes_promoters	Heritable
chr19	52858166	52858521	356	*	chr19	52857620	52858619	1000	-	promoter:229410	ENST00000597924.5	90333	ZNF468	hg38_genes_promoters	Heritable
chr19	52858166	52858521	356	*	chr19	52857620	52858619	1000	-	promoter:229412	ENST00000602144.5	90333	ZNF468	hg38_genes_promoters	Heritable
chr19	52858166	52858521	356	*	chr19	52857620	52858619	1000	-	promoter:229413	ENST00000601980.1	90333	ZNF468	hg38_genes_promoters	Heritable
chr19	52858166	52858521	356	*	chr19	52857815	52859814	2000	*	shore:44566				hg38_cpg_shores	Heritable
chr19	53113000	53114234	1235	*	chr19	53109909	53115703	5795	-	intron:1280051	ENST00000600120.5	55786	ZNF415	hg38_genes_introns	Heritable
chr19	53113000	53114234	1235	*	chr19	53109909	53122661	12753	-	intron:1280055	ENST00000601493.5	55786	ZNF415	hg38_genes_introns	Heritable
chr19	53113000	53114234	1235	*	chr19	53109909	53115209	5301	-	intron:1280057	ENST00000597503.5	55786	ZNF415	hg38_genes_introns	Heritable
chr19	53113000	53114234	1235	*	chr19	53109909	53115209	5301	-	intron:1280061	ENST00000595193.5	55786	ZNF415	hg38_genes_introns	Heritable
chr19	53113000	53114234	1235	*	chr19	53109909	53116312	6404	-	intron:1280066	ENST00000243643.9	55786	ZNF415	hg38_genes_introns	Heritable
chr19	53113000	53114234	1235	*	chr19	53109909	53115209	5301	-	intron:1280069	ENST00000594011.5	55786	ZNF415	hg38_genes_introns	Heritable
chr19	53113000	53114234	1235	*	chr19	53109909	53116312	6404	-	intron:1280075	ENST00000421033.5	55786	ZNF415	hg38_genes_introns	Heritable
chr19	53113000	53114234	1235	*	chr19	53109909	53116312	6404	-	intron:1280078	ENST00000500065.8	55786	ZNF415	hg38_genes_introns	Heritable
chr19	53113000	53114234	1235	*	chr19	53109909	53115209	5301	-	intron:1280081	ENST00000597748.5	55786	ZNF415	hg38_genes_introns	Heritable
chr19	53113000	53114234	1235	*	chr19	53109909	53115703	5795	-	intron:1280085	ENST00000598578.5	55786	ZNF415	hg38_genes_introns	Heritable
chr19	53113000	53114234	1235	*	chr19	53109909	53122403	12495	-	intron:1280089	ENST00000602024.5	55786	ZNF415	hg38_genes_introns	Heritable
chr19	53113000	53114234	1235	*	chr19	53109909	53122661	12753	-	intron:1280091	ENST00000601215.5	55786	ZNF415	hg38_genes_introns	Heritable
chr19	53113000	53114234	1235	*	chr19	53109909	53116312	6404	-	intron:1280094	ENST00000595174.5	55786	ZNF415	hg38_genes_introns	Heritable
chr19	53113000	53114234	1235	*	chr19	53109909	53116312	6404	-	intron:1280097	ENST00000601110.5	55786	ZNF415	hg38_genes_introns	Heritable
chr19	53113000	53114234	1235	*	chr19	53109909	53122661	12753	-	intron:1280101	ENST00000595359.5	55786	ZNF415	hg38_genes_introns	Heritable
chr19	53113000	53114234	1235	*	chr19	53109909	53115209	5301	-	intron:1280103	ENST00000595813.5	55786	ZNF415	hg38_genes_introns	Heritable
chr19	53113000	53114234	1235	*	chr19	53109909	53115209	5301	-	intron:1280107	ENST00000599261.5	55786	ZNF415	hg38_genes_introns	Heritable
chr19	53113000	53114234	1235	*	chr19	53107846	53128371	20526	*	inter:17688				hg38_cpg_inter	Heritable
chr19	53130973	53131570	598	*	chr19	53130666	53134665	4000	-	1to5kb:229487	ENST00000601215.5	55786	ZNF415	hg38_genes_1to5kb	Non-heritable
chr19	53130973	53131570	598	*	chr19	53130710	53134709	4000	-	1to5kb:229488	ENST00000595174.5	55786	ZNF415	hg38_genes_1to5kb	Non-heritable
chr19	53130973	53131570	598	*	chr19	53130700	53134699	4000	-	1to5kb:229498	ENST00000597877.1	55786	ZNF415	hg38_genes_1to5kb	Non-heritable
chr19	53130973	53131570	598	*	chr19	53122744	53132748	10005	-	intron:1280054	ENST00000600120.5	55786	ZNF415	hg38_genes_introns	Non-heritable
chr19	53130973	53131570	598	*	chr19	53122744	53132855	10112	-	intron:1280056	ENST00000601493.5	55786	ZNF415	hg38_genes_introns	Non-heritable
chr19	53130973	53131570	598	*	chr19	53122744	53132748	10005	-	intron:1280060	ENST00000597503.5	55786	ZNF415	hg38_genes_introns	Non-heritable
