reference	target_id	seqnames_hg19	pos_hg19	cell_type	marker_rank	marker_pvalue	signature_platform	mapping_status	seqnames_hg38	pos_hg38	overlaps_blacklist	overlaps_ct_snp	duplicated_reference_coordinate	eligible
"Tian"	"cg20809861"	"chr10"	121452979	"OPC"	14	9.38172297723654e-23	"850K"	"unique_liftover"	"chr10"	119693467	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg10415209"	"chr12"	6182806	"OPC"	15	1.77268735426754e-22	"850K"	"unique_liftover"	"chr12"	6073640	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg23468045"	"chr5"	12669584	"OPC"	16	2.26259252667672e-22	"850K"	"unique_liftover"	"chr5"	12669472	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg07841059"	"chr1"	151267394	"OPC"	17	2.92904935747249e-22	"850K"	"unique_liftover"	"chr1"	151294918	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg27396197"	"chr13"	40488303	"OPC"	18	3.04344826119274e-22	"850K"	"unique_liftover"	"chr13"	39914166	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg19487905"	"chr9"	136008883	"OPC"	19	3.04833068065506e-22	"850K"	"unique_liftover"	"chr9"	133133496	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg06067953"	"chr17"	55984601	"OPC"	20	3.46209483105715e-22	"850K"	"unique_liftover"	"chr17"	57907240	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg07055397"	"chr18"	72209307	"OPC"	21	3.5738268984575e-22	"850K"	"unique_liftover"	"chr18"	74542072	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg20693126"	"chr16"	27729708	"OPC"	22	3.77025768595462e-22	"850K"	"unique_liftover"	"chr16"	27718387	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg10948630"	"chr14"	95562368	"OPC"	23	3.78014498374897e-22	"850K"	"unique_liftover"	"chr14"	95096031	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg20157997"	"chr2"	128408125	"OPC"	24	4.06249647788522e-22	"850K"	"unique_liftover"	"chr2"	127650551	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg16421653"	"chr18"	77251876	"OPC"	25	5.02328088889028e-22	"850K"	"unique_liftover"	"chr18"	79491876	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg04009660"	"chr1"	222714227	"OPC"	26	5.49669917258187e-22	"850K"	"unique_liftover"	"chr1"	222540885	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg06139753"	"chr11"	12494050	"OPC"	27	1.11924519724952e-21	"850K"	"unique_liftover"	"chr11"	12472503	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg27002303"	"chr10"	93335196	"OPC"	28	2.30906836197819e-21	"850K"	"unique_liftover"	"chr10"	91575439	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg26902051"	"chr2"	128408085	"OPC"	29	2.528328686855e-21	"850K"	"unique_liftover"	"chr2"	127650510	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg02787291"	"chr1"	231820392	"OPC"	30	2.99586817969663e-21	"850K"	"unique_liftover"	"chr1"	231684646	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg11965881"	"chr5"	171765653	"OPC"	31	3.09534246746488e-21	"850K"	"unique_liftover"	"chr5"	172338649	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg03754098"	"chr16"	87046801	"OPC"	32	3.39535890330736e-21	"850K"	"unique_liftover"	"chr16"	87013195	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg13609797"	"chr12"	132106033	"OPC"	33	3.72438469101761e-21	"850K"	"unique_liftover"	"chr12"	131621488	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg19805450"	"chr6"	149498253	"OPC"	34	4.84490775221255e-21	"850K"	"unique_liftover"	"chr6"	149177117	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg08009711"	"chr21"	43346184	"OPC"	35	4.87802901777072e-21	"850K"	"unique_liftover"	"chr21"	41926075	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg26941722"	"chr19"	17540557	"OPC"	36	6.69783224141979e-21	"850K"	"unique_liftover"	"chr19"	17429748	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg11865680"	"chr5"	945658	"OPC"	37	1.07087765781341e-20	"850K"	"unique_liftover"	"chr5"	945543	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg04581293"	"chr3"	156889197	"OPC"	38	1.16844998715954e-20	"850K"	"unique_liftover"	"chr3"	157171408	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg13204893"	"chr2"	10423270	"OPC"	39	1.23449962444055e-20	"850K"	"unique_liftover"	"chr2"	10283144	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg06194885"	"chr3"	138150379	"OPC"	40	1.23772903825851e-20	"850K"	"unique_liftover"	"chr3"	138431537	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg02729601"	"chr7"	94995740	"OPC"	41	1.43426060619183e-20	"850K"	"unique_liftover"	"chr7"	95366428	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg00458322"	"chr11"	35425950	"OPC"	42	1.50767070396623e-20	"850K"	"unique_liftover"	"chr11"	35404403	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg10779983"	"chr5"	9354698	"OPC"	43	1.85932940287375e-20	"850K"	"unique_liftover"	"chr5"	9354586	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg23082424"	"chr1"	8944998	"OPC"	44	1.86993943403795e-20	"850K"	"unique_liftover"	"chr1"	8884939	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg27186103"	"chr20"	42704152	"OPC"	45	1.88074580562702e-20	"850K"	"unique_liftover"	"chr20"	44075512	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg19791606"	"chr20"	19869398	"OPC"	46	2.33527708821165e-20	"850K"	"unique_liftover"	"chr20"	19888754	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg24502347"	"chr14"	24877938	"OPC"	47	2.44923221007018e-20	"850K"	"unique_liftover"	"chr14"	24408732	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg11055398"	"chr1"	200863945	"OPC"	48	2.62433774925123e-20	"850K"	"unique_liftover"	"chr1"	200894817	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg05698563"	"chr10"	117827858	"OPC"	49	3.20983405472454e-20	"850K"	"unique_liftover"	"chr10"	116068347	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg15972734"	"chr2"	6790490	"OPC"	50	3.44963461288042e-20	"850K"	"unique_liftover"	"chr2"	6650358	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg20679906"	"chr20"	44333712	"OPC"	51	5.00861386201528e-20	"850K"	"unique_liftover"	"chr20"	45705073	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg13335070"	"chr8"	97669706	"OPC"	52	5.22901144330853e-20	"850K"	"unique_liftover"	"chr8"	96657478	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg26077062"	"chr8"	110661013	"OPC"	53	6.90429676718738e-20	"850K"	"unique_liftover"	"chr8"	109648784	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg01362115"	"chr15"	68075218	"OPC"	54	1.01541329831088e-19	"850K"	"unique_liftover"	"chr15"	67782880	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg04704487"	"chr16"	84876665	"OPC"	55	1.08088625078116e-19	"850K"	"unique_liftover"	"chr16"	84843059	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg01301282"	"chr1"	2885134	"OPC"	56	1.09117890987173e-19	"850K"	"unique_liftover"	"chr1"	2968569	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg15849368"	"chr17"	1811181	"OPC"	57	1.13846763636294e-19	"850K"	"unique_liftover"	"chr17"	1907887	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg09310966"	"chr6"	41254825	"OPC"	58	1.32414444828531e-19	"850K"	"unique_liftover"	"chr6"	41287087	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg12712184"	"chr7"	155790801	"OPC"	59	1.54479241322389e-19	"850K"	"unique_liftover"	"chr7"	155998107	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg14266088"	"chr7"	72845698	"OPC"	60	1.54997663901381e-19	"850K"	"unique_liftover"	"chr7"	73431368	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg17043919"	"chr1"	62765148	"OPC"	61	1.61109320466053e-19	"850K"	"unique_liftover"	"chr1"	62299476	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg11737757"	"chr1"	2885168	"OPC"	62	1.67278778245972e-19	"850K"	"unique_liftover"	"chr1"	2968603	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg01638636"	"chr2"	128401540	"OPC"	63	1.73687622483831e-19	"850K"	"unique_liftover"	"chr2"	127643965	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg04734193"	"chr10"	98117147	"OPC"	64	1.78002446894011e-19	"850K"	"unique_liftover"	"chr10"	96357390	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg22805341"	"chr4"	41541049	"OPC"	65	1.78490939031822e-19	"850K"	"unique_liftover"	"chr4"	41539032	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg16074405"	"chr7"	28148136	"OPC"	66	1.79560325764325e-19	"850K"	"unique_liftover"	"chr7"	28108517	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg14797467"	"chr1"	192678773	"OPC"	67	1.8166644731824e-19	"850K"	"unique_liftover"	"chr1"	192709643	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg07131374"	"chr2"	231880193	"OPC"	68	1.84304592698524e-19	"850K"	"unique_liftover"	"chr2"	231015478	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg11749619"	"chr22"	42344235	"OPC"	69	1.97304118839596e-19	"850K"	"unique_liftover"	"chr22"	41948231	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg20125336"	"chr1"	6615238	"OPC"	70	3.06886952391065e-19	"850K"	"unique_liftover"	"chr1"	6555178	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg16427501"	"chr8"	145060083	"OPC"	71	3.28293618408696e-19	"850K"	"unique_liftover"	"chr8"	143985915	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg18741958"	"chr3"	124913784	"OPC"	72	3.35212616706154e-19	"850K"	"unique_liftover"	"chr3"	125194940	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg11177740"	"chr6"	41520488	"OPC"	73	3.5635142475839e-19	"850K"	"unique_liftover"	"chr6"	41552750	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg17858486"	"chr1"	33782702	"OPC"	74	4.44743582458334e-19	"850K"	"unique_liftover"	"chr1"	33317101	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg16929775"	"chr3"	195615626	"OPC"	75	4.77351525269548e-19	"850K"	"unique_liftover"	"chr3"	195888755	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg14219449"	"chr1"	156378402	"OPC"	76	5.14217102145597e-19	"850K"	"unique_liftover"	"chr1"	156408610	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg03596777"	"chr12"	133102656	"OPC"	77	5.18427990442402e-19	"850K"	"unique_liftover"	"chr12"	132526070	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg13241659"	"chr12"	132105972	"OPC"	78	5.19441140863711e-19	"850K"	"unique_liftover"	"chr12"	131621427	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg05595424"	"chr1"	173539845	"OPC"	79	5.23551631320664e-19	"850K"	"unique_liftover"	"chr1"	173570706	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg27316754"	"chr3"	69441348	"OPC"	80	5.25518765048777e-19	"850K"	"unique_liftover"	"chr3"	69392197	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg00712003"	"chr12"	108987696	"OPC"	81	5.26244384338792e-19	"850K"	"unique_liftover"	"chr12"	108593920	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg15100417"	"chr5"	1728044	"OPC"	82	5.58949652109207e-19	"850K"	"unique_liftover"	"chr5"	1727929	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg11955290"	"chr6"	110876295	"OPC"	83	6.32689565473624e-19	"850K"	"unique_liftover"	"chr6"	110555092	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg03459811"	"chr3"	48465320	"OPC"	84	6.34864197747074e-19	"850K"	"unique_liftover"	"chr3"	48423911	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg17258299"	"chr21"	43470714	"OPC"	85	6.79382186303703e-19	"850K"	"unique_liftover"	"chr21"	42050605	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg22699768"	"chr1"	234852797	"OPC"	86	7.41530694211736e-19	"850K"	"unique_liftover"	"chr1"	234717050	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg24213096"	"chr19"	10147379	"OPC"	87	7.68760821991464e-19	"850K"	"unique_liftover"	"chr19"	10036703	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg10652212"	"chr11"	134229151	"OPC"	88	7.71343112200362e-19	"850K"	"unique_liftover"	"chr11"	134359257	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg18912739"	"chr7"	92277128	"OPC"	89	7.71354013421634e-19	"850K"	"unique_liftover"	"chr7"	92647814	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg00114928"	"chr11"	44006277	"OPC"	90	8.7624889225633e-19	"850K"	"unique_liftover"	"chr11"	43984727	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg08985601"	"chr7"	56075616	"OPC"	91	9.54997850863792e-19	"850K"	"unique_liftover"	"chr7"	56007923	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg07902581"	"chr3"	133172407	"OPC"	92	1.13688907789973e-18	"850K"	"unique_liftover"	"chr3"	133453563	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg07343172"	"chr2"	128405953	"OPC"	93	1.13688907789973e-18	"850K"	"unique_liftover"	"chr2"	127648378	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg07611816"	"chr2"	236760371	"OPC"	94	1.14229923219806e-18	"850K"	"unique_liftover"	"chr2"	235851727	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg09418852"	"chr15"	46636037	"OPC"	95	1.23238360404914e-18	"850K"	"unique_liftover"	"chr15"	46343839	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg08939806"	"chr13"	45578522	"OPC"	96	1.3366398052788e-18	"850K"	"unique_liftover"	"chr13"	45004387	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg20637405"	"chr6"	42046377	"OPC"	97	1.34335591947546e-18	"850K"	"unique_liftover"	"chr6"	42078639	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg23135546"	"chr17"	79953026	"OPC"	98	1.38612519183293e-18	"850K"	"unique_liftover"	"chr17"	81995150	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg11378575"	"chr2"	232265004	"OPC"	99	1.66010528151905e-18	"850K"	"unique_liftover"	"chr2"	231400293	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg10697992"	"chr22"	46419595	"OPC"	100	1.87330710758363e-18	"850K"	"unique_liftover"	"chr22"	46023715	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg08114216"	"chr3"	16739253	"OPC"	101	1.87587389709465e-18	"850K"	"unique_liftover"	"chr3"	16697746	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg20934545"	"chr20"	31572127	"OPC"	102	2.02590599015415e-18	"850K"	"unique_liftover"	"chr20"	32984321	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg26096656"	"chr2"	110063755	"OPC"	103	2.23788655918045e-18	"850K"	"unique_liftover"	"chr2"	109447299	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg14784610"	"chr4"	180017315	"OPC"	104	2.24025950848817e-18	"850K"	"unique_liftover"	"chr4"	179096161	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg03344214"	"chr6"	160681831	"OPC"	105	2.28214367799449e-18	"850K"	"unique_liftover"	"chr6"	160260799	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg02836764"	"chr10"	134499364	"OPC"	106	2.39295858914549e-18	"850K"	"unique_liftover"	"chr10"	132685860	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg05284064"	"chr11"	94878271	"OPC"	107	2.57157813923486e-18	"850K"	"unique_liftover"	"chr11"	95145107	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg12652015"	"chr20"	37518675	"OPC"	108	2.6404233393627e-18	"850K"	"unique_liftover"	"chr20"	38890032	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg05485973"	"chr17"	70650931	"OPC"	109	2.68189808553569e-18	"850K"	"unique_liftover"	"chr17"	72654792	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg11083745"	"chr5"	149494527	"OPC"	110	2.75132747153255e-18	"850K"	"unique_liftover"	"chr5"	150114964	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg01044622"	"chr2"	218600714	"OPC"	111	3.23019907940563e-18	"850K"	"unique_liftover"	"chr2"	217735991	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg06294792"	"chr17"	65021082	"OPC"	112	3.35534782640235e-18	"850K"	"unique_liftover"	"chr17"	67024966	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg16333016"	"chr10"	13483782	"OPC"	113	3.37044446564214e-18	"850K"	"unique_liftover"	"chr10"	13441782	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg16353508"	"chr20"	61715740	"OPC"	114	3.4292417965067e-18	"850K"	"unique_liftover"	"chr20"	63084388	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg23642127"	"chr13"	109888462	"OPC"	115	3.61359938454955e-18	"850K"	"unique_liftover"	"chr13"	109236114	FALSE	TRUE	FALSE	FALSE
"Tian"	"cg13427810"	"chr9"	116990636	"OPC"	116	3.90228729095642e-18	"850K"	"unique_liftover"	"chr9"	114228356	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg21129739"	"chr2"	228160922	"OPC"	117	3.99190350183724e-18	"850K"	"unique_liftover"	"chr2"	227296206	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg01821275"	"chr17"	79359122	"OPC"	118	4.15330178113224e-18	"850K"	"unique_liftover"	"chr17"	81385322	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg10085158"	"chr8"	105518913	"OPC"	119	4.46896513591277e-18	"850K"	"unique_liftover"	"chr8"	104506685	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg19314894"	"chr1"	185312654	"OPC"	120	4.79566731607871e-18	"850K"	"unique_liftover"	"chr1"	185343522	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg00790906"	"chr14"	56659945	"OPC"	121	4.94509180662864e-18	"850K"	"unique_liftover"	"chr14"	56193227	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg17757808"	"chr18"	20768467	"OPC"	122	5.22640726332797e-18	"850K"	"unique_liftover"	"chr18"	23188503	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg07959747"	"chr10"	82050672	"OPC"	123	5.24077561678195e-18	"850K"	"unique_liftover"	"chr10"	80290916	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg14816421"	"chr6"	147457355	"OPC"	124	5.33557685951408e-18	"850K"	"unique_liftover"	"chr6"	147136219	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg08785265"	"chr10"	73771529	"OPC"	125	5.36842546040678e-18	"850K"	"unique_liftover"	"chr10"	72011771	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg13414834"	"chr2"	241394123	"OPC"	126	5.61270859160646e-18	"850K"	"unique_liftover"	"chr2"	240454706	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg12199057"	"chr9"	6781761	"OPC"	127	5.73458011077431e-18	"850K"	"unique_liftover"	"chr9"	6781761	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg01807748"	"chr1"	94534645	"OPC"	128	5.80263009034729e-18	"850K"	"unique_liftover"	"chr1"	94069089	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg08090087"	"chr15"	47566367	"OPC"	129	6.08188991047498e-18	"850K"	"unique_liftover"	"chr15"	47274170	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg08186915"	"chr12"	52938420	"OPC"	130	6.33807064152675e-18	"850K"	"unique_liftover"	"chr12"	52544636	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg20589096"	"chr4"	71824669	"OPC"	131	6.64677135244544e-18	"850K"	"unique_liftover"	"chr4"	70958952	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg11117177"	"chr12"	105106514	"OPC"	132	6.71266817035508e-18	"850K"	"unique_liftover"	"chr12"	104712736	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg00241281"	"chr14"	105779794	"OPC"	133	7.02650596743722e-18	"850K"	"unique_liftover"	"chr14"	105313457	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg13521156"	NA	NA	"OPC"	134	7.20048787698413e-18	"850K"	"invalid_source_coordinate"	NA	NA	FALSE	FALSE	FALSE	FALSE
"Tian"	"cg16655715"	"chr2"	97055834	"OPC"	135	7.24758224142385e-18	"850K"	"unique_liftover"	"chr2"	96390096	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg08714076"	"chr13"	57983725	"OPC"	136	8.17224703235156e-18	"850K"	"unique_liftover"	"chr13"	57409591	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg26978818"	"chr4"	166644774	"OPC"	137	9.69388562156169e-18	"850K"	"unique_liftover"	"chr4"	165723622	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg09412490"	"chr1"	31595289	"OPC"	138	9.95063287415587e-18	"850K"	"unique_liftover"	"chr1"	31122442	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg00212774"	"chr22"	40113288	"OPC"	139	1.00077497033249e-17	"850K"	"unique_liftover"	"chr22"	39717283	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg17429139"	"chr2"	223916148	"OPC"	140	1.00707061483199e-17	"850K"	"unique_liftover"	"chr2"	223051430	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg00562132"	"chr3"	149336011	"OPC"	141	1.01621694780733e-17	"850K"	"unique_liftover"	"chr3"	149618224	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg00269659"	"chr16"	27729685	"OPC"	142	1.01669494334659e-17	"850K"	"unique_liftover"	"chr16"	27718364	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg06724072"	"chr17"	56328185	"OPC"	143	1.05626482648567e-17	"850K"	"unique_liftover"	"chr17"	58250824	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg15120848"	"chr1"	39407998	"OPC"	144	1.07798124113012e-17	"850K"	"unique_liftover"	"chr1"	38942326	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg04468493"	"chr12"	103572229	"OPC"	145	1.08275671324872e-17	"850K"	"unique_liftover"	"chr12"	103178451	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg00526835"	"chr10"	93335140	"OPC"	146	1.12249569520134e-17	"850K"	"unique_liftover"	"chr10"	91575383	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg15199181"	"chr1"	205670604	"OPC"	147	1.17825425030008e-17	"850K"	"unique_liftover"	"chr1"	205701476	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg10951657"	"chr5"	31367286	"OPC"	148	1.23242922129652e-17	"850K"	"unique_liftover"	"chr5"	31367179	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg18488521"	"chr18"	21250029	"OPC"	149	1.27899848425238e-17	"850K"	"unique_liftover"	"chr18"	23670065	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg08177540"	"chr5"	106347303	"OPC"	150	1.38298232301274e-17	"850K"	"unique_liftover"	"chr5"	107011602	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg27563869"	"chr8"	38345929	"OPC"	151	1.42897480848829e-17	"850K"	"unique_liftover"	"chr8"	38488411	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg00947324"	"chr14"	96887456	"OPC"	152	1.47785610109982e-17	"850K"	"unique_liftover"	"chr14"	96421119	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg16863013"	"chr15"	87479166	"OPC"	153	1.49944204354875e-17	"850K"	"unique_liftover"	"chr15"	86935935	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg02832056"	"chr1"	238041095	"OPC"	154	1.5865224718061e-17	"850K"	"unique_liftover"	"chr1"	237877795	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg10437842"	"chr15"	42213760	"OPC"	155	1.59526513053649e-17	"850K"	"unique_liftover"	"chr15"	41921562	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg04372478"	"chr2"	121645436	"OPC"	156	1.66176484195835e-17	"850K"	"unique_liftover"	"chr2"	120887860	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg08280517"	"chr4"	26175406	"OPC"	157	1.67702240929639e-17	"850K"	"unique_liftover"	"chr4"	26173784	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg19311055"	"chr8"	38459149	"OPC"	158	1.67817576625516e-17	"850K"	"unique_liftover"	"chr8"	38601631	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg06001524"	"chr17"	9264709	"OPC"	159	1.72066149781768e-17	"850K"	"unique_liftover"	"chr17"	9361392	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg19580937"	"chr15"	70740429	"OPC"	160	1.73315622427385e-17	"850K"	"unique_liftover"	"chr15"	70448090	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg22957813"	"chr4"	38457324	"OPC"	161	1.76971692514403e-17	"850K"	"unique_liftover"	"chr4"	38455703	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg20211518"	"chr11"	12494076	"OPC"	162	1.85034866005255e-17	"850K"	"unique_liftover"	"chr11"	12472529	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg16224230"	NA	NA	"OPC"	163	1.95358080002481e-17	"850K"	"invalid_source_coordinate"	NA	NA	FALSE	FALSE	FALSE	FALSE
"Tian"	"cg12745632"	"chr2"	128407154	"OPC"	164	1.98265163888203e-17	"850K"	"unique_liftover"	"chr2"	127649579	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg23562973"	"chr21"	33703117	"OPC"	165	2.06382218745373e-17	"850K"	"unique_liftover"	"chr21"	32330808	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg25784891"	"chr2"	69443984	"OPC"	166	2.09704404853012e-17	"850K"	"unique_liftover"	"chr2"	69216852	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg04938107"	"chr17"	77712715	"OPC"	167	2.10257678156912e-17	"850K"	"unique_liftover"	"chr17"	79738916	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg01379344"	"chr17"	70609699	"OPC"	168	2.15381107306895e-17	"850K"	"unique_liftover"	"chr17"	72613560	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg17820938"	"chr14"	54080836	"OPC"	169	2.2124390628897e-17	"850K"	"unique_liftover"	"chr14"	53614118	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg20094066"	"chr2"	43299482	"OPC"	170	2.43688551712539e-17	"850K"	"unique_liftover"	"chr2"	43072344	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg10487714"	"chr12"	51322158	"OPC"	171	2.64927991814156e-17	"850K"	"unique_liftover"	"chr12"	50928375	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg00162361"	"chr10"	80848009	"OPC"	172	2.7438885333783e-17	"850K"	"unique_liftover"	"chr10"	79088252	FALSE	FALSE	FALSE	TRUE
